ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"CEPAL:11362/25916";"Honduras: efectos del cambio climático sobre la agricultura";"Proyecto ""La Economía del Cambio Climático en Centroamérica""";"En el presente  estudio se analizan algunos de los efectos potenciales del cambio climático  sobre el sector agropecuario hondureño. En particular se evalúan las  variaciones en la producción y sus  efectos  económicos en los próximos años y hasta 2100. Además de presentar resultados  para el sector en su conjunto, se examinan ciertos subsectores incluyendo  algunos de los cultivos más importantes del país. También se evalúan los  efectos sobre los ingresos de los agricultores hondureños. Aunque los mayores impactos  se esperan en el largo plazo, los resultados de este estudio revelan que ya se  están presentando consecuencias adversas. Por tanto, en caso de no tomarse  medidas que busquen compensar tales tendencias, las pérdidas económicas podrían  ser considerables.  En las últimas  décadas la temperatura promedio anual en Honduras se ha incrementado mientras la  precipitación ha tendido a reducirse. Los pronósticos climáticos indican que  tales tendencias se mantendrán e incluso se acentuarán en los próximos años.  Partiendo de los niveles actuales, diversos escenarios climáticos proyectan  para este país aumentos en la temperatura entre 2 ºC y  cerca de 5 ºC hacia el año 2100, mientras la  precipitación podría reducirse entre 15% y 50%. La producción agropecuaria hondureña,  al ser altamente dependiente del clima, se vería fuertemente afectada.";"Ordaz, Juan Luis
Mora, Jorge
Acosta, Alicia
Serna Hidalgo, Braulio
Ramírez, Diana";"Economic Commission for Latin America and the Caribbean;Sistema de la Integración Centroamericana;UK Department for International Development";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2010-06-30";"es";"agriculture;climate change;land economics";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"HND";"Reports & Research";"http://hdl.handle.net/11362/25916";"http://repositorio.cepal.org/bitstream/11362/25916/1/LCmexL965_es.pdf";"http://repositorio.cepal.org/bitstream/11362/25916/5/LCmexL965_es.pdf.jpg";"";"";"72";"CAMBIO CLIMATICO;AGRICULTURA;PRODUCCION AGRICOLA;ECONOMIA DE LA TIERRA;ESTADISTICAS AGRICOLAS;CLIMATE CHANGE;AGRICULTURE;AGRICULTURAL PRODUCTION;LAND ECONOMICS;AGRICULTURAL STATISTICS";""
"CEPAL:11362/25917";"Guatemala: efectos del cambio climático sobre la agricultura";"Proyecto ""La Economía del Cambio Climático en Centroamérica""";"Como respuesta al mandato de la Cumbre Presidencial   Centroamericana sobre Cambio Climático de mayo de 2008, la Sede Subregional de   la CEPAL en México está implementando el proyecto La   Economía del Cambio Climático en Centroamérica con las Autoridades   de Ambiente, los Ministerios de Finanzas/Hacienda, la Secretaría de Integración   Económica Centroamericana (SIECA) y la Comisión Centroamericana de Ambiente y   Desarrollo (CCAD) con el financiamiento del Departamento para el Desarrollo   Internacional (DFID) del gobierno británico.   Este estudio muestra cómo el cambio climático ocasiona   reducciones en la producción, los rendimientos y el valor en la renta de la   tierra de los agricultores de Guatemala. Además, se cuantifica el efecto directo   de las variaciones en temperatura y precipitación sobre la producción,   rendimientos y la renta de la tierra.   En el documento se analizan algunos de los efectos   potenciales del cambio climático sobre el sector agropecuario de Guatemala. En   particular, se evalúan las variaciones en la producción y sus efectos   económicos. Además de mostrar resultados para el sector en su conjunto, se   examinan los impactos del cambio climático sobre algunos de los cultivos más   importantes del país. De manera adicional, también se estiman las repercusiones   sobre la renta de la tierra de los hogares rurales   guatemaltecos.";"Ordaz, Juan Luis
Mora, Jorge
Acosta, Alicia
Serna Hidalgo, Braulio
Ramírez, Diana";"Economic Commission for Latin America and the Caribbean;Sistema de la Integración Centroamericana;UK Department for International Development";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2010-06-30";"es";"agriculture;climate change;land economics";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"GTM";"Reports & Research";"http://hdl.handle.net/11362/25917";"http://repositorio.cepal.org/bitstream/11362/25917/1/LCmexL963_es.pdf";"http://repositorio.cepal.org/bitstream/11362/25917/5/LCmexL963_es.pdf.jpg";"";"";"72";"CAMBIO CLIMATICO;AGRICULTURA;PRODUCCION AGRICOLA;ECONOMIA DE LA TIERRA;ESTADISTICAS AGRICOLAS;CLIMATE CHANGE;AGRICULTURE;AGRICULTURAL PRODUCTION;LAND ECONOMICS;AGRICULTURAL STATISTICS";""
"CEPAL:11362/25919";"El Salvador: efectos del cambio climático sobre la agricultura";"Proyecto ""La Economía del Cambio Climático en Centroamérica""";"Al igual que el  resto de los países centroamericanos, El Salvador es altamente vulnerable a los    efectos climáticos.  En años recientes este país ha visto aumentar el número y la intensidad de los  desastres naturales, con sus altas  repercusiones sobre la economía del país. Un sector que es  fundamental como proveedor de empleos y como  impulsor del crecimiento económico es el agropecuario, el cual es altamente  dependiente del clima y sobre él se han contabilizado grandes pérdidas ante los  efectos climáticos. A futuro se espera que éstos se intensifiquen, que aumente  la temperatura general y que la precipitación se reduzca. Hacia el año 2100  algunos escenarios proyectan que el clima aumentará entre 2º C y 5º C y que la  precipitación disminuirá entre 18% y 40%.  Lo anterior  hace necesario orientar de forma adecuada las políticas agrícolas y  ambientales, pero para ello es importante conocer cómo serán los impactos. Este  estudio pretende contribuir en ese  sentido,  para lo cual se analizan los efectos económicos potenciales del cambio  climático sobre el  sector agropecuario  en su conjunto. También, se analizan algunos subsectores relevantes, así como  algunos de los cultivos más importantes para el país. Además, se aportan  estimaciones de los posibles efectos sobre los ingresos de los productores  agrícolas. En el análisis se emplean distintos escenarios climáticos y horizontes  temporales hasta el año 2100.";"Ordaz, Juan Luis
Mora, Jorge
Acosta, Alicia
Serna Hidalgo, Braulio
Ramírez, Diana";"Economic Commission for Latin America and the Caribbean;Sistema de la Integración Centroamericana;UK Department for International Development";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2010-08-31";"es";"agriculture;climate change;land economics";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"SLV";"Reports & Research";"http://hdl.handle.net/11362/25919";"http://repositorio.cepal.org/bitstream/11362/25919/1/lcmexl969.pdf";"http://repositorio.cepal.org/bitstream/11362/25919/3/lcmexl969.pdf.jpg";"";"";"i; 66";"CAMBIO CLIMATICO;AGRICULTURA;PRODUCCION AGRICOLA;ECONOMIA DE LA TIERRA;ESTADISTICAS AGRICOLAS;CLIMATE CHANGE;AGRICULTURE;AGRICULTURAL PRODUCTION;LAND ECONOMICS;AGRICULTURAL STATISTICS";""
"CEPAL:11362/25921";"Costa Rica: efectos del cambio climático sobre la agricultura";"Proyecto ""La Economía del Cambio Climático en Centroamérica""";"En este informe se estudian los  efectos del cambio climático en los próximos años y hasta 2100 sobre el sector  agropecuario de Costa Rica en su conjunto   El estudio incluye los subsectores pecuario, agrícola y algunos de los cultivos  más importantes para el país. Al alterarse el clima y con ello la producción  podría darse una reconfiguración en los cultivos y de esta forma en la  intensidad con que se utilicen los suelos, por ello en este trabajo también se  analizan los posibles efectos sobre el valor de la tierra. Los resultados de  esta investigación revelan que el cambio climático ya está dando muestras de  efectos adversos sobre el sector agropecuario costarricense, los cuales a  futuro podrían intensificarse en caso de que las condiciones de producción no  se mejoren. Se examinaron los posibles  efectos del cambio climático sobre la producción de maíz, fríjol y café. Los  resultados sugieren que es posible que para los tres cultivos ya se haya  rebasado la temperatura que permite lograr los mayores rendimientos, por lo que  es probable que ya se estén teniendo  pérdidas  de producción; además, incrementos futuros en la temperatura podrían generar  mayores pérdidas.  El análisis realizado sobre la  producción agropecuaria (agrícola y pecuaria) y los cultivos en su conjunto de  forma global sugiere que es probable que se haya rebasado la temperatura que  permite  en los tres casos alcanzar los  mayores márgenes de producción. De igual forma los niveles de precipitación observados  en los últimos años son inferiores a los que permiten lograr la mayor  producción. Así, el cambio climático ya puede estar teniendo efectos adversos  sobre toda la producción agropecuaria.    ";"Ordaz, Juan Luis
Mora, Jorge
Acosta, Alicia
Serna Hidalgo, Braulio
Ramírez, Diana";"Economic Commission for Latin America and the Caribbean;Sistema de la Integración Centroamericana;UK Department for International Development";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2010-09-30";"es";"agriculture;climate change;land economics";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"CRI";"Reports & Research";"http://hdl.handle.net/11362/25921";"http://repositorio.cepal.org/bitstream/11362/25921/1/lcmexl972.pdf";"http://repositorio.cepal.org/bitstream/11362/25921/3/lcmexl972.pdf.jpg";"";"";"70";"CAMBIO CLIMATICO;AGRICULTURA;PRODUCCION AGRICOLA;ECONOMIA DE LA TIERRA;ESTADISTICAS AGRICOLAS;CLIMATE CHANGE;AGRICULTURE;AGRICULTURAL PRODUCTION;LAND ECONOMICS;AGRICULTURAL STATISTICS";""
"CEPAL:11362/25925";"Nicaragua: efectos del cambio climático sobre la agricultura";"Proyecto ""La Economía del Cambio Climático en Centroamérica""";"El presente  estudio estudio muestra cómo el cambio climático ocasiona reducciones en la  producción, los rendimientos y el valor de la tierra de los agricultores de  Nicaragua. Además, se cuantifica el efecto directo de las variaciones en  temperatura  y precipitación sobre la  producción, rendimientos y el valor de la renta de la tierra. El documento analiza  algunos de los efectos potenciales del cambio climático sobre el sector agropecuario  de Nicaragua. En particular, se evalúan las variaciones en la producción y el  valor de  la tierra, así como sus efectos  económicos utilizando dos escenarios climáticos y distintos horizontes  temporales.  En el estudio se incluyen  los posibles impactos económicos derivados de cambios futuros en el clima, los  cuales muestran un escenario poco alentador sobre la producción agropecuaria.";"Ordaz, Juan Luis
Mora, Jorge
Acosta, Alicia
Serna Hidalgo, Braulio
Ramírez, Diana";"Economic Commission for Latin America and the Caribbean;Sistema de la Integración Centroamericana;UK Department for International Development";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2010-08-31";"es";"agriculture;climate change;land economics";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NIC";"Reports & Research";"http://hdl.handle.net/11362/25925";"http://repositorio.cepal.org/bitstream/11362/25925/1/lcmexl964.pdf";"http://repositorio.cepal.org/bitstream/11362/25925/3/lcmexl964.pdf.jpg";"";"";"68";"CAMBIO CLIMATICO;AGRICULTURA;PRODUCCION AGRICOLA;ECONOMIA DE LA TIERRA;ESTADISTICAS AGRICOLAS;CLIMATE CHANGE;AGRICULTURE;AGRICULTURAL PRODUCTION;LAND ECONOMICS;AGRICULTURAL STATISTICS";""
"CEPAL:11362/25926";"Panamá: efectos del cambio climático sobre la agricultura";"Proyecto ""La Economía del Cambio Climático en Centroamérica""";"El cambio climático representa una seria amenaza para las sociedades centroamericanas por sus múltiplesimpactos previstos en la población y en los sectores productivos. En términos fiscales constituye un pasivo público contingente que afectará las finanzas públicas de los gobiernos por varias generaciones. Se estima que para 2030 Centroamérica aún producirá menos de 0,5% de las emisiones de los gases de efecto invernadero (GEI) del planeta1, pero al mismo tiempo ya es una de las regiones más vulnerables ante los embates del cambio climático.El objetivo del presente documento es examinar los impactos potenciales del cambio climático sobre el sector agropecuario panameño. A lo largo del documento se discuten los resultados obtenidos acerca de los efectos en el sector considerando variaciones en la temperatura y precipitación. Básicamente, el análisis se centra en explicar los impactos que el cambio climático podría generar sobre la producción agropecuaria y sobre los ingresos producidos por concepto de venta de la tierra.Los resultados obtenidos a partir de los índices de producción agropecuaria y de cultivos señalan que a mayores niveles de precipitación acumulada en los meses de mayo a octubre originarían beneficios positivos sobre el sector debido a que el nivel que permite obtener la máxima producción aún no se había alcanzado en 2005. También es importante indicar que de experimentar disminuciones en la precipitación acumulada los efectos serían contrarios, es decir, los niveles de producción en ambos índices disminuirían. Asimismo, los ejercicios de sensibilidad realizados con los índices de producción agropecuaria, de cultivos y pecuaria, muestran que el calentamiento global ha generado que la temperatura registrada en 2005 no sea la más adecuada para crear efectos positivos a esta actividad, por el contrario, es posible apuntar que cada aumento marginal de la misma se traduciría en pérdidas para el sector en su conjunto.";"Mora, Jorge
Ordaz, Juan Luis
Acosta, Alicia
Serna Hidalgo, Braulio
Ramírez, Diana";"Economic Commission for Latin America and the Caribbean;Sistema de la Integración Centroamericana;UK Department for International Development";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2010-08-31";"es";"agriculture;climate change;land economics";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"PAN";"Reports & Research";"http://hdl.handle.net/11362/25926";"http://repositorio.cepal.org/bitstream/11362/25926/1/lcmexl971.pdf";"http://repositorio.cepal.org/bitstream/11362/25926/3/lcmexl971.pdf.jpg";"";"";"71";"CAMBIO CLIMATICO;AGRICULTURA;PRODUCCION AGRICOLA;ECONOMIA DE LA TIERRA;ESTADISTICAS AGRICOLAS;CLIMATE CHANGE;AGRICULTURE;AGRICULTURAL PRODUCTION;LAND ECONOMICS;AGRICULTURAL STATISTICS";""
"CEPAL:11362/25953";"Impuesto territorial y su relación con la tributación del sector agropecuario y la imposición al patrimonio";"";"";"Herschel, Federico Julio";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1978-03-31";"es";"land tenure";"Indigenous & Community Land Rights";"CRI";"Reports & Research";"http://hdl.handle.net/11362/25953";"http://repositorio.cepal.org/bitstream/11362/25953/1/S7800252_es.pdf";"http://repositorio.cepal.org/bitstream/11362/25953/5/S7800252_es.pdf.jpg";"";"";"55";"IMPUESTO A LA PROPIEDAD;TENENCIA DE LA TIERRA;LAND TENURE;PROPERTY TAX";""
"CEPAL:11362/27010";"Centroamérica: la protección de los recursos forestales y el medio ambiente con la modernización de actividades productivas";"";"";"";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1993-05-26";"es";"deforestation;environment;livestock";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment;Rangelands, Drylands & Pastoralism";"013";"Reports & Research";"http://hdl.handle.net/11362/27010";"http://repositorio.cepal.org/bitstream/11362/27010/1/LCmexL224_es.pdf";"http://repositorio.cepal.org/bitstream/11362/27010/5/LCmexL224_es.pdf.jpg";"";"";"72";"DEFORESTACION;GANADO;MEDIO AMBIENTE;DEFORESTATION;ENVIRONMENT;LIVESTOCK";""
"CEPAL:11362/27291";"Land-man relationship in the Caribbean with special reference to Grenada";"";"";"Ifill, Max B.";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1978-02-28";"en";"agriculture;land tenure";"Indigenous & Community Land Rights";"029;GRD";"Reports & Research";"http://hdl.handle.net/11362/27291";"http://repositorio.cepal.org/bitstream/11362/27291/4/CEPALcarib78-1_en.pdf";"http://repositorio.cepal.org/bitstream/11362/27291/10/S7800181_en.pdf.jpg";"";"";"30";"AGRICULTURA;POLITICA AGRARIA;TENENCIA DE LA TIERRA;AGRICULTURAL POLICY;AGRICULTURE;LAND TENURE";""
"CEPAL:11362/27819";"Ciudad y planificación: la urbanística para las ciudades de América Latina";"Cuadernos de la CEPAL";"Proyecto sobre Instrumentos y Estrategias de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe";"Borja, Jordi";"Economic Commission for Latin America and the Caribbean";"";"Economic Commission for Latin America and the Caribbean";"2003-11-30";"es";"urban planning";"Urban Tenure";"005;013";"Journal Articles & Books";"http://hdl.handle.net/11362/27819";"http://repositorio.cepal.org/bitstream/11362/27819/1/S2003002_es.pdf";"http://repositorio.cepal.org/bitstream/11362/27819/5/S2003002_es.pdf.jpg";"";"";"";"CIUDADES;DESARROLLO URBANO;GOBIERNO LOCAL;PLANIFICACION URBANA;CITIES;LOCAL GOVERNMENT;URBAN DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/27889";"25 Años en la agricultura de América Latina: rasgos principales, 1950-1975";"";"";"";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1978-12-31";"es";"agrarian reform;agriculture;land tenure";"Indigenous & Community Land Rights";"005;013";"Journal Articles & Books";"http://hdl.handle.net/11362/27889";"http://repositorio.cepal.org/bitstream/11362/27889/1/S7800438_es.pdf";"http://repositorio.cepal.org/bitstream/11362/27889/5/S7800438_es.pdf.jpg";"";"";"95";"AGRICULTURA;COMERCIO INTERNACIONAL;CREDITO AGRICOLA;ESTADISTICAS AGRICOLAS;FINANCIACION;INGENIERIA AGRICOLA;PRODUCCION AGRICOLA;REFORMA AGRARIA;TENENCIA DE LA TIERRA;AGRARIAN REFORM;AGRICULTURAL CREDIT;AGRICULTURAL ENGINEERING;AGRICULTURAL PRODUCTION;AGRICULTURAL STATISTICS;AGRICULTURE;FINANCING;INTERNATIONAL TRADE;LAND TENURE";""
"CEPAL:11362/29376";"Metropolitanization in Latin America and the Caribbean: quality of life and urban poverty";"";"Precisa diversas definiciones de pobreza en funcion de conceptos tales como marginalidad, necesidades basicas y estabilidad democratica, con el fin de profundizar el analisis de la problematica metropolitana para estudiar la relacion que se puede establecer entre calidad de vida y planificacion del desarrollo urbano.";"Gross, Patricio
Galilea Ocón, Sergio
Jordán Fuchs, Ricardo";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1988-10-14";"en";"poverty;urban areas;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"419";"Reports & Research";"http://hdl.handle.net/11362/29376";"http://repositorio.cepal.org/bitstream/11362/29376/2/S8720169_en.pdf";"http://repositorio.cepal.org/bitstream/11362/29376/10/S8800674_es.pdf.jpg";"";"";"48";"CALIDAD DE LA VIDA;CIUDADES;PLANIFICACION URBANA;POBREZA;ZONAS URBANAS;CITIES;POVERTY;QUALITY OF LIFE;URBAN AREAS;URBAN PLANNING";""
"CEPAL:11362/29485";"El área metropolitana de Santiago: un análisis histórico global de sus problemas y los fundamentos de una planificación metropolitana de nuevo tipo";"";"Analiza los principales problemas y las políticas llevadas a cabo en el área metropolitana de Santiago, y presenta lineamientos para una planificación metropolitana de nuevo tipo que contemple políticas generales de crecimiento, equidad y sustentabilidad ecológica.";"Galilea Ocón, Sergio
Jordán Fuchs, Ricardo";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1989-08-02";"es";"urban planning";"Urban Tenure";"CHL";"Reports & Research";"http://hdl.handle.net/11362/29485";"http://repositorio.cepal.org/bitstream/11362/29485/1/S8891262_es.pdf";"http://repositorio.cepal.org/bitstream/11362/29485/5/S8891262_es.pdf.jpg";"";"";"33";"CIUDADES;ECOLOGIA;HISTORIA;PLANIFICACION URBANA;CITIES;ECOLOGY;HISTORY;URBAN PLANNING";""
"CEPAL:11362/29585";"Procesos relevantes de deterioro ambiental en el Perú";"Proyecto sobre Cooperación Técnica para la Integración de Consideraciones Ambientales en la Planificación del Desarrollo - Fase II FP/9101/87/93";"Presenta aspectos relevantes del deterioro ambiental en el Perú como la degradación del suelo agrícola, la deforestación en la región amazónica y fenómenos de geodinámica y climáticos, así como la degradación del medio urbano.";"Brzovic, Francisco";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1990-02-12";"es";"deforestation;natural disasters";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment";"PER";"Reports & Research";"http://hdl.handle.net/11362/29585";"http://repositorio.cepal.org/bitstream/11362/29585/1/S9020211_es.pdf";"http://repositorio.cepal.org/bitstream/11362/29585/5/S9020211_es.pdf.jpg";"";"";"34";"DEFORESTACION;DESASTRES NATURALES;DETERIORO AMBIENTAL;EROSION DEL SUELO;DEFORESTATION;ENVIRONMENTAL DEGRADATION;NATURAL DISASTERS;SOIL EROSION";""
"CEPAL:11362/29586";"Procesos relevantes de deterioro ambiental en el Ecuador: sierra y Amazonia";"Proyecto sobre Cooperación Técnica para la Integración de Consideraciones Ambientales en la Planificación del Desarrollo - Fase II FP/9101/87/93";"Presenta un conjunto de procesos de deterioro ambiental en Ecuador como la erosión, deforestación, sobreexplotación de los recursos marinos y costeros, y aquéllos que afectan al medio ambiente urbano.";"Brzovic, Francisco";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1990-02-14";"es";"deforestation";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment";"ECU";"Reports & Research";"http://hdl.handle.net/11362/29586";"http://repositorio.cepal.org/bitstream/11362/29586/1/S9020212_es.pdf";"http://repositorio.cepal.org/bitstream/11362/29586/5/S9020212_es.pdf.jpg";"";"";"29";"CONTAMINACION MARINA;DEFORESTACION;DETERIORO AMBIENTAL;EROSION DEL SUELO;DEFORESTATION;ENVIRONMENTAL DEGRADATION;MARINE POLLUTION;SOIL EROSION";""
"CEPAL:11362/29605";"Algunos procesos relevantes de deterioro ambiental en la Argentina";"Proyecto sobre Cooperación Técnica para la Integración de Consideraciones Ambientales en la Planificación del Desarrollo - Fase II FP/9101/87/93";"Describe algunos procesos relevantes del deterioro ambiental en Argentina como degradacion del suelo agricola, deforestacion, inundaciones, degradacion del medio urbano, y aporta elementos cuantitativos y cualitativos para dar una idea de su magnitud.";"Brzovic, Francisco";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1990-02-07";"es";"deforestation";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment";"ARG";"Reports & Research";"http://hdl.handle.net/11362/29605";"http://repositorio.cepal.org/bitstream/11362/29605/1/S9020210_es.pdf";"http://repositorio.cepal.org/bitstream/11362/29605/5/S9020210_es.pdf.jpg";"";"";"39";"DEFORESTACION;DETERIORO AMBIENTAL;EROSION DEL SUELO;INUNDACIONES;DEFORESTATION;ENVIRONMENTAL DEGRADATION;FLOODS;SOIL EROSION";""
"CEPAL:11362/29611";"Brasil vuelve al banquillo: ecopolítica de la destrucción en la Amazonia";"";"Analiza la política ambiental en la relación entre desarrollo y medio ambiente, el costo ecosocial del desarrollo brasileño, la ocupación y el desorden ecológico en la Amazonia, la presión internacional y la posición de Brasil en el debate internacional.";"";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1990-05-02";"es";"deforestation;environment";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment";"BRA";"Reports & Research";"http://hdl.handle.net/11362/29611";"http://repositorio.cepal.org/bitstream/11362/29611/1/S9050664_es.pdf";"http://repositorio.cepal.org/bitstream/11362/29611/5/S9050664_es.pdf.jpg";"";"";"13";"CRECIMIENTO ECONOMICO;DEFORESTACION;ECOLOGIA;MEDIO AMBIENTE;POLITICA AMBIENTAL;DEFORESTATION;ECOLOGY;ECONOMIC GROWTH;ENVIRONMENT;ENVIRONMENTAL POLICY";""
"CEPAL:11362/30129";"Ciudad y municipio de Trujillo, Perú: síntesis del estudio de caso";"";"Proyecto Gestión Urbana en Ciudades Medianas Seleccionadas de América Latina NED/90/005";"Flor, Ricardo de la";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean;Government of the Netherlands";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1993-07-09";"es";"urban planning";"Urban Tenure";"PER";"Reports & Research";"http://hdl.handle.net/11362/30129";"http://repositorio.cepal.org/bitstream/11362/30129/1/S9370874_es.pdf";"http://repositorio.cepal.org/bitstream/11362/30129/5/S9370874_es.pdf.jpg";"";"";"29";"CIUDADES;DESARROLLO URBANO;GOBIERNO LOCAL;PLANIFICACION URBANA;CITIES;LOCAL GOVERNMENT;URBAN DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/30141";"Desarrollo de la frontera agropecuaria en Colombia: el caso del área Tame-Hato Corozal";"En: El medio ambiente como factor de desarrollo: prefactibilidad de proyectos de importancia ambiental y de interés económico - LC/G.1549-P - 1989 - p. 37-54";"Proyecto sobre Cooperación Técnica para la Incorporación de Consideraciones Ambientales y Programas y Proyectos de Desarrollo en América Latina y el Caribe FP/8201/86/01";"Carrizosa, Julio";"";"";"Economic Commission for Latin America and the Caribbean";"1989-02-28";"es";"deforestation";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment";"COL";"Reports & Research";"http://hdl.handle.net/11362/30141";"http://repositorio.cepal.org/bitstream/11362/30141/1/S8900246_es.pdf";"http://repositorio.cepal.org/bitstream/11362/30141/5/S8900246_es.pdf.jpg";"";"";"";"DEFORESTACION;DESARROLLO AGRICOLA;DESARROLLO REGIONAL;PROYECTOS DE DESARROLLO;AGRICULTURAL DEVELOPMENT;DEFORESTATION;DEVELOPMENT PROJECTS;REGIONAL DEVELOPMENT";""
"CEPAL:11362/30263";"Gestión urbana en ciudades medianas: el sistema de planeación: el caso de Ibagué";"";"Proyecto Gestión Urbana en Ciudades Medianas Seleccionadas de América Latina NED/90/005";"Molina, Humberto";"Economic Commission for Latin America and the Caribbean;Government of the Netherlands";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1994-07-11";"es";"urban planning";"Urban Tenure";"COL";"Reports & Research";"http://hdl.handle.net/11362/30263";"http://repositorio.cepal.org/bitstream/11362/30263/1/S9470921_es.pdf";"http://repositorio.cepal.org/bitstream/11362/30263/5/S9470921_es.pdf.jpg";"";"";"158";"CIUDADES;DESARROLLO URBANO;GESTION AMBIENTAL;GOBIERNO LOCAL;PARTICIPACION POPULAR;PLANIFICACION URBANA;CITIES;ENVIRONMENTAL MANAGEMENT;LOCAL GOVERNMENT;POPULAR PARTICIPATION;URBAN DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/30264";"Modelo de gestión urbana para ciudades intermedias en América Latina";"";"Proyecto Gestión Urbana en Ciudades Medianas Seleccionadas de América Latina NED/90/005";"Galilea Ocón, Sergio";"Economic Commission for Latin America and the Caribbean;Government of the Netherlands";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1994-07-15";"es";"urban planning";"Urban Tenure";"005;013";"Reports & Research";"http://hdl.handle.net/11362/30264";"http://repositorio.cepal.org/bitstream/11362/30264/1/S9470925_es.pdf";"http://repositorio.cepal.org/bitstream/11362/30264/5/S9470925_es.pdf.jpg";"";"";"33";"CIUDADES;DESARROLLO URBANO;GESTION AMBIENTAL;GOBIERNO LOCAL;PARTICIPACION POPULAR;PLANIFICACION URBANA;CITIES;ENVIRONMENTAL MANAGEMENT;LOCAL GOVERNMENT;POPULAR PARTICIPATION;URBAN DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/30265";"Modelo de gestión ambiental a nivel municipal";"";"Proyecto Gestión Urbana en Ciudades Medianas Seleccionadas de América Latina NED/90/005";"";"Economic Commission for Latin America and the Caribbean;Government of the Netherlands;Pontificia Universidad Católica de Chile";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1994-07-20";"es";"urban planning";"Urban Tenure";"005;013";"Reports & Research";"http://hdl.handle.net/11362/30265";"http://repositorio.cepal.org/bitstream/11362/30265/1/S9470939_es.pdf";"http://repositorio.cepal.org/bitstream/11362/30265/5/S9470939_es.pdf.jpg";"";"";"59";"CIUDADES;DESARROLLO URBANO;GESTION AMBIENTAL;GOBIERNO LOCAL;PARTICIPACION POPULAR;PLANIFICACION URBANA;CITIES;ENVIRONMENTAL MANAGEMENT;LOCAL GOVERNMENT;POPULAR PARTICIPATION;URBAN DEVELOPMENT;URBAN PLANNING";""
