ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID
uneca:10855/38330;Les ministres discuteront des questions de gouvernance foncière lors de la Semaine du développement africain;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2017-03-31;fr;"land tenure;land policies;development";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/38330;;;;;2;;
uneca:10855/3887;Rapport final sur l'atelier sur la fabrication des machines et équipements agricoles dans les pays de l'Afrique du nord: organisé en coopération avec la Banque islamique de développement et le MULPOC de Tanger;;L’atelier qui est intitulé : ‘’Fabrication des machines et équipements agricoles dans les pays de l’Afrique du Nord’’ permet aux experts de la sous-région d’échanger les expériences vécues dans le domaine de la conception, de la fabrication, de l’adaptation et de la vulgarisation des machines et équipements ainsi que dans le domaine de la maintenance. Ces expériences devraient permettre d’améliorer le document de base, de le mettre sous la forme finale à la disposition des décideurs, planificateurs et tous ceux qui ont la responsabilité d’exécuter, de gérer et de diriger des unités de production de machines et équipements agricoles dans la sous-région.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1989-12-31;fr;farming systems;;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/3887;http://repository.uneca.org/rest/bitstreams/83111/retrieve;http://repository.uneca.org/rest/bitstreams/83844/retrieve;;;13;;
uneca:10855/16621;An assessment of the dominant soil degration processes in the Ethiopian highlands - their impacts and hazards;;It soon became apparent that soil degradation in the Ethiopian Highlands may be posing a threat not only in terms of the physical loss of soils, but also in terms of deteriorating, soil chemical fertility. This study has therefore emphasized both the physical and chemical deterioration of soils due to degradation.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1984-03-31;en;"desertification;land;assessment";Land, Climate Change & Environment;ETH;Conference Papers & Reports;https://repository.uneca.org/handle/10855/16621;http://repository.uneca.org/rest/bitstreams/39893/retrieve;http://repository.uneca.org/rest/bitstreams/62414/retrieve;;;53;;
uneca:10855/14534;Stratégie de recherché pour la mise en valeur des ressources minérales en vue de satisfaire les besoins essentiels de l'Afrique en matière de développement;;"La mise en valeur des ressources minérales est habituellement présentée comme consistant en l'extraction des produits min&aux (m&aux) pour importation dans le but d'obtenir des devises; toutefois, dans le présent document, je voudrais me concentrer sur un autre aspect de l’exploitation minière. Je voudrais traiter l'exploitation minière comme le mécanisme propre à stimuler le développement économique national.";C.Frick Dr. Directeur general du service geologique de la republique d'Afrique du Sud.;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1993-11-30;fr;"development;natural resources management";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/14534;http://repository.uneca.org/rest/bitstreams/20999/retrieve;http://repository.uneca.org/rest/bitstreams/61260/retrieve;;;5;;
uneca:10855/39863;Optimize opportunities presented by urbanization, ECA official tells African policymakers;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2017-10-31;en;"urbanization;land policies;land governance;urban areas";Urban Tenure;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/39863;;;;;3;;
uneca:10855/16781;Consultative workshops on land policy in Africa : Key massages and recommendations;;The aim of this initiative is to help the States to re-think their land policies in line with their national realities, and to ensure that they are effectively and efficiently implemented. The current issues involving new land policies in Africa include consolidation of peace, sustainable use of natural resources, promotion of economic growth and poverty reduction.;;"African Union;United Nations Economic Commission for Africa;African Development Bank";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2011-02-28;en;"land policies;land rights;land economics;land";;002;Reports & Research;https://repository.uneca.org/handle/10855/16781;http://repository.uneca.org/rest/bitstreams/37484/retrieve;http://repository.uneca.org/rest/bitstreams/49709/retrieve;;;46;;
uneca:10855/13552;Development of River Basins in Africa :  Secretariat briefing note;;The aim of this report is not to raise and analyze the various constraints facing the development of river and lake basins but merely to assess the programme of our organizations set up over decades. Indeed, time available for drafting this report and the data available to us did not allow scrutinizing certain issues relating to the development of river and lake basins. This report made use of data contained in another report prepared in 1989 and supplemented by other data gathered in the process of drafting this report. Consequently, it is a mere briefing document on the current status of the programmes. This report takes stock on the one hand of the stage reached by the programmes of existing organizations and on the other hand activities carried out recently in connection with other river and lake basins where there exist no genuine cooperative mechanisms.;;"United Nations Economic Commission for Africa;United Nations Development Programme";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1993-04-30;en;"development;land reform";;002;Policy Papers & Briefs;https://repository.uneca.org/handle/10855/13552;http://repository.uneca.org/rest/bitstreams/6863/retrieve;http://repository.uneca.org/rest/bitstreams/56932/retrieve;;;25;;
uneca:10855/23248;Land ownership versus development in the era of globalisation: a trajectory of conflict and wealth accumulation in Southern Nigeria;;This study investigates the attendant effect of unregulated land acquisition by governments and investment partners, forceful dispossession and displacement of individuals and communities in the era of globalisation and wealth creation by increasingly capitalist regimes in southern Nigeria. The investigation of the trajectory of wealth and conflict resulting from this phenomenon is the key focus of this research.;Nwoko, Kenneth Chukwuemeka;United Nations Economic Commission for Africa;"Council for the Development of Social Science Research in Africa;United Nations Economic Commission for Africa";United Nations Economic Commission for Africa;2016-12-31;en;"development;land;land ownership";;NGA;Journal Articles & Books;https://repository.uneca.org/handle/10855/23248;http://repository.uneca.org/rest/bitstreams/76729/retrieve;http://repository.uneca.org/rest/bitstreams/78301/retrieve;;;;;
uneca:10855/11247;Report of the implementation of the food and agricultural aspects of the Lagos Plans of Action (1980-1985);;"This report seeks to look at both sides of the picture to help member countries gain an insight into the principal factors which facilitated or hindered the Plan's implementation during the period 1980-19*5. It has been prepared in response to ECA's 1986-1987 programme budget, which ""quires, inter alia, an evaluation of the LPA's implementation m the food and agriculture sector within the biennium.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1987-03-31;en;"sustainable land management;agricultural land management;rural development";Land, Climate Change & Environment;002;Reports & Research;https://repository.uneca.org/handle/10855/11247;http://repository.uneca.org/rest/bitstreams/15777/retrieve;http://repository.uneca.org/rest/bitstreams/54326/retrieve;;;23;;
uneca:10855/11242;International year for the mobilization of financial and technological  resources to increase food and agricultural production in Africa;;Over the last two decades* Africa has gradually lost its ability to feed its population and finance its investment for its agricultural sector. It is increasingly depending on industrialized countries for its needs. At the same time, earnings from major export crops have drastically fallen while external debts of many African States have multiplied over the last decade. Sub-Saharan Africa is the poorest part of the world's economy, the only region where the rate of growth of population is increasing and where average per capita income is likely to continue to fall during 1985-1995, involving an estimated fall in per capita GDP of 0.7 per cent. II The logical question, therefore, is whether there is any hope for the people of Africa?;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1987-03-31;en;"agricultural land management;rural development;sustainable land management;agricultural landscape;agriculture";Land, Climate Change & Environment;002;Reports & Research;https://repository.uneca.org/handle/10855/11242;http://repository.uneca.org/rest/bitstreams/15783/retrieve;http://repository.uneca.org/rest/bitstreams/61074/retrieve;;;26;;
uneca:10855/3747;Linkages betweeen agricultural research and agro-industries in Africa : the case of Ethiopia;;"The Government of Ethiopia drew up a long-term industrial strategy in 1994

known as Agricultural Development-Led Industrialization (ADLI). The

Government is convinced that agriculture is the engine that can propel the

socio-economic development of Ethiopia by providing the basis for

industrialization and necessary surplus for the expansion of other sectors of

the economy. The ADLI strategy gives priority to the development of

agriculture as a primary stimulus for the sustainable growth of agro-industry

and is expected to raise productivity in both agriculture and agro-industry

through appropriate linkages between the two sectors, management,

technology, human resources and various incentive mechanisms.";;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2001-12-31;en;research;;"002;ETH";Reports & Research;https://repository.uneca.org/handle/10855/3747;http://repository.uneca.org/rest/bitstreams/13661/retrieve;http://repository.uneca.org/rest/bitstreams/73923/retrieve;;;32;;
uneca:10855/9107;Cadastral survey and land registration system in the Czechoslovak socialist republic;;The development of the Czechoslovak cadastre can be followed for hundreds of years, because its roots go as far back as the middle Ages. In the written records the area, land sort (cultivation, culture), value class, cadastral output, tenant and his habitation are given for each land. The establishment of cadastre always needs -that there should be a real conception on keeping it up-to-date.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1971-03-31;en;"land;cadastres;land administration;land use mapping;land registration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/9107;http://repository.uneca.org/rest/bitstreams/18967/retrieve;http://repository.uneca.org/rest/bitstreams/55777/retrieve;;;7;;
uneca:10855/10606;L' enseignement agricole en Afrique : origines, objectifs et activités du programme spécial d' éducation et de formation en Afrique;;La deuxième guerre mondiale, et notamment depuis dix ans, le role et l'importance de l'enseignement agricole en Afrique ont connu des changements profonds et d'une ampleur sans précédent.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1966-08-31;fr;rural development;;002;Reports & Research;https://repository.uneca.org/handle/10855/10606;http://repository.uneca.org/rest/bitstreams/28644/retrieve;http://repository.uneca.org/rest/bitstreams/50205/retrieve;;;15;;
uneca:10855/11768;Propositions relatives à la planification agricole interrégionale en Afrique;;Ce rapport parle à propos des propositions relatives à la planification agricole interrégional en Afrique.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1967-11-30;fr;"land use planning;agricultural land management;rural development;agricultural and rural legislation;sustainable land management;agricultural landscape";Land, Climate Change & Environment;002;Reports & Research;https://repository.uneca.org/handle/10855/11768;http://repository.uneca.org/rest/bitstreams/18932/retrieve;http://repository.uneca.org/rest/bitstreams/56067/retrieve;;;32;;
uneca:10855/8734;Lèves cadastraux et services d'immatriculation foncière en Zamie  : presentée par le Gouvernement  Zambien;;"""Cadastre"" est un mot français pour lequel il n'existe pas d'équivalent en anglais. La langue anglaise, avec sa capacité de s'approprier certains termes étrangers, utilisé seulement l'adjectif ""cadastral"" qui signifie ""concernant l'étendue, la valeur et la propriété de terres"".";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-11-30;fr;"cadastres;land use;land administration;land registration";;ZMB;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8734;http://repository.uneca.org/rest/bitstreams/27876/retrieve;http://repository.uneca.org/rest/bitstreams/63485/retrieve;;;15;;
uneca:10855/8737;The role of registration of title in fragmentation and multiple ownership of land : submitted by the government of the United Kingdom;;"The discoveries of science and new technologies it has not yet always proved possible to do so. therefore continue to use resources, which might otherwise be put to more productive purposes, -on curing those who contract these diseases and in trying to prevents or at least minimize the chances of, their recurrence. The conditions known as 'fragmentation' and 'multiple ownership when the Reach severe, proportions can fairly be described; as diseases of land tenure"".";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-10-31;en;"land;land ownership;land registration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8737;http://repository.uneca.org/rest/bitstreams/23814/retrieve;http://repository.uneca.org/rest/bitstreams/61334/retrieve;;;14;;
uneca:10855/10600;Report of the joint ECA/FAO/German Foundation seminar on agricultural input factors;;"This paper focuses on the the main purpose of the seminar that was; To determine what is known of the economics of modern technical inputs in African agriculture in terms of the physical and value responses to expenditures on them; To identify those areas in which information vital to policy is lacking; To propose a specific programme for obtaining required data through the co-operation of research institutions.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1966-08-31;en;"agricultural land management;rural development;agricultural and rural legislation;land use planning;rural planning;agricultural landscape";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/10600;http://repository.uneca.org/rest/bitstreams/24805/retrieve;http://repository.uneca.org/rest/bitstreams/58992/retrieve;;;34;;
uneca:10855/8143;Les sources nouvelles d'énergie à l'exception du soleil, du vent et de la vapeur chaude contenue dans la terre;;Les sources d’énergie généralement considérées comme nouvelles sont, à l’exception du soleil, du vent et de la vapeur naturelle ainsi que de l’eau chaude interne dans la terre la pluie artificielle, la houle, la différence de température entre les couches profondes des mers et leur surface et les marées.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1963-07-31;fr;"natural resources management;land";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8143;http://repository.uneca.org/rest/bitstreams/16147/retrieve;http://repository.uneca.org/rest/bitstreams/61755/retrieve;;;12;;
uneca:10855/23565;The APRM and land reforms in Africa : enhancing good governance in land management : final draft paper;;The African Peer Review Mechanism (APRM) is a mutually agreed instrument established in 2003 by the African Union in the framework of the implementation of the New Partnership for Africa’s Development (NEPAD). The objective of the APRM is to foster the adoption of policies, standards and practices that lead to political stability, high economic growth, sustainable development and accelerated regional and continental integration. The main objective of this paper is to identify the common problems on land facing APRM countries and to provide analytical research with a view to suggest recommendations implementable at country level. The paper will facilitate the development of an APRM land governance review framework, which will be a tool to help APRM upcoming countries to assess their policies regarding land governance and monitoring of progress. The framework will contain set of land governance indicators which will be identified within the existing expertise of the Land Policy Initiative (LPI).;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2013-12-31;en;"land policies;land;land governance;land administration;land tenure;land management;reforms;land reform;urban areas";Urban Tenure;002;Journal Articles & Books;https://repository.uneca.org/handle/10855/23565;http://repository.uneca.org/rest/bitstreams/80414/retrieve;http://repository.uneca.org/rest/bitstreams/80671/retrieve;;;39;;
uneca:10855/35626;La gouvernance foncière en Afrique exige de l'engagement et une attention urgente;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2015-05-31;fr;"land tenure;land policies";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/35626;;;;;2;;
uneca:10855/17144;The environment and water resource in Africa : Briefing paper series No.3;;"This paper focuses on the environment and water resources in Africa. Africa is at a threshold of changes and faces challenges that will have a fundamental impact on the survival and prosperity of its people. These challenges are already manifesting themselves in many ways; the most significant of winch is the ability of

African states to ensure food security for a growing population on a sustained basis.";;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1999-04-30;en;"environment;land degradation";Land, Climate Change & Environment;002;Policy Papers & Briefs;https://repository.uneca.org/handle/10855/17144;http://repository.uneca.org/rest/bitstreams/26984/retrieve;http://repository.uneca.org/rest/bitstreams/62465/retrieve;;;11;;
uneca:10855/16851;Food and agriculture (Lusaka MULPOC);;This paper focuses on the deteriorating food situation in Africa which led to the Freetown Declaration of the FAO Regional Conference of Ministers of Agriculture in 1976, the Regional Food Plan (AFPLAN) was drawn up jointly by FAO and ECA and adopted by the FAO Regional Conference of Ministers of Agriculture in Arusha in 1973.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1981-11-30;en;agriculture;;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/16851;http://repository.uneca.org/rest/bitstreams/25069/retrieve;http://repository.uneca.org/rest/bitstreams/58887/retrieve;;;25;;
uneca:10855/37976;Study on irrigation techniques:  Experiences of some Sahelian countries;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1984-01-31;en;"agricultural land management;land use;farming systems";;002;;https://repository.uneca.org/handle/10855/37976;;;;;19;;
uneca:10855/17850;Note on the system of land registatrion in Morocco;;"The system of registration ""based on the above principles has the following characteristics: Each accurately delimited property is inscribed in a land register under a. name and number and with topographical and legal data which show clearly and accurately the right of its owner. The real right of charges^ transfers of ownership and changes concerning a property are indicated in the land registers which constitute in short, the complete and detailed record of each registered property. The system of land registration is based on the principle of publicity of real rights and consequently particularizes each property by 'defining it physically and legally.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-09-30;en;"land policies;land;land law;land rights;land registration";;MAR;Conference Papers & Reports;https://repository.uneca.org/handle/10855/17850;http://repository.uneca.org/rest/bitstreams/24042/retrieve;http://repository.uneca.org/rest/bitstreams/58693/retrieve;;;9;;
uneca:10855/9000;Soil fertility and fertilizers in west Africa;;In this paper an attempt has been made to cover the question of soil fertility and fertilizers from description of the soils to experimental work and fertilizer sales to the farmers. The wideness of the subject makes it necessary to summarize rigidly, giving the main features of each section.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1964-07-31;en;farming systems;;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/9000;http://repository.uneca.org/rest/bitstreams/7152/retrieve;http://repository.uneca.org/rest/bitstreams/62006/retrieve;;;42;;
uneca:10855/21554;Report on an advisory mission to swaziland on the impact of saps on agriculuture and trade in Southern Africa;;This paper focuses on report on an advisory mission to Swaziland on the impact of SAPs on agriculture and trade in Southern Africa. The main purpose of each of the country studies is to provide a general picture of the impact of SAPs on agriculture and trade in the country concerned.;Abalu, G.I.;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1996-03-31;en;"land;land markets;farmers;agricultural landscape;agriculture";Land & Investments;002;Reports & Research;https://repository.uneca.org/handle/10855/21554;http://repository.uneca.org/rest/bitstreams/30895/retrieve;http://repository.uneca.org/rest/bitstreams/60114/retrieve;;;293;;
uneca:10855/35552;Le plaidoyer pour le foncier en Afrique : les réseaux et coalitions sont indispensables;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2014-08-31;fr;land;;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/35552;;;;;2;;
uneca:10855/5877;Report on FAO/ECA Center on land policies in East and Central Africa : Kenya and Uganda, October 1960;;This paper focuses on the report on FAO/ECA center on land policies in East and Central Africa. It included the lectures by outstanding experts on important economic issues, agricultural development, agricultural credit, cooperatives and community development as well as discussions, country reports and the exchange of views, information and experience by the participants through study groups.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1960-11-30;en;"land policies;land;land tenure";;"002;UGA;KEN";Reports & Research;https://repository.uneca.org/handle/10855/5877;http://repository.uneca.org/rest/bitstreams/26085/retrieve;http://repository.uneca.org/rest/bitstreams/59199/retrieve;;;4;;
uneca:10855/42663;The transformation of the land tenure system, land appropriation and formation of the ruling class in the mauri country (Niger);;The difference in kind between the pre-colonial and the postcolonial relations of production can he noticed through the gradual dissolution of relations based on a personal tieless gift-giving based on the market economy. The liberation of the labor forces this engendered and of channeled into a new system of constraint, led to the beginning of a private appropriation of land. The movement falls within the ambit of the law in which the codification of land relations based on ownership facilitated the task of the social groups whose rise to power is henceforth conditioned by the constitution of an economic power. A distinction must no doubt be made between the incomes derived directly from the land and those derived from trade and speculation. Agriculture is not yet in fact a capitalist sector. The nature of the investments and the means used still belong to the former mode of production, that is why only the social groups with money incomes from elsewhere make a profit from agriculture, whose profitability still depends on the volume of labor available from production and on speculations in the product at the level of circulation.;Dejean, Eliane de Latour;United Nations Economic Commission for Africa;;United Nations Economic Commission for Africa;1973-11-30;en;"land use;land;land administration;land tenure";;NER;Reports & Research;https://repository.uneca.org/handle/10855/42663;http://repository.uneca.org/rest/bitstreams/89523/retrieve;http://repository.uneca.org/rest/bitstreams/90659/retrieve;;;39;;
uneca:10855/13542;Lutte contre la sécheresse et la désertification en Afrique: mesures à long terme;;Les effets des conditions climatiques défavorables et la persistance de la sécheresse et de la désertification sont ressentis de plus en plus profondément par plus de 60 p. 100 des pays africains. Les autres pays, y compris ceux que l'on croyait bénéficier d'un climat équatorial ou tropical, sont menacés par la sécheresse et la désertification. La persistance de la sécheresse, compromet sérieusement les activités productives nécessaires au développement socio-économique équilibré du continent.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1985-04-30;fr;"desertification;geographical information systems;geographic information systems";Land, Climate Change & Environment;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/13542;http://repository.uneca.org/rest/bitstreams/9515/retrieve;http://repository.uneca.org/rest/bitstreams/61857/retrieve;;;20;;
uneca:10855/3934;La situation agricole en Afrique;;"La production agricole africaine a enregistré une hausse continuelle, faible mais régulière; on rencontre des différences de pays à pays et de produit, mais dans l'ensemble, on peut avancer un taux de croissance annuel moyen de l'ordre de 3 pour cent.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-05-31;fr;"agricultural landscape;agriculture";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/3934;http://repository.uneca.org/rest/bitstreams/16935/retrieve;http://repository.uneca.org/rest/bitstreams/61849/retrieve;;;12;;
uneca:10855/17789;Land policy in Africa:  a framework to strengthen land rights, enhance productivity and secure livelihoods;;Africa’s development remains dependent on agriculture and exploitation of natural resources, yet agriculture and livestock production are largely carried out by smallholder farmers under increasing pressure of scarce land resources managed under unsecured customary land ownership. African governments are seeking to address tenure insecurities to promote sustainable rural and urban development, and to address inequalities in land ownership between different social groups. The paper is intended to provide the basis for the development of a platform document to be prepared by the workshop’s organizing partners. With this in mind, it provides an analysis of the key issues, challenges and lessons learned at different levels and based upon the outcomes of recent forums on African land issues, so as to assist the workshop in the articulation of a shared vision and rationale for the development of an Africa-wide policy framework and related guidelines.;;"United Nations Economic Commission for Africa;International Fund for Agricultural Development (IFAD);Food and Agriculture Organization of the United Nations (FAO);Swedish International Development Cooperation Agency (SIDA);United Nations Development Programme;United Nations Human Settlements Programme;African Development Bank";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2011-04-30;en;"land policies;land;land management;land rights;land administration";;002;Policy Papers & Briefs;https://repository.uneca.org/handle/10855/17789;http://repository.uneca.org/rest/bitstreams/76054/retrieve;http://repository.uneca.org/rest/bitstreams/77970/retrieve;;;90;;
uneca:10855/40809;Managing land-based resources for sustainable development;;;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2005-10-31;en;"development;natural resources management;land;sustainable development";Socio-Economic & Institutional Context;002;;https://repository.uneca.org/handle/10855/40809;;;;;4;;
uneca:10855/9887;Cadastral surveys and the system of land registration in Madagascar;;"""The word cadastre is the technical term signifying the surveying of parcels of land, establishing their area, value and ownership (or any other title of occupancy)"". This definition seems to deal only with the topographical aspect of the system, in other words, the demarcation of a group of parcels, with their area, their boundaries and the name of the owner. In Madagascar, in addition to this demarcation, the owner must establish his title by an official instrument.";;"Government of Madagascar;United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1971-12-31;en;"land;cadastres;land registration;land administration;land tenure";;"002;MDG";Conference Papers & Reports;https://repository.uneca.org/handle/10855/9887;http://repository.uneca.org/rest/bitstreams/19217/retrieve;http://repository.uneca.org/rest/bitstreams/55973/retrieve;;;6;;
uneca:10855/8555;Status of cadastral surveys and land registration services in Zambia;;This paper deals on Zambia (Trust Land) Order 1964 transferred to and vested in the President, of the Republic of Zambia ail. Native Trust: Land that was vested in the Secretary of State immediately before Independence.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-09-30;en;"land;cadastres;land use;land administration;land registration";;ZMB;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8555;http://repository.uneca.org/rest/bitstreams/23752/retrieve;http://repository.uneca.org/rest/bitstreams/58656/retrieve;;;13;;
uneca:10855/14992;Problèmes et perspective des systèmes d'irrigation à grande échelle en Afrique;;Les pays de l'Afrique du Sahel sont soumis, et particulièrement au cours des dernières décennies, aux à aléas climatiques et éprouvent de ce fait les plus grandes difficultés à assurer leur autosuffisance alimentaire. Les populations rurales confrontées à un milieu de plus en plus hostile délaissent les campagnes pour migrer et venir grossir les effectifs des populations urbaines non productives.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1996-12-31;fr;"agricultural land management;agriculture;farming systems;agricultural and rural legislation";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/14992;http://repository.uneca.org/rest/bitstreams/38299/retrieve;http://repository.uneca.org/rest/bitstreams/60791/retrieve;;;53;;
uneca:10855/37612;Les experts discutent de la gouvernance foncière pour accroître l'investissement agricole;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2016-12-31;fr;"land tenure;agriculture";;RWA;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/37612;;;;;2;;
uneca:10855/8552;Rapport sur les  lèves cadastraux au Maroc;;Les résultats obtenus doiverit rester dans le cadre des tolerances exigées et satisfaire aux calculs de contrftle executes simultanément.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-09-30;fr;"land policies;land law;land use planning;land use";;MAR;Reports & Research;https://repository.uneca.org/handle/10855/8552;http://repository.uneca.org/rest/bitstreams/27848/retrieve;http://repository.uneca.org/rest/bitstreams/57790/retrieve;;;12;;
uneca:10855/7832;Interventions du service du cadastre fran­çais auprès des états africains: communication présentée par le gouvernement français;;Le service du Cadastre est assez fréquemment saisi de demandes  émanant d'Etats africains d’expression française en vue d'obtenir, pour une durée plus ou moins longue, le concours d’experts du Cadastre. La mission est généralement placée sous l'égide soit du ministre français de la Coopération soit de l'Organisation des Nations Unies.;;United Nations Economic and Social Council;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1963-05-31;fr;"cadastres;land administration;land registration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/7832;http://repository.uneca.org/rest/bitstreams/11710/retrieve;http://repository.uneca.org/rest/bitstreams/53358/retrieve;;;5;;
uneca:10855/34656;Unprecedented support to capacity development for land governance in Africa;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2014-10-31;en;"development;land policies;land;capacity building;natural resources management;land governance;land administration";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/34656;;;;;2;;
uneca:10855/5983;Guidelines on formulation of human settlements policies and their impact on the environment;;"Habitat: United Nations Conference of Human Settlements, held in Vancouver in 1976, recommended that 'A national policy for human settlements and the environments should be an integral part of any national economic and social development policy. The Conference stated that an integrated human settlement policy should: Be formulated through a truly interdisciplinary approach, concurrently with policies relating to other aspects of social and economic development; Be formulated at the highest political level, in co operation and co-ordination with regional and local levels as appropriate; Be consistent with the preservation, restoration and improvement of the natural and man-made environment, cognizant of the positive role of environment in national economic and social development;  Be directed at all settlements, rural and urban, dispersed and concentrated, old and new.";;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1992-05-31;en;"urbanization;land policies;rural population;land governance;environment;urban population;urban areas";"Urban Tenure;Land, Climate Change & Environment";002;Reports & Research;https://repository.uneca.org/handle/10855/5983;http://repository.uneca.org/rest/bitstreams/7957/retrieve;http://repository.uneca.org/rest/bitstreams/53161/retrieve;;;60;;
uneca:10855/35701;Les ministres africains recommandent des investissements fonciers responsables pour la transformation agricole;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2014-05-31;fr;"land investments;sustainable land management";Land & Investments;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/35701;;;;;3;;
