ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
handle:10986/27143;Strengthening Institutions for Urban and Metropolitan Management and Service Delivery;Philippines Urbanization Review Policy Notes;"This policy note discusses strengthening institutions for urban and metropolitan management and service delivery and is part of a broader Philippines urbanization study. Strong institutions are critical to the effective management of cities, the delivery of efficient urban services and infrastructure, and the establishment of an enabling environment for business and job creation. Strong institutions are needed to design and support policies for land and housing markets, raise and equitably redistribute revenues, and promote a safe and sustainable urban environment both at the national and local levels. A number of underlying institutional and governance issues at national and metropolitan levels in the Philippines stand out as binding constraints which have limited the country from optimizing the benefits of urban development. Even as the share of the national population living in urban areas has expanded to around 50 percent, urbanization in the country has never been guided by a comprehensive urban development policy supported by a clearly defined institutional framework. Institutional fragmentation among various oversight and sectorial agencies at the national level has exacerbated the weak institutional environment for urban development. The continuing expansion and population growth of urban areas throughout the country heightens the urgency for adopting comprehensive urban policy and institutional reforms that will enable the country to harness the benefits of urban development and mitigate negative externalities. There are a number of key challenges related to governance and institutions that are hampering successful urbanization: (i) absence of a comprehensive national urban policy; (ii) absence of a lead agency for urban development; (iii) weaknesses in the fiscal decentralization framework; and (iv) metropolitan fragmentation and weak mechanisms for inter-jurisdictional coordination.";;World Bank Group;World Bank Group;World Bank Group;2017-05-31;en;"urbanization;decentralization";Urban Tenure;;"030;009;PHL";"Training Resources & Tools;Policy Papers & Briefs";http://hdl.handle.net/10986/27143;https://openknowledge.worldbank.org/bitstream/10986/27143/1/115312-PN-P156898-PUBLIC-Policy-Notes-Urban-Institutions-FINAL2.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27143/115312-PN-P156898-PUBLIC-Policy-Notes-Urban-Institutions-FINAL2.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27148;Ukraine Systematic Country Diagnostic;Toward Sustainable Recovery and Shared Prosperity;"Ukraine has tremendous potential that has not yet been reached. Ukraine is endowed with intelligent, energetic, and entrepreneurial people; extraordinary fertile land; considerable natural resources; and a geographic location at the crossroads of Europe and Asia. There is no reason why Ukraine, under the right conditions, should not be among the league of prosperous and successful nations. The circumstances today, however, are of course, still far from that ultimate target. Ukraine’s GDP per person in 2015 was $2,115, while the corresponding figure was $12,500 for Poland, around $9,000 for Turkey and Romania, and $9,800 for Malaysia, and $13,000 for Argentina. The flip side of the current circumstances is that if Ukraine is able to put in place the right conditions, it will experience a period of strong economic growth as it catches up and converges to the levels of income of more prosperous nations. This Systematic Country Diagnostic (SCD) for Ukraine is intended as an evidence based diagnostic of the constraints and priorities to reduce poverty and promote shared prosperity in a sustainable way. The SCD is intended as an evidence?based and integrative analytical report, combining analysis of growth, inclusion, and sustainability. The SCD is not intended to be limited to expected areas of World Bank Group (WBG) engagement, but is instead intended to assess what the country itself should do to advance its growth, poverty reduction, and shared prosperity objectives in a sustainable way. This SCD is structured as follows. The next section covers the analysis of growth and sustainability. The third section covers the analysis of poverty and shared prosperity. The fourth section uses the analysis from the prior two sections to lay out the framework for the SCD, including the constraints and pathways to sustainable recovery and shared prosperity for Ukraine. The fifth, sixth, seventh, and eighth sections elaborate on the pathways to achieving sustainable recovery and shared prosperity in Ukraine.";;World Bank Group;World Bank Group;World Bank Group;2017-04-28;en;"poverty;corruption";;;"150;143;UKR";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27148;https://openknowledge.worldbank.org/bitstream/10986/27148/1/Ukraine-SCD-Document-April28-2017-05102017.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27148/Ukraine-SCD-Document-April28-2017-05102017.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27152;Calculating Multi-hazard City Risk;;Nearly half of East Asia population lives in cities and the region is urbanizing so rapidly that built up areas are projected to increase faster here than in any other region in the next twenty years. Still, more than half of slum dwellers around the world live in East Asia. These are the people most vulnerable to disaster impacts. Given that Asia accounted for more than a third of the number of all reported disasters in 2010, and that natural disasters have quadrupled in the region during the past twenty years the fastest rate of increase of any region in the world managing urban growth for resilience is increasingly important. And yet, many cities do not have master plans to guide their projected growth, let alone tools for risk sensitive land use planning. The impetus for action will come from accessible tools that allow local policymakers to first minimize risk today and then think about addressing future risk. This methodology report describes the underlying risk components, including a description of the models required inputs related to metropolitan elements at risk, hazard sub-indices for thirteen hazard types and thirty parameters of physical, socioeconomic, and institutional vulnerability. In addition to this report, three city reports present results that can be used by a variety of users from those interested in the overall city wide risk from all natural hazards to those interested in more disaggregated information.;;World Bank Group;World Bank Group;World Bank Group;2011-09-26;en;"climate change;land use;natural disasters";Land, Climate change & Environment;Land Use, Management & Investment;"030;009";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/27152;https://openknowledge.worldbank.org/bitstream/10986/27152/1/773680WP0FINAL00Box377296B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27152/773680WP0FINAL00Box377296B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27153;Stagnation or Revival?;Palestinian Economic Prospects;This report begins by documenting the Palestinian Authority's (PA's) ongoing fiscal crisis that threatens its ability to provide basic services to the population. In 2011, the PA required about US$1.5 billion dollars in budget support, of which US$200 million to cover development expenses not funded directly by donors. However, it only received about US$814 million in budget support and US$169 million in development financing, for a total of US$983 million. Ultimately, the PA can only hope to achieve fiscal sustainability through a combination of sustained private sector growth and continued internal reforms. Robust private sector growth is necessary for the PA to generate the revenues needed to sustain service delivery. Yet the private sector remains stifled as a result of Israeli restrictions on access to natural resources and markets. The West Bank has experienced a slowdown in economic growth in 2011, combined with double-digit growth in Gaza. The recovery in Gaza can be attributed to a combination of aid inflows and easing of restrictions on entry of goods from Israel-though it is important to keep in mind that the average Gaza today is worse off than s/he was back in the late nineties. The recent growth in Gaza is also driven largely by a boom in the construction sector, and Gaza infrastructure exhibits such gaps and disrepair that major investments are necessary and would generate important employment as well as future growth. The slowdown in growth in the West Bank, on the other hand, is the result of falling donor support, uncertainty caused by the PA's fiscal crisis, and lack of significant new easing of restrictions by the Government of Israel (GoI).;;World Bank Group;World Bank Group;World Bank Group;2012-03-21;en;"land administration;land registration";;Land Use, Management & Investment;"145;015;PSE";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/27153;https://openknowledge.worldbank.org/bitstream/10986/27153/1/760220WP0GZ0AH020Box374357B0PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27153/760220WP0GZ0AH020Box374357B0PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27154;Sustaining Achievements in Palestinian Institution-Building and Economic Growth;;Sustainable economic growth and strong institutions are interlinked, and the present report summarizes recent economic and fiscal developments in West Bank and Gaza (WB&G) as well as providing a broad overview of institutional accomplishments to date. The present report begins by discussing the apparent slowdown in economic growth in WB&G and the current fiscal crisis facing the Palestinian Authority (PA)-resulting partly from lower-than-expected external support this year. A further drop in donor funding would likely reduce growth, which would in turn further aggravate the fiscal situation in the coming year. A protracted fiscal crisis, in turn, risks jeopardizing the gains made in institution-building and thereby losing what has been painstakingly achieved over the past years. In addition, the report highlights that in order for the PA to sustain the reform momentum and its achievements in institution-building, remaining Israeli restrictions must be lifted and any reductions in international aid flows must be carefully calibrated and managed. Economic growth in WB&G has slowed down in 2011, and together with the shortfall in external financing, this has led to a fiscal crisis for the PA. Economic growth in WB&G remains robust but appears to be slowing due to economic and political uncertainty, so that the International Monetary Fund (IMF) has revised the projected real Gross Domestic Product (GDP) growth rate for 2011 from 9 down to 7 percent. Despite some improvement, unemployment remains stubbornly high and labor force participation low in WB&G.;;World Bank Group;World Bank Group;World Bank Group;2011-09-18;en;"capacity building;corruption;land administration";;;"145;015;PSE";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/27154;https://openknowledge.worldbank.org/bitstream/10986/27154/1/760210WP0GZ0AH01Box374357B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27154/760210WP0GZ0AH01Box374357B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27158;Good Urban Governance through ICT;Issues, Analysis, and Strategies;"Africa is currently experiencing the world's fastest urbanization rate at 3.5 percent annually-placing increasing pressure on resource-constrained local governments to maintain and improve livability standards of their cities. But simultaneously, an 'Information and Communication Technologies' (ICT) revolution has swept across the continent-as evidenced by vastly improved telecommunications and internet infrastructure, leapfrogging mobile communications penetration rates, and emergence of a successful homegrown IT applications industry. This report aims to: 1) synthesize the role currently played by ICT towards improved governance, management and accountability of urban service providers in Africa as well as other regions, 2) explore current ICT initiatives that are relevant to the World Bank's thematic concerns, 3) reconcile existing deficiencies/barriers towards potential for replication, and 4) develop a roadmap to render easy strategy implementation by project teams. Section one outlines evolving trends in urban governance and presents ICT as a potential tool in the environment of modern governance. Section two discusses the role of ICT in some of the Bank's core areas of urban focus, namely: local governance and economic development; intergovernmental fiscal relations and municipal finance; urban poverty and slum upgrading; urban planning, land and housing; urban environment and climate change; and water and sanitation service delivery. An analysis of fundamental ICT methodologies employed is discussed in section three. Section four, in conclusion, suggests an action-plan for enhancing ICT initiatives as a component of the Bank's lending activities.";"Relhan, Gaurav
Ionkova, Kremena
Huque, Rumana";;World Bank Group;World Bank Group;2012-12-31;en;"capacity building;climate change;deforestation;land use;sustainable development;transaction costs";"Land, Climate change & Environment;Forest Tenure;Socio-Economic & Institutional Context";Land Use, Management & Investment;"002;202";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27158;https://openknowledge.worldbank.org/bitstream/10986/27158/1/715120WP0Box370Governance0Final0pub.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27158/715120WP0Box370Governance0Final0pub.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27162;Participatory Forest Management and REDD+ in Tanzania;;Tanzania's land, local government and forest laws mean that rural communities have well defined rights to own, manage and benefit from forest and woodland resources within their local areas through the establishment of village forests. This approach, known by practitioners as Community Based Forest Management (CBFM) results in the legal establishment of village land forest reserves, community forest reserves or private forests. By 2008, 1,460 villages on mainland Tanzania1 were involved in establishing or managing village forests covering a total of over 2.345 million hectares. A further 863 villages are currently involved in Joint Forest Management (JFM) approaches within government forest reserves, in which management responsibilities are shared between government and local communities. 1.78 million hectares of forest reserve under central or local government jurisdiction are now under JFM arrangements. Since 2008, the Tanzanian government has been making preparations for the establishment of systems and structures for REDD Plus (Reduced Emissions from Deforestation and Forest Degradation). Tanzania is being supported in its preparations by the World Bank's Forest Carbon Partnership Facility (FCPF), UN-REDD plus and the Norwegian Forests and Climate Initiative as well as a number of local and international Non Government Organizations (NGOs). This report has been prepared to provide inputs to the development of policy processes currently evolving in Tanzania regarding REDD plus. This review draws on almost two decades of experience within Tanzania on the development and establishment of Participatory forest management (PFM) an approach which (like REDD plus), aims to achieve the combined objectives of sustainable forest management with secure rights, improved local forest governance and secure livelihoods for forest-dependent communities.;"Blomley, Tom
Lukumbuzya, Kahana
Brodnig, Gernot";;World Bank Group;World Bank Group;2011-12-31;en;"agriculture;forest conservation;forest land;forest management plans;forestry;land area;land tenure;land use;land use planning;natural resources management;nature reserves;private forests;property rights;transaction costs";"Land, Climate change & Environment;Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"TZA;002";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/27162;https://openknowledge.worldbank.org/bitstream/10986/27162/1/658800WP00PUBL0ng0and0Carbon0Rights.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27162/658800WP00PUBL0ng0and0Carbon0Rights.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27163;Benefit Sharing in REDD+;;"International policies to reduce carbon emissions from deforestation and degradation (REDD+) envisage the creation of financial incentive mechanisms that reward forest protection efforts and adequately compensate those actors that face new costs. In order for REDD+ to achieve these objectives, effective benefit sharing systems will need to be implemented. Benefit sharing in REDD+ could take a wide variety of forms depending on the policies used to achieve REDD+ objectives. However, common to all approaches is the need for clear processes to determine actors' eligibility, the scale of benefits (and costs) and the governance arrangements. While many of the general concerns about benefit sharing within communities are widely referenced (e.g., elite capture), relatively less is known about how benefits are actually shared within communities and the implications in terms of economic opportunities, empowerment and vulnerability. There is also surprisingly little empirical evidence on the implications of different benefit sharing approaches for the poor in the different examples reviewed; for example, in terms of questions about whether benefits have actually compensated people adequately, helped to lift people out of poverty or deal with temporary shocks. These issues need to be much better understood within emerging REDD+ projects and programs, which in many cases have an objective to benefit those affected by REDD+ implementation.";;World Bank Group;World Bank Group;World Bank Group;2011-12-31;en;"compensation;decentralization;land management;land ownership;land tenure;land use";;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";;"Training Resources & Tools;Policy Papers & Briefs";http://hdl.handle.net/10986/27163;https://openknowledge.worldbank.org/bitstream/10986/27163/1/658580WP00PUBL0ng0and0Carbon0Rights.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27163/658580WP00PUBL0ng0and0Carbon0Rights.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27164;Lessons Learned for REDD+ from PES and Conservation Incentive Programs;Examples from Costa Rica, Mexico, and Ecuador;Mexico, Costa Rica, and Ecuador have substantial experience with implementing payments for ecosystem services (PES) and conservation incentive programs. Yet, many aspects of their experiences remain poorly understood and will require special attention in any new or expanded use of these types of incentives. As these countries, along with many others, get ready to implement integrated approaches to Reduced Emissions from Deforestation and Forest Degradation (REDD or REDD+), they seek to understand how the lessons and challenges from their past experiences, as well as the wider lessons from similar initiatives around the world, can inform their emerging REDD+ strategies, policies, institutional frameworks, and tools. This report describes examples of how each of these topics has been tackled in national programs and how these experiences can inform the development of REDD+ in the three focus countries and beyond.;"FONAFIFO
CONAFOR
Ministry of Environment";;World Bank Group;World Bank Group;2012-12-31;en;"aquaculture;climate change;deforestation;fisheries;forest law;forestry;grazing;land use;property rights;sustainable development;transaction costs";"Socio-Economic & Institutional Context;Land, Climate change & Environment;Forest Tenure;Rangelands, Drylands & Pastoralism";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"ECU;419;MEX";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/27164;https://openknowledge.worldbank.org/bitstream/10986/27164/1/769340WP0Box0300March0201200PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27164/769340WP0Box0300March0201200PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27165;Carbon Rights in Ghana;;For Ghana's national REDD plus scheme to be viable, the rights to carbon or the emission credits generated must be clearly delineated, and be accompanied by equitable and efficient benefit sharing systems. There are a number of approaches that the State can use to determine whom to vest the right to carbon in. If defined as a natural resource, the state would be vested with the rights. If recognized as an ecosystem service, then the right to the benefits would be vested in the owner of the trees. In the latter case, the beneficiaries will differ depending on whether the trees are naturally occurring or planted. The main opportunities in REDD plus in Ghana are in the forestation and reforestation of forestlands and degraded lands. It is possible that REDD plus could provide additional resources to build on existing systems that promote tree planting on degraded land, such as the National Forest Plantation Development Plan (NFPDP), by providing additional incentives in reserve and off-reserve areas.;Osafo, Y. B.;;World Bank Group;World Bank Group;2012-12-31;en;"agriculture;climate change;customary law;deforestation;forest land;forestry;land tenure";"Land, Climate change & Environment;Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"002;GHA";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/27165;https://openknowledge.worldbank.org/bitstream/10986/27165/1/658680REPLACEM0B0WB0CS0Carbon0Ghana.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27165/658680REPLACEM0B0WB0CS0Carbon0Ghana.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27166;The Drought and Food Crisis in the Horn of Africa;Impacts and Proposed Policy Responses for Kenya;This policy note provides an assessment of some of the impacts and proposed policy responses to problems related to the drought, including the rise in food prices. To address immediate needs, the humanitarian response to the drought is being managed by the Government of Kenya and a number of international organizations including the World Food Program (WFP), the Food and Agriculture Organization (FAO), and the United Nations Children's Fund (UNICEF). Recognizing that response needs are currently recognizing that response needs are currently being addressed, this note focuses on policy changes that can address long term vulnerabilities related to the drought.;;World Bank Group;World Bank Group;World Bank Group;2011-09-30;en;"agriculture;climate change;farmers;food security;land tenure";"Land, Climate change & Environment;Land & Food Security";"Land Policy & Legislation;Access to Land & Tenure Security";"002;KEN";"Training Resources & Tools;Policy Papers & Briefs";http://hdl.handle.net/10986/27166;https://openknowledge.worldbank.org/bitstream/10986/27166/1/667150WP00PUBL0Horn0Africa00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27166/667150WP00PUBL0Horn0Africa00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27168;Land Redistribution in South Africa;A Critical Review;This paper provides an overview of land reform in South Africa from 1994 to 2011, with the focus on the land redistribution. The government policies and associated implementation since 1994 have not generated expected social and economic results for a number of reasons. Even where land has been transferred, it appears to have had minimal impact on the livelihoods of beneficiaries, largely because of inappropriate project design, a lack of necessary support services and shortages of working capital, leading to widespread underutilization of land. There is no evidence to suggest that land reform has led to improvements in agricultural efficiency, income, employment or economic growth. Therefore, the current approach, based on acquisition of land through the open market, minimal support to new farmers, and bureaucratic imposition of production models loosely based on existing commercial operators, is unlikely to transform the rural economy and lift people out of poverty. The paper argues that there are two important missing aspects in the land reform program. First, there is an absence of any viable small-farmer path to development, which could enable the millions of households residing in the communal areas and on commercial farms to expand their own production and accumulate wealth and resources in an incremental manner. Making this happen would require radical restructuring of existing farm units to create family-size farms, more realistic farm planning, appropriate support from a much-reformed state agricultural service, and a much greater role for beneficiaries in the design and implementation of their own projects. Second, what is clearly missing from the governance tradition is the sustained focus on implementation, resource mobilization, and timely policy adjustment. Much more will be required for land reform program to contribute significantly to economic growth and to the redistribution of wealth and opportunities to the majority of the population.;"Lahiff, Edward
Li, Guo";;World Bank Group;World Bank Group;2012-05-28;en;"agrarian reform;agriculture;farmers;farmland;food security;land administration;land management;land ownership;land reform;land rights;land tenure;land transfers;land use;landowners;leases;property rights;rural areas;rural development;tenant farmers;tenants;urbanization";"Urban Tenure;Land & Food Security";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"018;002;ZAF";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27168;https://openknowledge.worldbank.org/bitstream/10986/27168/1/808740WP0South0ox0379822B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27168/808740WP0South0ox0379822B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27174;Doing Business Economy Profile 2012;China;"Doing Business sheds light on how easy or difficult it is for a local entrepreneur to open and run a small to medium-size business when complying with relevant regulations. It measures and tracks changes in regulations affecting 10 areas in the life cycle of a business: starting a business, dealing with construction permits, getting electricity, registering property, getting credit, protecting investors, paying taxes, trading across borders, enforcing contracts and resolving insolvency. In a series of annual reports Doing Business presents quantitative indicators on business regulations and the protection of property rights that can be compared across 183 economies, from Afghanistan to Zimbabwe, over time. This economy profile presents the Doing Business indicators for China. To allow useful comparison, it also provides data for other selected economies (comparator economies) for each indicator. The data in this report are current as of June 1, 2011 (except for the paying taxes indicators, which cover the period January- December 2010). The data not only highlight the extent of obstacles to doing business; they also help identify the source of those obstacles, supporting policy makers in designing regulatory reform.";;"World Bank Group;International Finance Cooperation";World Bank Group;World Bank Group;2011-12-31;en;"corruption;land administration;property law;property rights";;"Land Policy & Legislation;Access to Land & Tenure Security";"030;009;CHN";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27174;https://openknowledge.worldbank.org/bitstream/10986/27174/1/652500China0Do0Box0361574B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27174/652500China0Do0Box0361574B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27178;Doing Business Economy Profile 2012;Austria;"Doing Business sheds light on how easy or difficult it is for a local entrepreneur to open and run a small to medium-size business when complying with relevant regulations. It measures and tracks changes in regulations affecting 10 areas in the life cycle of a business: starting a business, dealing with construction permits, getting electricity, registering property, getting credit, protecting investors, paying taxes, trading across borders, enforcing contracts and resolving insolvency. In a series of annual reports Doing Business presents quantitative indicators on business regulations and the protection of property rights that can be compared across 183 economies, from Afghanistan to Zimbabwe, over time. This economy profile presents the Doing Business indicators for Austria. To allow useful comparison, it also provides data for other selected economies (comparator economies) for each indicator. The data in this report are current as of June 1, 2011 (except for the paying taxes indicators, which cover the period January- December 2010). The data not only highlight the extent of obstacles to doing business; they also help identify the source of those obstacles, supporting policy makers in designing regulatory reform.";;"World Bank Group;International Finance Cooperation";World Bank Group;World Bank Group;2012-12-31;en;"conflict of interest;deed;land ownership;notary;property rights";;"Land Policy & Legislation;Access to Land & Tenure Security";AUT;"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27178;https://openknowledge.worldbank.org/bitstream/10986/27178/1/652230Austria00Box0361567B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27178/652230Austria00Box0361567B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27179;Doing Business Economy Profile 2012;Azerbaijan;"Doing Business sheds light on how easy or difficult it is for a local entrepreneur to open and run a small to medium-size business when complying with relevant regulations. It measures and tracks changes in regulations affecting 10 areas in the life cycle of a business: starting a business, dealing with construction permits, getting electricity, registering property, getting credit, protecting investors, paying taxes, trading across borders, enforcing contracts and resolving insolvency. In a series of annual reports Doing Business presents quantitative indicators on business regulations and the protection of property rights that can be compared across 183 economies, from Afghanistan to Zimbabwe, over time. This economy profile presents the Doing Business indicators for Azerbaijan. To allow useful comparison, it also provides data for other selected economies (comparator economies) for each indicator. The data in this report are current as of June 1, 2011 (except for the paying taxes indicators, which cover the period January- December 2010). The data not only highlight the extent of obstacles to doing business; they also help identify the source of those obstacles, supporting policy makers in designing regulatory reform.";;"World Bank Group;International Finance Cooperation";World Bank Group;World Bank Group;2012-12-31;en;"conflict of interest;land ownership;notary;property rights";;"Land Policy & Legislation;Access to Land & Tenure Security";"150;143;AZE";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27179;https://openknowledge.worldbank.org/bitstream/10986/27179/1/652240Azerbaij00Box0361567B00PUBLIC.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27179/652240Azerbaij00Box0361567B00PUBLIC.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27184;Doing Business Economy Profile 2012;Burundi;"Doing Business sheds light on how easy or difficult it is for a local entrepreneur to open and run a small to medium-size business when complying with relevant regulations. It measures and tracks changes in regulations affecting 10 areas in the life cycle of a business: starting a business, dealing with construction permits, getting electricity, registering property, getting credit, protecting investors, paying taxes, trading across borders, enforcing contracts and resolving insolvency. In a series of annual reports Doing Business presents quantitative indicators on business regulations and the protection of property rights that can be compared across 183 economies, from Afghanistan to Zimbabwe, over time. This economy profile presents the Doing Business indicators for Burundi. To allow useful comparison, it also provides data for other selected economies (comparator economies) for each indicator. The data in this report are current as of June 1, 2011 (except for the paying taxes indicators, which cover the period January- December 2010). The data not only highlight the extent of obstacles to doing business; they also help identify the source of those obstacles, supporting policy makers in designing regulatory reform.";;"World Bank Group;International Finance Cooperation";World Bank Group;World Bank Group;2012-12-31;en;"conflict of interest;notary;property rights";;"Land Policy & Legislation;Access to Land & Tenure Security";"002;BDI";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27184;https://openknowledge.worldbank.org/bitstream/10986/27184/1/652420Burundi00Box0361574B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27184/652420Burundi00Box0361574B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27185;Doing Business Economy Profile 2012;Cyprus;"Doing Business sheds light on how easy or difficult it is for a local entrepreneur to open and run a small to medium-size business when complying with relevant regulations. It measures and tracks changes in regulations affecting 10 areas in the life cycle of a business: starting a business, dealing with construction permits, getting electricity, registering property, getting credit, protecting investors, paying taxes, trading across borders, enforcing contracts and resolving insolvency. In a series of annual reports Doing Business presents quantitative indicators on business regulations and the protection of property rights that can be compared across 183 economies, from Afghanistan to Zimbabwe, over time. This economy profile presents the Doing Business indicators for Cyprus. To allow useful comparison, it also provides data for other selected economies (comparator economies) for each indicator. The data in this report are current as of June 1, 2011 (except for the paying taxes indicators, which cover the period January- December 2010). The data not only highlight the extent of obstacles to doing business; they also help identify the source of those obstacles, supporting policy makers in designing regulatory reform.";;"World Bank Group;International Finance Cooperation";World Bank Group;World Bank Group;2012-12-31;en;"conflict of interest;deed;notary;property rights";;"Land Policy & Legislation;Access to Land & Tenure Security";"150;CYP;143";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27185;https://openknowledge.worldbank.org/bitstream/10986/27185/1/652580Cyprus0D0Box0365710B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27185/652580Cyprus0D0Box0365710B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/27188;Doing Business Economy Profile 2012;Argentina;"Doing Business sheds light on how easy or difficult it is for a local entrepreneur to open and run a small to medium-size business when complying with relevant regulations. It measures and tracks changes in regulations affecting 10 areas in the life cycle of a business: starting a business, dealing with construction permits, getting electricity, registering property, getting credit, protecting investors, paying taxes, trading across borders, enforcing contracts and resolving insolvency. In a series of annual reports Doing Business presents quantitative indicators on business regulations and the protection of property rights that can be compared across 183 economies, from Afghanistan to Zimbabwe, over time. This economy profile presents the Doing Business indicators for Argentina. To allow useful comparison, it also provides data for other selected economies (comparator economies) for each indicator. The data in this report are current as of June 1, 2011 (except for the paying taxes indicators, which cover the period January- December 2010). The data not only highlight the extent of obstacles to doing business; they also help identify the source of those obstacles, supporting policy makers in designing regulatory reform.";;"World Bank Group;International Finance Cooperation";World Bank Group;World Bank Group;2012-12-31;en;"deed;land ownership;notary;property rights";;"Land Policy & Legislation;Access to Land & Tenure Security";"419;ARG";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/27188;https://openknowledge.worldbank.org/bitstream/10986/27188/1/652190Argentin0Box0361567B00PUBLIC0.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/27188/652190Argentin0Box0361567B00PUBLIC0.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
