ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"IDRC:10625/56768";"Collaborative action research on the rush for land and water in Uganda, Mukono District";"";"The land in fishing communities is especially susceptible to land grabbing. Findings reveal that lawlessness, ignorance of the law, unlawful evictions and increasing conflicts in fishing and farming communities, all lead to loss of access to land and fishing grounds. This report gives background and context of the research, clarifies the legal and policy framework governing the use of land in Uganda, while providing background on the Mukono district. The research is the first of its kind to offer affected communities a platform to exchange among themselves and reflect on the ongoing land grabbing taking place in in their communities.";"Nakato, Margaret
Bavuma, Namaganda Rehema
Namugga, Vaal Benjamin";"";"FIAN International;Transnational Institute";"International Development Research Centre";"2017-09-30";"en";"fisheries;land governance;land grabbing;land rights;land tenure";"Indigenous & Community Land Rights";"202;UGA";"Reports & Research";"http://hdl.handle.net/10625/56768";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56768/2/IDL-56768.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56768/4/IDL-56768.pdf.jpg";"";"";"";"SMALL SCALE FARMING;HUMAN RIGHTS;LAND TENURE;LAND GRABBING;NATURAL RESOURCE CONFLICTS;LAND GOVERNANCE;UGANDA;MUKONO;SOUTH OF SAHARA;LAND RIGHTS;FISHERIES;LOCAL GOVERNANCE;LEGAL FRAMEWORK;RIGHT TO NATURAL RESOURCES CONTROL;PARTICIPATORY ACTION RESEARCH;WOMEN`S ORGANIZATIONS;SAND MINING;LAND ACQUISITION;TENURE GUIDELINES";""
"IDRC:10625/34138";"Heterogeneity, commons and privatization : agrarian institutional change in Goa";"";"";"Mukhopadhyay, Pranab";"";"South Asian Network for Development and Environmental Economics";"International Development Research Centre";"2006-12-31";"en";"agrarian reform;land management;land ownership;land tenure";"Indigenous & Community Land Rights;Land Stakeholders & Institutions";"IND";"Journal Articles & Books";"http://hdl.handle.net/10625/34138";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34138/1/126254.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34138/3/126254.pdf.jpg";"";"";"";"AGRARIAN REFORM;LAND OWNERSHIP;LAND TENURE;POLICY MAKING;PARTICIPATORY RESEARCH;INDIA;LAND MANAGEMENT;METHODOLOGY";""
"IDRC:10625/59476";"Land forum and regional assembly members report";"";"The meetings addressed the progress of the International Land Coalition for Africa (ILC), its strategic priorities, and as well, developed ideas on how to apply lessons learned. ILC focuses on providing specific recommendations that instigate land policies that satisfy the agenda of the African Union. The event featured forums on gender justice, and women’s land rights in relation to feminist land and community land protection. A high-level forum on Multi-Stakeholder Platforms (MSPs), and Multi-stakeholder Partnerships (MAPs) and land data training for French speaking country MSPs were also part of the event.";"";"ILC Africa";"";"International Development Research Centre";"2019-11-24";"en";"land administration;land rights;land tenure;land use change";"Indigenous & Community Land Rights;Land Stakeholders & Institutions";"202";"Reports & Research";"http://hdl.handle.net/10625/59476";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/59476/2/IDL-59476.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/59476/4/IDL-59476.pdf.jpg";"";"";"";"LAND RIGHTS;LAND USE CHANGE;LAND ADMINISTRATION;COMMUNAL LAND;VULNERABLE GROUPS;GENDER ROLES;OWNERSHIP;LAND TENURE;GOVERNANCE;SOUTH OF SAHARA";""
"IDRC:10625/58372";"Legal, policy and institutional frameworks for community land rights in the wake of developmental projects in Zimbabwe : challenges and way forward";"";"This research reviews legislation and policies in Zimbabwe that have a direct or indirect bearing on the relocation of communities. The current model for large-scale investments has changed from previous models, where the majority of investment projects were undertaken by international companies with limited governmental intervention. While relocation of communities may be inevitable, it is argued that such actions should take into account constitutional provisions, regional and international best practices. The judiciary needs to develop an understanding of the meaning of property beyond land ownership, that is inclusive of the uses of the property under discussion.";"Dhlakama, Tafadzwa";"";"Zimbabwe Environmental Law Association";"International Development Research Centre";"2017-12-31";"en";"customary law;land rights;mining;property rights";"Indigenous & Community Land Rights";"018;202;KEN;ZAF;ZWE";"Reports & Research";"http://hdl.handle.net/10625/58372";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/58372/2/IDL%20-%2058372.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/58372/4/IDL%20-%2058372.pdf.jpg";"";"";"";"STATUTORY LAW;PROPERTY RIGHTS;LEGISLATION;CONSTITUTIONAL LAW;LEGAL FRAMEWORK;HUMAN SECURITY;LAND RIGHTS;CUSTOMARY LAW;LAND ACQUISITION;MINING;FOREIGN DIRECT INVESTMENT;RURAL ECONOMY;EXPLOITATION;ZIMBABWE;SOUTH AFRICA;KENYA;SOUTH OF SAHARA";""
"IDRC:10625/49329";"Governing Land Use in Kenya: From Sectoral Fragmentation to Sustainable Integration of Law and Policy";"";"The research aims to develop a legal and policy framework that will facilitate integration of environmental protection with socio-economic activities during land use decision-making, as a mechanism to achieve sustainability. A statutory duty of care, with respect to land use, would make it clear that land owners or occupiers have definite responsibilities to protect and enhance the sustainability of the land that they use or manage; it would aim to reverse existing land degradation, or include a duty to inform other land owners or the state about some kinds of foreseeable degradation. The paper proposes some models for codes of practice.";"Machatha Kibugi, Robert";"";"";"International Development Research Centre";"2011-12-31";"en";"land administration;land economics;poverty;sustainable development";"Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"KEN";"Reports & Research";"http://hdl.handle.net/10625/49329";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/49329/1/IDL-49329.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/49329/3/IDL-49329.pdf.jpg";"CC-BY-SA";"";"";"KENYA;ENVIRONMENTAL HEALTH;POVERTY;SUSTAINABLE DEVELOPMENT;ECONOMIC DEVELOPMENT;RESOURCES CONSERVATION;POLICY MAKING;ENVIRONMENTAL ETHICS;LEGISLATION;LAND ECONOMICS;LAND ADMINISTRATION;ECOCENTRISM;ACTIVISM";""
"IDRC:10625/55466";"Workshop on Large-Scale Land Acquisition (LSLA) and Accountability in Africa, Dakar, November 24-26 2015 : summary report of panel discussions";"";"Large-scale land acquisitions (LSLAs) have been a major concern for several developing countries, especially those in sub-Saharan Africa. To make land investment processes more accountable and equitable, as well as to prevent land-based social conflicts, the IDRC has supported projects in 10 countries to study conditions conducive to accountability and towards better access to justice in land investment processes. Differences between land grabbing and LSLA were clarified. The purpose of the projects was to test various tools and methodologies to improve communities' ability to negotiate equitable conditions and protect their rights and interests. This paper reports on conference workshop dialogues and discussions.";"Ndiaye, Jean Pierre
Gagné, Marie";"";"";"International Development Research Centre";"2015-12-31";"en";"food security;land management;land rights";"Indigenous & Community Land Rights;Land & Food Security;Land Stakeholders & Institutions";"202";"Reports & Research";"http://hdl.handle.net/10625/55466";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/55466/1/IDL-55466.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/55466/3/IDL-55466.pdf.jpg";"";"";"";"LAND CONCENTRATION;RIGHT TO NATURAL RESOURCES CONTROL;AFRICA SOUTH OF SAHARA;LAND RIGHTS;PRIVATIZATION;FOREIGN OWNERSHIP;FOOD SECURITY;GENDER DISCRIMINATION;LAND MANAGEMENT";""
"IDRC:10625/53918";"Flatness, Flooding and Farming (F3) : adapting to climatic and hydrological changes in the plains of Argentina and Paraguay; final technical report (October 1, 2011 - March 31, 2014)";"";"Exploration and mapping of alternative land uses suggest ways to foster territorial development pathways that can coexist with a forest cover. As the Pampas and Chaco are becoming one of the most relevant global grain suppliers of South America, the fast expansion of crops over pastures (Pampas) and dry forests (Chaco), ongoing climate changes, and extremely flat topography, make these regions vulnerable to rapid and non-linear hydrological shifts, including long-lasting floods and salinization processes. One possible outcome: coping with relatively salty groundwater could be a challenge in many areas of the Chaco in the coming decade.";"Jobbágy, Esteban
Nosetto, Marcelo
Wehrle, Andres
Di Bella, Carlos
Viglizzo, Ernesto
Aragón, Roxana";"";"";"International Development Research Centre";"2014-10-31";"en";"farming systems;land management";"Land & Food Security;Land Stakeholders & Institutions";"ARG;PRY";"Reports & Research";"http://hdl.handle.net/10625/53918";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/53918/1/IDL-53918.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/53918/3/IDL-53918.pdf.jpg";"";"";"";"ARGENTINA;PARAGUAY;PLAINS;CLIMATE CHANGE ADAPTATION;FLOODS;GROUNDWATER;WATER BALANCE;SALINIZATION;RECHARGE;ALKALINE SOILS;FARMING SYSTEMS;REMOTE SENSING;LAND MANAGEMENT;GRASSLANDS CONSERVATION;ECOHYDROLOGY";""
"IDRC:10625/56414";"Green grabbing and the contested nature of belonging in Laikipia, Kenya : a genealogy";"";"How and why do political reactions of certain rural groups align or depart from those of others? Findings suggest that in settler societies, aspects of green grabbing (or land grabbing) may be understood as acts of “white belonging.”  Likewise, green grabbing presents other groups with opportunities to re-assert other notions of belonging in the landscape through resistance, acquiescence, or incorporation. This dissertation makes green grabbing a subject of ethnographic and historical analysis in Laikipia, Kenya and contextualizes different rural groups’ experiences and reactions to green grabbing, while building the case for ethnographic and historical analyses of land acquisition.";"Bersaglio, Brock";"";"";"International Development Research Centre";"2017-12-31";"en";"land grabbing";"";"202;KEN";"Reports & Research";"http://hdl.handle.net/10625/56414";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56414/2/IDL-56414.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56414/4/IDL-56414.pdf.jpg";"";"";"";"COLONIALISM;POLITICAL BEHAVIOUR;WILDLIFE CONSERVATION;KENYA;SOUTH OF SAHARA;LAND ACQUISITION;LAND CONCENTRATION;LAND GRABBING;ETHNOGRAPHY;HISTORICAL ANALYSIS;RURAL COMMUNITIES";""
"IDRC:10625/54714";"Managing public lands for equitable and sustainable development in Cambodia";"";"Public lands accounted for 80% of the country area until a decade ago. As Cambodia emerged from three decades of civil war and internal strife, the Royal Government of Cambodia (RGC) has granted more than 10% of the country area or 50% of the cultivatable land as large scale “Economic Land Concessions” (ELCs) to private companies, mostly foreign owned, in a mostly rigged process. Land disputes have become a permanent fixture in the press and a hot issue on human rights reports. There is a need for detailed public review of ELCs and to re-approach land management processes both before and after the concessions.";"Chan Sophal";"";"";"International Development Research Centre";"2015-04-30";"en";"corruption;foreign investment;land administration;land reform;land registration;land use;rule of law;smallholders";"Indigenous & Community Land Rights;Land & Corruption;Land & Investments;Land Stakeholders & Institutions;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"";"Policy Papers & Briefs";"http://hdl.handle.net/10625/54714";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/54714/1/IDL-54714.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/54714/3/IDL-54714.pdf.jpg";"";"";"";"FOREIGN INVESTMENT;LAND USE;CORRUPTION;LAND ACQUISITION;SMALLHOLDERS;ECONOMIC POLICY;LAND REFORM;GOVERNANCE;LEGISLATION;LAND TITLES;RURAL COMMUNITIES;RULE OF LAW;LAND ADMINISTRATION;LAND REGISTRATION";""
"IDRC:10625/47349";"Cutting the coat according to the cloth : decentralisation and women's agency on land rights in Uganda; final report";"";"This paper highlights how women are interfacing with institutions of power at a local level in Uganda in terms of land claims. According to the Land Act 1998, all land is vested in the citizens who own it. Enormous resistance occurred behind the scenes against women’s efforts to include a provision on spousal co-ownership of land. The provision was passed in parliament but it did not appear in the published Land Act (2003:162). Land administration is an important factor in the constitution and enjoyment of property rights; it can convert tenure regimes into resource management and implemetation strategies.";"Ahikire, Josephine";"";"";"International Development Research Centre";"2010-12-31";"en";"customary law;decentralization;land administration;land rights;property rights";"Indigenous & Community Land Rights;Land Stakeholders & Institutions";"202;UGA";"Reports & Research";"http://hdl.handle.net/10625/47349";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/47349/1/133697.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/47349/3/133697.pdf.jpg";"";"";"";"UGANDA;DECENTRALIZATION;WOMEN'S RIGHTS;LAND RIGHTS;GENDER DISCRIMINATION;CIVIL AND POLITICAL RIGHTS;LAND ADMINISTRATION;POVERTY ALLEVIATION;RIGHT TO PROPERTY;MATRIMONIAL LAW;SOCIAL AND CULTURAL RIGHTS;PROPERTY RIGHTS;CITIZENSHIP;WOMEN’S PARTICIPATION;CUSTOMARY LAW;LEGAL FRAMEWORK;SOUTH OF SAHARA";""
"IDRC:10625/58711";"Cambodia’s agricultural land resources : status and challenges";"";"The conversion of lands used for food crop production to other uses, the ongoing expansion of cultivated areas, and the situation of unused or under-used cropland in Cambodia needs to become closely regulated. The problem of unused and under-used agricultural lands being held for speculative purposes requires serious attention. Specific policy actions could include promulgating agricultural land law and land-use regulations and creating a national Agricultural Land Research and Development authority. These and other recommendations are proposed in this policy brief.";"";"Cambodia Development Resource Institute";"";"International Development Research Centre";"2014-12-31";"en";"land administration;land speculation;land use change";"Land & Investments;Land Stakeholders & Institutions";"KHM";"Policy Papers & Briefs";"http://hdl.handle.net/10625/58711";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/58711/2/IDL%20-%2058711.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/58711/4/IDL%20-%2058711.pdf.jpg";"";"";"";"LAND USE CHANGE;RICE;AGRICULTURAL SYSTEMS;LAND SPECULATION;LAND ADMINISTRATION;FOOD CROPS;LAND POLICY;CAMBODIA;FAR EAST ASIA";""
"IDRC:10625/148";"Revised draft Chapter 5, 'Food security : sustaining the potential'";"";"";"";"United Nations World Commission on Environment and Development";"United Nations World Commission on Environment and Development";"International Development Research Centre";"1987-12-31";"en";"deforestation;desertification;food security;land reform;water management";"Forest Landscape Restoration;Forest Tenure;Land & Food Security;Land Stakeholders & Institutions;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"";"Conference Papers & Reports";"http://hdl.handle.net/10625/148";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/148/1/WCED_v17_doc147.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/148/3/WCED_v17_doc147.pdf.jpg";"";"";"";"FOOD SECURITY;FOOD PRODUCTION;AGRICULTURAL POLICY;BOOKS;AGRICULTURAL ENGINEERING;SUBSIDIES;SOIL DEGRADATION;AGRICULTURAL CHEMICALS;DEFORESTATION;DESERTIFICATION;LAND REFORM;AGROFORESTRY;STATE INTERVENTION;RESOURCES CONSERVATION;WATER MANAGEMENT;AGRICULTURAL SURPLUSES";""
"IDRC:10625/52294";"Innovation platforms : a tool for scaling up sustainable land management innovations in the highlands of Eastern Uganda";"";"Scaling up is not just about technology transfer but a critical understanding of the needs and visions of farmers as well. Despite the success of pilot projects for Integrated Natural Resource Management implemented in the study area, effect and uptake of the pilot tested innovations have been insignificant. This study assesses implications of adopting Innovative Platforms (IP) as a means of accelerating uptake and utilization of sustainable land management (SLM) technologies in the highlands of eastern Uganda. IP members determined priority technologies for their locality and strategies for implementation by themselves to accelerate SLM technology adoption.";"Eneku, G.A.
Wagoire, W.W.
Nakanwagi, J.
Tukahirwa, J.M.B.";"";"African Crop Science Society";"International Development Research Centre";"2013-12-31";"en";"sustainable land management";"Land, Climate Change & Environment";"ETH;UGA";"Peer-reviewed publication";"http://hdl.handle.net/10625/52294";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/52294/1/IDL-52294.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/52294/3/IDL-52294.pdf.jpg";"";"";"";"INNOVATION PLATFORMS;SCALING UP;SUSTAINABLE LAND MANAGEMENT;ETHIOPIA;UGANDA;HIGHLANDS;DEVOLUTION;AGRICULTURAL INNOVATIONS;POLICY;SOIL EROSION";""
"IDRC:10625/188";"Way between";"";"Address on international cooperation in economic development - discusses development aid, the gap between the rich elite and the general population within developing countries, and the need for land reform, more equitable income distribution, and resources mobilization.";"Thapa, Bhekh B.";"";"International Development Research Centre";"International Development Research Centre";"1973-12-31";"en";"land reform";"Socio-Economic & Institutional Context";"";"Journal Articles & Books";"http://hdl.handle.net/10625/188";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/188/1/IDL-188.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/188/3/IDL-188.pdf.jpg";"";"";"";"INTERNATIONAL COOPERATION;ECONOMIC DEVELOPMENT;INCOME DISTRIBUTION;DEVELOPMENT AID;ELITE;DEVELOPING COUNTRIES;LAND REFORM";""
"IDRC:10625/56903";"Interrogating large scale land acquisition and its implications on women in sub-Saharan Africa : final synthesis report";"";"The accountability mechanisms currently underpinning land transactions in Ghana are very weak. This study explores how land transactions are taking place at the local level, the repercussions for communities especially women, and the responses of women in particular and communities at large to changed circumstances of large-scale land acquisitions (LSLA). Discrimination against women in relation to land has its roots in customary laws and practices concerning the right of use, access to, and succession of land. How and under what conditions can women become empowered in LSLA to ensure better accountability and legitimacy in land governance in sub-Saharan Africa?";"Darkwah, Akosua
Gyekye-Jandoh, Maame
Medie, Peace";"";"";"International Development Research Centre";"2016-08-31";"en";"land grabbing;land rights;land tenure";"Indigenous & Community Land Rights";"202";"Reports & Research";"http://hdl.handle.net/10625/56903";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56903/2/IDL-56903.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56903/4/IDL-56903.pdf.jpg";"";"";"";"WOMEN IN AGRICULTURE;LAND ACQUISITION;LAND RIGHTS;WOMEN'S LAND RIGHTS;SOUTH OF SAHARA;LAND TENURE;LAND GRABBING;HARMFUL TRADITIONAL PRACTICES";""
"IDRC:10625/52830";"Land holds promise of peace in Colombia";"";"Research has become a driving force behind upcoming
land restitution efforts in Colombia, where for decades
peasants have lost land by violent means. The initiative
is especially important for women, who have also built
new networks in pursuit of a broad range of social goals.";"Dale, Stephen";"";"International Development Research Centre";"International Development Research Centre";"2011-12-31";"en";"corruption;land tenure";"Indigenous & Community Land Rights;Land & Corruption";"COL";"Reports & Research";"http://hdl.handle.net/10625/52830";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/52830/1/IDL-52830.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/52830/3/IDL-52830.pdf.jpg";"";"";"";"RESTITUTION;DISPLACED PERSONS;COLOMBIA;TRANSITIONAL JUSTICE;WOMEN'S STATUS;LAND TENURE;WOMEN'S EMPOWERMENT;WOMEN IN AGRICULTURE;CORRUPTION";""
"IDRC:10625/45516";"Advocacy toolbox : capacity building paper";"";"Advocacy planning is a step-by-step process of analysis and debate that leads to the creation of an advocacy strategy plan and its implementation. The advocacy toolbox guides researchers and activists to walk through steps in identifying and analyzing needs, structural constraints and strategies specific to locale and context. The process includes assistance in evaluating objectives and assessing the impact of interventions. It furthers effective policy proposals, possible solutions and systemic change. Advocacy actions often imply linking to wider organizations, media allies and stakeholders.";"Benjamin, Saranel
Lebert, Tom";"";"International Land Coalition";"International Development Research Centre";"2010-12-31";"en";"advocacy;land rights";"Indigenous & Community Land Rights";"001";"Reports & Research";"http://hdl.handle.net/10625/45516";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/45516/1/131969.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/45516/3/131969.pdf.jpg";"";"";"";"WOMEN'S EMPOWERMENT;ADVOCACY;MANUALS;LAND RIGHTS;GLOBAL;CONSCIOUSNESS RAISING;LOBBYING";""
"IDRC:10625/45693";"Critical linkages between land use transition and human health in the Himalayan region";"";"";"Jianchu Xu
Sharma, Rita
Jing Fang
Yunfen Xu";"";"";"International Development Research Centre";"2007-12-31";"en";"environment;land use change";"Land, Climate Change & Environment";"";"Reports & Research";"http://hdl.handle.net/10625/45693";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/45693/1/132162.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/45693/3/132162.pdf.jpg";"";"";"";"LAND USE CHANGE;ECOHEALTH;HIMALAYA;HEALTH;ENVIRONMENT;HEALTH RISKS";""
"IDRC:10625/55808";"Politics of indigeneity : land restitution in Burundi";"";"The validity of a title deed, or whether a property owner purchased in good faith, has recently been questioned and rejected by the land commission, a body under the auspices of the office of the presidency. In 2015 for over two weeks, both residents ‘abasangwa’ and repatriates ‘abahungutse’, stood together to oppose the Burundi land commission: the Commission Nationale Terres et autres Biens (CNTB, National Commission of land and other Assets), who are revisiting land restitution cases it had previously settled. This policy brief provides an overview of the 2006 land restitution policy, and its major consequences in post-conflict Burundi.";"Bangerezako, Haydee";"";"";"International Development Research Centre";"2015-10-31";"en";"corruption;land administration;land management;land tenure";"Indigenous & Community Land Rights;Land & Corruption;Land Stakeholders & Institutions";"202;BDI;TZA";"Policy Papers & Briefs";"http://hdl.handle.net/10625/55808";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/55808/1/IDL-55808.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/55808/3/IDL-55808.pdf.jpg";"";"";"";"BURUNDI;LAND MANAGEMENT;LAND TENURE;CORRUPTION;LOCAL GOVERNANCE;POST-CONFLICT SOCIETIES;OWNERSHIP;SOUTH OF SAHARA;REPATRIATION;LAND ADMINISTRATION;TANZANIA";""
"IDRC:10625/4408";"Report on the current status : Land Registry Information System, Ministry of Legal Affairs, Government of Trinidad and Tobago";"";"";"Currie, J.";"";"";"International Development Research Centre";"1987-12-31";"en";"land ownership";"";"TTO";"Reports & Research";"http://hdl.handle.net/10625/4408";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/4408/1/IDL-4408.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/4408/3/IDL-4408.pdf.jpg";"";"";"";"INFORMATION SYSTEMS;REPORTING SYSTEMS;LAND OWNERSHIP;GOVERNMENT DEPARTMENTS;TRINIDAD AND TOBAGO;LEGAL ASPECTS;MICROFILMS;DATA RECORDING;DATA STORAGE;CONSULTANTS' REPORTS";""
"IDRC:10625/27077";"Report on a workshop on Community Based Natural Resource Management (CBNRM) and it's promotion in Ratanakiri, 31 Jan. - 1 Feb. 2000";"";"";"John, Ashish";"International Development Research Centre";"";"International Development Research Centre";"2000-12-31";"en";"land management;natural resources;sustainable development";"Land Stakeholders & Institutions;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"KHM";"Conference Papers & Reports";"http://hdl.handle.net/10625/27077";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/27077/1/121959.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/27077/3/121959.pdf.jpg";"";"";"";"NATURAL RESOURCES;RESOURCES MANAGEMENT;RESOURCES CONSERVATION;SUSTAINABLE DEVELOPMENT;LAND MANAGEMENT;COMMUNITY PARTICIPATION;CAMBODIA;INDIGENOUS KNOWLEDGE;POLICY MAKING";""
"IDRC:10625/1453";"Land and development in Latin America : openings for policy research";"";"Effective land policy reform is strewn with complexities and pitfalls. The paper focuses on land tenure, access and use in rural settings, and suggests that Latin America is home to some worrisome trends as well as the rich array of initiatives on land issues. By surveying the literature and examining the issues this study points to areas needing attention from researchers and policymakers.";"Baranyi, Stephen
Deere, Carmen Diana
Morales, Manuel";"";"International Development Research Centre";"International Development Research Centre";"2004-12-31";"en";"agrarian reform;land reform;land tenure";"Indigenous & Community Land Rights;Socio-Economic & Institutional Context";"005;013;021;BRA";"Journal Articles & Books";"http://hdl.handle.net/10625/1453";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/1453/3/IDL-1453.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/1453/5/IDL-1453.pdf.jpg";"";"";"";"LAND REFORM;LAND TENURE;GOVERNMENT POLICY;POLICY MAKING;RESEARCH NEEDS;LATIN AMERICA;NATIONAL POLICY;INTERNATIONAL ORGANIZATIONS;INDIGENOUS POPULATION;WOMEN'S RIGHTS;ECONOMIC ASPECTS;NORTH-SOUTH COOPERATION;BRAZIL;ANDES;GENDER DISCRIMINATION;POVERTY ALLEVIATION;AGRARIAN REFORM;SOUTH AMERICA;NORTH AND CENTRAL AMERICA";""
"IDRC:10625/33277";"Abandoned agrarian reform : valleys and high plains";"";"Library has Spanish version: Bolivia : la reforma agraria abandonada; valles y altiplano";"Urioste, Miguel";"";"";"International Development Research Centre";"2003-12-31";"en";"land reform;land tenure;land use;rural areas";"Indigenous & Community Land Rights;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"BOL";"Reports & Research";"http://hdl.handle.net/10625/33277";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/33277/1/119565.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/33277/3/119565.pdf.jpg";"";"";"";"LAND REFORM;LAND TENURE;INDIGENOUS POPULATION;PEASANTRY;RURAL AREAS;BOLIVIA;GOVERNMENT POLICY;POLICY MAKING;LAND USE;WOMEN'S PARTICIPATION";""
"IDRC:10625/56778";"Policy brief by Environmental Rights Action/Friends of the Earth Nigeria";"";"This policy brief serves to aid policy for land management especially in Cross River State, Nigeria. Following  incessant conflicts between communities and investors (individuals, companies, multinational etc.) within the rainforest communities in Nigeria, and Cross River state in particular, Environmental Right Action/Friends of the Earth Nigeria (ERA/FOEN) conducted a study anchored on bottom-up accountability and governance: securing community tenure rights to land in impacted communities in Betem, Akpet, Idoma and Akamkpa in Cross River State Nigeria. Relevant government agencies need to act on recommendations which include respect for communal land rights, a halt to depreciation, eviction and destruction of rural livelihoods.";"";"";"";"International Development Research Centre";"2017-09-30";"en";"land governance;land grabbing;land management;land tenure;land use change";"Indigenous & Community Land Rights;Land Stakeholders & Institutions";"202;NGA";"Policy Papers & Briefs";"http://hdl.handle.net/10625/56778";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56778/2/IDL-56778.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56778/4/IDL-56778.pdf.jpg";"";"";"";"RAINFOREST;LAND TENURE;LAND GRABBING;NATURAL RESOURCE CONFLICTS;LAND GOVERNANCE;NIGERIA;RIGHT TO NATURAL RESOURCES CONTROL;LAND USE CHANGE;LAND MANAGEMENT;LAND ACQUISITION;SOUTH OF SAHARA;ENVIRONMENTAL DEGRADATION;PLANTATIONS;PALM OIL;TRANSNATIONAL CORPORATIONS";""
"IDRC:10625/19777";"International Development Research Centre (IDRC) assists Government of Trinidad and Tobago to improve land registration information system";"";"";"Currie, Jack";"";"";"International Development Research Centre";"1987-12-31";"en";"land tenure";"Indigenous & Community Land Rights";"TTO";"Journal Articles & Books";"http://hdl.handle.net/10625/19777";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/19777/1/IDL-19777.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/19777/3/IDL-19777.pdf.jpg";"";"";"";"INFORMATION SYSTEMS;MICROFORMS;LAND TENURE;TRINIDAD AND TOBAGO;CONSULTANTS' REPORTS";""
