ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
LaReferencia:CO_330c2a39b1ef319dd057c9928fef13a4;Enfoque de género en la implementación de la Ley de Víctimas y Restitución de Tierras: una propuesta para la caracterización de las mujeres y niñas víctimas del conflicto armado en Colombia;;El objetivo de este artículo es hacer una propuesta metodológica para incorporar la perspectiva de género en las herramientas de planeación de la Ley de Víctimas y Restitución de Tierras a nivel territorial. Las medidas de reparación integral a favor de las mujeres deben reconocer que las violencias producto del conflicto superan el episodio mismo y agudizan las brechas de inequidad y goce efectivo de derechos entre hombres y mujeres. Por lo tanto, todo intento de caracterización de las mujeres sobrevivientes del conflicto debe tener en cuenta: la situación de las mujeres en los diferentes ámbitos de exclusión como el acceso a la vivienda y tierra, el nivel de educación, la autonomía económica, y los diferentes tipos de discriminación que viven en tiempos de paz, como puntos de partida para la formulación de políticas de prevención y reparación integral de las mujeres en los territorios.;"Castrellón Pérez, Mariana

Catherine Romero, Cristancho";;"Universidad Icesi;Derecho;Departamento de Estudios Políticos";LA Referencia;01/05/2016;es;"land conflicts; displacement; women; land rights; land policies;";"Land Conflicts;Land & Gender";"Land Policy & Legislation;Access to Land & Tenure Security";COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_330c2a39b1ef319dd057c9928fef13a4;http://hdl.handle.net/10906/80967;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:BR_344029a41a2c226e9d7eb8f450852f3a;China: Cooperación Sur-Sur y land grabbing. Un análisis desde las resistencias sociales al proyecto Xai-Xai en Mozambique;;Este artículo indaga el modo en que las resistencias sociales manifiestan los vínculos entre la cooperación Sur-Sur de China y el acaparamiento de tierras (land grabbing). Con ese fin, se realiza un estudio de caso del proyecto Xai-Xai en Mozambique. Desde una perspectiva neogramsciana,  se argumenta que las resistencias sociales demuestran que la cooperación Sur-Sur de China en el proyecto de Xai-Xai es un discurso que legitima prácticas de acaparamiento de tierras para garantizar su seguridad alimentaria interna. ;Mora, Sol;;Conjuntura Austral;LA Referencia;15/05/2016;pt;"land investments; land grabbing; extractive industries; land rights; land policies;";Land & Investments;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"MOZ;CHN";Journal Articles & Books;http://www.lareferencia.info/vufind/Record/BR_344029a41a2c226e9d7eb8f450852f3a;http://www.seer.ufrgs.br/index.php/ConjunturaAustral/article/view/61260;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:PE_54d5eb5e1479fdb254a133aeb6ecc4d6;Seguridad en la tenencia de tierras y uso de recursos en la amazonía peruana.;;Este artículo no presenta resumen.;Barrantes Caceres, Roxana Maria;;Economía;LA Referencia;21/03/2012;es;"forest land; security of tenure (land); forest conservation; land policies; natural resources management; local community;";"Land, Climate change & Environment;Forest Tenure;Land Stakeholders & Institutions";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";PER;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/PE_54d5eb5e1479fdb254a133aeb6ecc4d6;http://revistas.pucp.edu.pe/index.php/economia/article/view/1062;;CC-BY;Copyright (c) 2016 Economía;
LaReferencia:AR_fb9faaa70032b8e9ae70e7e14aee79a5;Cartografía de coberturas del suelo mediante Sensores Remotos, de la ciudad de Resistencia, Argentina (2013);;Los Sensores Remotos se han convertido en los últimos tiempos en una herramienta importante para la planificación territorial, debido a la originalidad metodológica con la cual operan y el amplio espectro de observación de la superficie terrestre. El número de algoritmos disponibles en la literatura científica, permiten tratar individualmente muchas de las coberturas terrestres y caracterizarlas en base a su comportamiento espectral. En el presente trabajo se han aplicado dos métodos de clasificación de imágenes: árboles de decisión o reglas y clasificación no supervisada. También se han calculado índices de vegetación y de agua (NDVI y MNDWI), para identificar las coberturas y generar cartografía temática que sirva como base para posteriores estudios. Además, se ha elaborado la matriz de confusión con el fin de determinar la validez de la clasificación obtenida. Como resultado, se han obtenidos coberturas de vegetación, urbano, cursos y cuerpos de agua, clasificados a partir de técnicas oportunamente mencionadas, que brindan una fiabilidad global del orden del 61%, y si se consideran de manera individual (urbano y cuerpos y cursos de agua), las mismas alcanzan una precisión superior al 70%.;"Da Silva, Cristian Javier

Insaurralde, Juan Ariel

Cardozo, Osvaldo Daniel";;;LA Referencia;03/08/2017;es;"land use mapping; land information systems; land cover;";;Land Use, Management & Investment;ARG;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_fb9faaa70032b8e9ae70e7e14aee79a5;http://hdl.handle.net/11336/21825;;CC-BY-NC-SA;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:PE_25d1a0801159c8139f2593c7b6363bd6;La regulación de los derechos de propiedad de bien futuro : La inscripción de la hipoteca de bien futuro como fomento del crédito inmobiliario;;Las políticas estatales destinadas a incentivar la formalización y acceso a la vivienda propia a nivel nacional, sumado a la creciente demanda de unidades inmobiliarias (departamentos, oficinas, condominios, etc.), determinaron que el mercado de la construcción haya significado un pilar importante en el desarrollo económico nacional de los últimos años. Indiscutibles aliados de dicho crecimiento, fueron las instituciones financieras quienes, tanto en la adquisición como en el desarrollo de los proyectos inmobiliarios, modificaron su cartera de productos y los adaptaron para que se ajusten a las necesidades de este nuevo y altamente potencial mercado, facilitando así el acceso al crédito e incentivando aún más la compra y construcción de proyectos con fines habitacionales. Lamentablemente, en dicho afán de crecimiento, la norma no fue de la mano con la necesidad de regular tal situación, por tanto, los principales actores de dicho mercado – las instituciones financieras – procuraron adaptar los hechos con las condiciones legales vigentes, generando así vacíos que determinaron su propia desprotección legal. Como respuesta a ello, estas últimas, crearon nuevas condiciones o requisitos necesarios para obtener financiamiento bancario, lo que inmediatamente se vio reflejado en el freno de dicho mercado. El presente trabajo procura explicar desde un punto de vista didáctico y práctico, la forma regular de contratación en dichas operaciones y propone que la figura de la hipoteca de bien futuro, procure un incentivo al mercado, mediante la cual se logrará proteger los intereses de todos los participantes, sobre todo de las instituciones financieras y de los clientes finales.;Mendizabal Diaz, Miguel Mariano;;Pontificia Universidad Católica del Perú;LA Referencia;31/10/2017;es;"property; property rights; land administration; land policies;";;"Land Policy & Legislation;Access to Land & Tenure Security";PER;Reports & Research;http://www.lareferencia.info/vufind/Record/PE_25d1a0801159c8139f2593c7b6363bd6;http://tesis.pucp.edu.pe/repositorio/handle/123456789/12271;;CC-BY;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:BR_929337d9071346dd299c8d2eacc26a36;Optimal selective logging regime and log landing location models: a case study in the Amazon forest.;;Reduced-impact logging is a well known practice applied in most sustainable forest management plans in the Amazon. Nevertheless, there are still ways to improve the operational planning process. Therefore, the aim of this study was to create an integer linear programming (ILP) to fill in the knowledge gaps in the decision support system of reduced impact logging explorations. The minimization of harvest tree distance to wood log landing was assessed. Forest structure aspects, income and wood production were set in the model, as well as the adjacency constraints. Data are from a dense ombrophylous forest in the western Brazilian Amazon. We applied the phytosociological analysis and BDq method to define the selective logging criteria. Then, ILP models were formulated to allow the application of the constraints. Finally, 32 scenarios (unbalanced forest, UF, and balanced forest, BF) were generated and compared with real executed plans (RE). Robust results were achieved and the expected finding of each scenario was met. The feasibility to integrate ILP models in uneven-aged forest management projects was endorsed. Consequently, the UF and BF scenarios tested were efficient and concise, introducing new advances for forest management plans in the Amazon. The proposed models have a high potential to improve the selective logging activities in the Amazon forest. A exploração de impacto reduzido é uma prática bem conhecida e aplicada na maioria dos planos de manejo florestal sustentável na Amazônia. Todavia, ainda há a possibilidade de melhoria do processo de planejamento da operação. Diante da falta de métodos auxiliares à tomada de decisão, o objetivo do trabalho foi desenvolver modelos de programação linear inteira (PLI) para suprir esta demanda. Considerou-se a minimização da distância entre as árvores exploradas e os pátios de estocagem de madeira. Aspectos estruturais, econômicos e produtivos foram incorporados ao modelo, bem como restrições de adjacência. Os dados derivam de uma floresta ombrófila densa na Amazônia Ocidental. Previamente, utilizou-se uma análise fitossociológica e o método BDq como critério de remoção. Posteriormente, modelos de PLI foram formulados para exemplificar as aplicações. Finalmente, 32 cenários (para floresta desbalaceada, UF, e floresta balanceada, BF) foram gerados e comparados com o plano executado no campo (RE). Resultados robustos foram obtidos e atenderam às expectativas de cada cenário. A viabilidade da integração dos modelos de PLI em projetos de manejo de florestas ineqüiâneas foi testado. Os cenários UF e BF testados foram eficientes e concisos, confirmando seu potencial para aumentar a eficiência de planos de exploração madeireira e manejo florestal na Amazônia.;"SILVA, P. H. da

GOMIDE, L. R.

FIGUEIREDO, E. O.

CARVALHO, L. M. T. de

FERRAZ FILHO, A. C.";;Acta Amazonica, Manaus, v. 48, n. 1, p. 18-27, 2018.;LA Referencia;31/10/2018;en;"forest land; land use; forest management plans; environment; forest conservation;";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;AMAZONIA;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/BR_929337d9071346dd299c8d2eacc26a36;http://www.alice.cnptia.embrapa.br/bitstream/doc/1088841/1/26524.pdf;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:AR_9f368d50036fb7c43840d4cd6051ea7c;Derecho de acceso al agua y saneamiento: breves notas sobre su actual regulación y jurisprudencia;;El artículo analiza y sistematiza algunos aspectos de doctrina judicial relativos a los criterios para determinar la relación que existe entre el derecho al agua y saneamiento como derecho humano, los principios y reglas propios que distinguen la prestación de este tipo de servicios públicos, y los conflictos aún irresueltos en torno al efectivo acceso a la defensa judicial de derechos colectivos e intereses individuales homogéneos involucrados.;Morales Lamberti, Alicia;;;LA Referencia;01/12/2013;es;"water rights; land use; land access; natural resources management;";;"Land Use, Management & Investment;Access to Land & Tenure Security";;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_9f368d50036fb7c43840d4cd6051ea7c;http://sedici.unlp.edu.ar/handle/10915/32011;;CC-BY;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_6c279270a1f83a5abedfae70a5435e9a;Let´s Save the Colombian Rural Urban Space;;The rural space close to the Colombian large cities, presents a critical panorama due to its borderline situation between a field that has practically been abandoned as developmental, economic, and social project in the last sixty years, and a city submitted to an intensive urbanization process, which in a short period has changed the demography, economy, and culture of the country. In general terms, this critical rural scene presents the following characteristics: Uncontrolled housing urbanization VIS, spontaneous, for recreation and second homes. Precarious Peri urbanizations, following urban habitat standards. Poor rural communities, uprooted and low-income work. Progressive deterioration of strategic ecosystems, biodiversity, water sources, and agrarian landscape. Rural homogenization Fragmented and low-impact rural public policies Plan ECO – correctional strategies – elaborated by the School of Habitat form the National Colombian University in Medellin. It suggests a management alternative for these territories to reach sustainable development under the idea of constructing a “new rural concept.”;Arango-Escobar, Gilberto;;Pontificia Universidad Javeriana;LA Referencia;20/06/2013;es;"urban areas; suburban agriculture; land use;";Urban Tenure;Land Use, Management & Investment;COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_6c279270a1f83a5abedfae70a5435e9a;http://revistas.javeriana.edu.co/index.php/cvyu/article/view/5499;;CC-BY;Copyright (c) 2016 Gilberto Arango-Escobar;
LaReferencia:PE_296c80a9bca0c4a00d0693082f4ab351;La vulneración del derecho de propiedad debido a la inapropiada seguridad jurídica registral;;El presente trabajo de investigación “La vulneración del derecho de propiedad debido a la inapropiada seguridad jurídica registral”, tuvo como objetivo, determinar como la inapropiada seguridad jurídica registral genera la vulneración del derecho de propiedad. La investigación obedece a un enfoque cualitativo, que tiene su fundamento en el método de estudio de casos, habiéndose utilizado la técnica de análisis de casos y de entrevista, en este último caso con una población comprendida entre 500 a 600 trabajadores de la Superintendencia de los Registros Públicos, y se aplicó cuestionarios de preguntas abiertas a una muestra de 3 trabajadores (funcionarios y servidores públicos), siendo de esta manera una muestra por conveniencia por tratarse de funcionarios públicos a los que es difícil tener un acceso y saber su nivel de sinceridad. Luego del análisis de las resoluciones (casos), procesamiento de la información obtenida en las entrevistas, el análisis e interpretación de los resultados, se llegó a la siguiente conclusión: Se determinó que la inapropiada seguridad jurídica registral genera la vulneración del derecho de propiedad.;Becerra Díaz, Diana Ruth;;Universidad César Vallejo;LA Referencia;31/10/2017;es;"property; property rights; security of tenure (land);";;"Land Policy & Legislation;Access to Land & Tenure Security";PER;Reports & Research;http://www.lareferencia.info/vufind/Record/PE_296c80a9bca0c4a00d0693082f4ab351;http://repositorio.ucv.edu.pe/handle/UCV/14236;;CC-BY;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_4211cfbcc7e047e639382e6e4c789866;Producción y ambiente en la Meseta Central de Santa Cruz, Patagonia austral en Argentina: desencadenantes e impacto de la desertificación*;;El artículo tiene el objetivo de exponer la situación socioambiental actual y su vínculo con las prácticas sociales de producción propias del sistema productivo ovino extensivo en Santa Cruz, Patagonia austral, Argentina. El emergente más significativo que se puede apreciar actualmente es la desertificación y su impacto en los diferentes niveles del sistema socioproductivo. La introducción del ovino a principios del siglo XX desembocó, al cabo de varias décadas, en un proceso erosivo inducido por un pastoreo sin control (sobrepastoreo) y el pisoteo constante de un suelo frágil que, a la postre, terminó conduciendo al sistema productivo a una fase de crisis prácticamente terminal en la modalidad productiva actual y en buena parte del territorio patagónico. Se trabajó con información primaria (obtenida a través de encuestas y entrevistas) y secundaria (censos agropecuarios, de población y encuesta agropecuarias, entre otros). Las conclusiones más relevantes permiten afirmar que, en el momento no se ha despoblado toda la Meseta Central sino el centro de la misma (área hoy recolonizada por la minería transnacional), y que la estructura parcelaria actual conjugada con el impacto de la desertificación no permitirá el desarrollo de la actividad ganadera de modo sostenible.;"Andrade, Larry; Universidad Puerto San Julian, Santa Cruz";;Editorial Javeriana.;LA Referencia;01/06/2012;es;"environment; climate change; desertification;";Land, Climate change & Environment;Land Use, Management & Investment;ARG;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_4211cfbcc7e047e639382e6e4c789866;http://revistas.javeriana.edu.co/index.php/ambienteydesarrollo/article/view/3197;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_53a5ca7ca3699c34385dd2af18b206ee;Dinámica reciente de la concentración de la propiedad y uso de la tierra en Colombia. Algunas reflexiones a propósito de la especialización productiva;;La dinámica histórica de desigualdad rural en Colombia, ha estado caracterizada principalmente por una persistente concentración de la propiedad de la tierra, que en tiempo reciente ha estado impulsada por factores como el despojo de tierras y la profundización de las desigualdades en el sector rural en un contexto de violencia y narcotráfico. A estos factores estructurales, en las últimas dos décadas se han sumado dos adicionales que han profundizado las desigualdades: la especialización productiva consistente en la conversión de áreas de cultivos de ciclo transitorio a cultivos de ciclo permanente y la coyuntura internacional alrededor de la tierra y los productos básicos agrícolas, siendo este último un fenómeno propio de la crisis económica mundial surgida en 2007, que ha devenido en lo que se ha denominado acaparamiento masivo de tierras.El artículo analiza el rol de la política económica para el sector rural en el contexto propio de estos dos fenómenos recientes, y desde un punto de vista crítico-analítico, intenta explicar los principales riesgos que conlleva una profundización de la especialización productiva en cultivos de ciclo permanente a gran escala y su influencia en la concentración del uso y propiedad de la tierra.;Suescún, Carlos Alberto;;Criterios;LA Referencia;15/11/2011;es;"land use; land distribution; land concentration; dispossession; local community;";Land Stakeholders & Institutions;"Land Use, Management & Investment;Access to Land & Tenure Security";COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_53a5ca7ca3699c34385dd2af18b206ee;http://revistas.usb.edu.co/index.php/criterios/article/view/1958;;CC-BY;Copyright (c) 2015 Criterios;
LaReferencia:PE_64898ab92192f3ed54a6ce3e13278d89;Potencial forestal y deforestación en márgenes de la carretera El Castañal Santa Rosa de Tambopata;;"La presente investigación se desarrolló en la zona denominada ""La Pampa"", entre los distritos de: Tambopata, Laberinto e Inambari, provincia de Tambopata, departamento de Madre de Dios. El objetivo fue evaluar y determinar el potencial forestal por tipos de bosque y tasa de deforestación en ambas márgenes del eje carretero interoceánico tramo El Castañal Santa Rosa. Por los objetivos específicos y metodologÌas propuestos, se estudió una superficie total de 50 972,92 ha para determinar la tasa de deforestación, utilizando imágenes satelitales Landsat años 2000-2006 y 23 602,75 ha del área total para evaluar el potencial forestal por tipos de bosque para especies comerciales _ 40 cm de diámetro a la altura del pecho (DAP). Se encontró en el bosque de colinas altas (BCa) un total de 80 árb/ha, 20,22 m cuadrados /ha y 86,67 m 3 /ha, considerado normal; en el bosque de terrazas altas (BTa) 53 árb/ha, 13,84 m 2 /ha y 68,31 m 3 /ha, siendo baja; en el bosque de terrazas medias (BTm) 45 árb/ha, 21,75 m 2 /ha y 110,45 m 3 /ha, siendo normal; y en el bosque de terrazas bajas (BTb) un total de 25 árb/ha, 7,40 m 2 /ha y 22,24 m 3 /ha considerándose muy baja. La distribución por clases diamétricas en los BCa, BTa, BTm y BTb el 77% de especies forestales son < 90 cm y 23% _ 90 cm DAP. Las mayores superficies deforestadas se encuentran en el área de influencia directa de la carretera El Castañal Santa Rosa y los BCa-BTa, y las menores ubicadas en las terrazas aluviales del río Jayave y BTm-BTb.";Rosales Solórzano, Ronald;;;LA Referencia;31/10/2008;es;"natural resources management; forest land; forest management plans; deforestation; environment;";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;PER;Reports & Research;http://www.lareferencia.info/vufind/Record/PE_64898ab92192f3ed54a6ce3e13278d89;https://pirhua.udep.edu.pe/handle/123456789/1850;;CC-BY-NC-ND;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:AR_502b73f05a28bf4e4c3ac7b55666f126;Uso de las tierras, fisiografía y degradación, en el noreste del departamento Aluminé, Neuquén;;"La cuenca del río Kilca es uno de los principales sistemas hidrográficos de la región antecordillerana, ubicada en el centro de la provincia de Neuquén. En esta zona, de clima subhúmedo, el uso de suelo dominante es el de ""veranada"", que consiste en una de las tres etapas anuales de un tipo de ganadería trashumante, basado en el aprovechamiento forrajero de pastizales naturales. Dada la constitución fisiográfica de estos paisajes, existe en ellos una gran propensión al desarrollo de procesos geomorfológicos de erosión y remoción en masa. Los factores históricos vinculados a la evolución de la actividad ganadera en la región a ambos lados del eje cordillerano, han determinado desde fines del siglo XIX, modalidades de uso de suelo caracterizadas por el exceso estacional de la carga ganadera. Esta organización de la actividad implicó, no sólo un deterioro de las pasturas, sino además el desencadenamiento y aceleración de los procesos geomorfológicos. El objetivo de este trabajo es analizar la problemática actual, enfocando los procesos del medio biofísico, vinculados con las prácticas sociales. En este sentido, se describen y explican las condiciones fisiográficas, en términos del grado de inestabilidad y deterioro de las tierras.";Mare, Marcos Damián;;;LA Referencia;01/01/2009;es;"land use; land degradation; environment; agriculture;";Land, Climate change & Environment;Land Use, Management & Investment;ARG;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_502b73f05a28bf4e4c3ac7b55666f126;http://sedici.unlp.edu.ar/handle/10915/13327;;CC-BY-NC-ND;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:PE_ad672795e08838388a640a776db6c69b;Power, peasant communities and mining industry: community government and access to resources in Michiquillay’s case;;"This paper analyzes changes in community governance in the contextof negotiations with a mining company. We focus on three issues:the role played by the community government on the regulation ofcommunity resources and territory, the diverse and complex intereststhat emerge in the presence of mining activity; and, the communityas a political institution confronting external pressures over its land.We develop a study case focusing on the negotiation process betweenthe Michiquillay peasant community and Anglo American MiningCompany in Cajamarca, Peru. This information was obtained doingfieldwork in the community in 2009. In our analysis we observe thatchanges on community resources regulation, its uses and valorization,as well as changes on the balance of power between economicand political actors, have created a greater level of complexity in thecommunity, creating new levels of community decision and spaces fordisputing resources’ control. At the same time, new inter communalconflicts emerge and fragmentation of community lands increases.In this context the community as an institution plays a central rolein the negotiation process over access productive resource and thedistribution of financial capital.";"Burneo, María Luisa

Chaparro Ortiz de Zevallos, Anahí";;Pontificia Universidad Católica del Perú;LA Referencia;26/03/2012;es;"land access; mining; extractive industries; local community; farmers associations; land use; land policies;";Land Stakeholders & Institutions;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";PER;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/PE_ad672795e08838388a640a776db6c69b;http://revistas.pucp.edu.pe/index.php/anthropologica/article/view/1373;;CC-BY;Copyright (c) 2016 Anthropologica;
LaReferencia:CO_8c789bc2418289b38339104c4e79fd26;Protección de las tierras de la población desplazada;;El trabajo consiste en un estudio histórico y crítico de los mecanismos jurídicos de protección de las tierras de la población desplazada, en el cual se revisan las políticas públicas y la legislación que ha tenido incidencia en la materia. Así, partiendo de un breve estudio de los móviles que determinan el desplazamiento forzado, del cual concluye que la tierra ha sido un factor permanente y definitivo para el conflicto armado y el desplazamiento forzado, por lo cual se justifica abordar el desplazamiento forzado a partir de ella y la necesidad de protegerla, se adelanta un análisis crítico de las medidas que el Estado ha abordado para proteger a los desplazados en sus tierras, destacando la insuficiencia histórica del mismo, para finalmente plantear la necesidad de revaluar la política estatal al respecto.;Páez Vargas, Jenny Fabiola;;Universidad del Rosario;LA Referencia;19/06/2009;es;"land; land rights; land administration; land distribution; displacement; rural population;";Land Conflicts;Access to Land & Tenure Security;COL;Reports & Research;http://www.lareferencia.info/vufind/Record/CO_8c789bc2418289b38339104c4e79fd26;http://repository.urosario.edu.co/handle/10336/1255;;CC-BY-NC-ND;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:BR_ab45e4a1ff8cad77176fce3f2348e2c5;Uma evaluación de los efectos del aislamiento, La topografia, los suelos y El estatus de protección sobre las tasas de deforestación em México;;Un mapa de deforestación del território mexicano, derivado de Ia sobreposición de dos cartografias de uso del suelo y vegetación de 1993 y 2000, se comparo con variables espaciales como el aislamiento (distancias a Ias carreteras y a Ias poblaciones), Ia topografia (altitud y pendiente), el tipo de suelos y el estatus de protección (dentro de una ANP o fuera) en un sistema de información geográfica (SIG). Para evaluar Ia relación entre Ia deforestación y estas variables explicativas, se Ilevaron a cabo algunas pruebas estadísticas (prueba chi cuadrado de Pearson y V de Cramer) y se desarrolló un modelo de regresión logística. Los resultados indican que el aislamiento, Ia topografia y el tipo de suelo influyen Ias tasas de deforestación mientras el efecto del estatus de protección es muy marginal.;"MAS, Jean-Francois

VELÁZQUEZ, Alejandro

SCHMITT, Antoine

CASTRO, Rutilio";;UFPR;LA Referencia;31/12/2002;pt;"forest land; land use; forest management plans; land cover;";Forest Tenure;Land Use, Management & Investment;MEX;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/BR_ab45e4a1ff8cad77176fce3f2348e2c5;http://revistas.ufpr.br/raega/article/view/18516;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_4f780e7ef51d68c11a77a63ab058430c;Protection of Urban Lands: Advances in Medellin’s Public Policy;;La problemática de la protección de bienes en el país es una pregunta obligatoria para quienes tienen dentro de su labor el reconocimiento, la restitución y la reparación de las víctimas del desplazamiento forzado. Uno de los puntos que deben analizarse dentro de esta problemática es lo concerniente a la protección de bienes urbanos y cuya responsabilidad está en cabeza de los municipios. El desarrollo de una política pública por parte de la ciudad de Medellín para la protección de bienes es un avance significativo para la construcción de protocolos y para la reivindicación de derechos de quienes han abandonado por causa de la violencia o han sido despojados de sus viviendas en lo urbano;Atehortúa-Arredondo, Clara Inés;;Universidad del Rosario;LA Referencia;09/11/2010;es;"urban areas; land development (urbanization); land policies;";Urban Tenure;Land Policy & Legislation;COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_4f780e7ef51d68c11a77a63ab058430c;https://revistas.urosario.edu.co/index.php/sociojuridicos/article/view/1371;;CC-BY-NC;Copyright (c) 2014 Estudios Socio-Jurídicos;
LaReferencia:AR_598ab20addb7f891c999080bfedb04ee;Las verdades más incómodas del cambio climático no son climáticas;;El aumento de los gases de efecto invernadero (GEI) en la atmósfera es el más comentado —y uno de los más estudiados— de los impactos humanos sobre el planeta por ser motor del cambio climático y de su consecuencia más general y conocida: el calentamiento global. Hay consenso acerca de que estos cambios serán en su mayoría perjudiciales, y por lo tanto también hay muchos análisis sobre cómo evitarlos, o por lo menos atenuarlos. Está claro que las emisiones que resultan en los cambios de composición de GEI provienen de actividades humanas, en parte de la intensificación del uso de la tierra, pero, sobre todo, del uso de combustibles fósiles como carbón, gas y petróleo. Esta conexión entre clima y uso de energía lleva (al igual que la de biodiversidad vs. uso de la tierra) al más general y necesario de los debates ambientales: cómo resolver el aparente conflicto entre desarrollo económico y cuidado del ambiente.;Fernandez Alduncin, Roberto Javier;;Asociación Argentina de Ecología;LA Referencia;05/06/2017;es;"poverty; climate change; environment; development;";Land, Climate change & Environment;;1;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_598ab20addb7f891c999080bfedb04ee;http://hdl.handle.net/11336/17521;;CC-BY-NC-SA;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:EC_09e8b65be3ffeede66f75f799754ef6a;La restitución de tierras en Colombia : un instrumento para reparar las víctimas del conflicto armado o un instrumento político para el desarrollo económico;;La presente investigación titulada: “La restitución de tierras en Colombia: un instrumento para reparar las víctimas del conflicto armado o un instrumento político para el desarrollo económico”, se enmarca dentro de los estudios de instrumentos de la política pública y la plantea como interrogante central: ¿Por qué se privilegió la restitución de tierras, Ley 1448 del 2011, como el instrumento para reparar los derechos fundamentales de las víctimas del desplazamiento forzado en Colombia? aquí se analiza el alcance que tiene el instrumento de la restitución de tierras para las víctimas de despojo y del abandono forzado, propuesto tanto en la Ley 387 de 1997 (durante el doble periodo presidencial de Álvaro Uribe Vélez 2002-2010), como en la formulación de la Ley 1448 de 2011 (durante el gobierno de Juan Manuel Santos 2010-2014), permitiendo una aproximación teórica neo-institucional en la comprensión del valor político que tiene la restitución como herramienta reparadora de los derechos fundamentales de las víctimas.;Luna Jaramillo, Ángela Marcela;;Facultad Latinoamericana de Ciencias Sociales Ecuador;LA Referencia;23/04/2014;es;"land conflicts; displacement; land administration; land distribution; rural population; rural development;";Land Conflicts;Access to Land & Tenure Security;COL;Reports & Research;http://www.lareferencia.info/vufind/Record/EC_09e8b65be3ffeede66f75f799754ef6a;http://hdl.handle.net/10469/5907;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
