ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC102591";"Act on purchasing cooperatives for small farmers (No. 566 of 1990).";"The Minister of Agriculture shall grant authorization for funds to small farming cooperatives, provided that their purpose is to purchase livestock, farming machinery and other technical equipment used in small farms and rural households.

Implemented by: Order No. 829 on purchasing cooperatives for smaller farmers. (2005-08-29)
Amended by: Act amending the Act on purchasing cooperatives for small farmers (No. 46 of 2009). (2009-01-28)
Amended by: Act amending the Act on the administration of EU regulated organization of agricultural markets  and other Acts ((No. 967 of 2002). (2002-12-04)";"ScottC";"";"Government of Denmark";"FAO Legal Office";"1989-04-05";"da";"farming systems";"";"Land Policy & Legislation";"DNK;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC102591";"http://extwprlegs1.fao.org/docs/pdf/den102591.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"4"
"LEX-FAOC081150";"Décret exécutif nº 08-122 modifiant et complétant le décret exécutif nº 06-424 fixant la composition et le fonctionnement du conseil de coordination côtière.";"Le présent décret modifie la composition du conseil de coordination côtière, qui a pour objet de mobiliser l’ensemble des moyens requis pour la protection des zones littorales ou côtières sensibles ou exposées à des risques environnementaux particuliers, en ajoutant la direction de l'environnement de wilaya et le commissariat national du littoral.

Modifie: Décret exécutif nº 06-424 fixant la composition et le fonctionnement du conseil de coordination côtière. (2006-11-22)";"tomassi";"";"";"FAO Legal Office";"2008-04-15";"fr";"land management;coastal area";"";"Land Policy & Legislation";"DZA;002;015";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC081150";"http://extwprlegs1.fao.org/docs/pdf/alg81150.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC097864";"Ordinance by the regional government issuing an Ordinance on the implementation of the Carinthia Wood and Pasture Exploitation Law.";"The present Ordinance implements the Carinthia Wood and Pasture Exploitation Law (LGBl. Nr. 15/2003). The text – consisting of 6 articles – deals, inter alia, with the following aspects: divisions of wood and pasture, feedstuff used in pastures and condition of soil in pasture.

Implements: Carinthia Wood and Pasture Exploitation Law. (2003-02-06)";"Administrator";"";"Austrian Federal Government";"FAO Legal Office";"2010-04-20";"de";"farmland;customary law;pastoralists;use rights;deforestation;land management;grazing";"";"Land Policy & Legislation";"AUT;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC097864";"http://extwprlegs1.fao.org/docs/pdf/aut97864.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC164598";"General (R.R.O. 1990, Reg. 178).";"The present Regulations enforces provisions of the Ontario Co-operative Corporations Act by prescribing forms and by regulating more in detail various matters mainly relating to internal organization and procedures of cooperative societies including registration; records of a co-operative society; membership and meeting of members; management and financial matters; and arbitration and other dispute resolution. The text consists of 24 sections.

Implements: Co-operative Corporations Act (R.S.O. 1990, c. C.35). (2016)";"Office of Legislative Counsel";"";"";"FAO Legal Office";"1990-01-01";"en";"land dispute resolution;land governance;land registration";"";"Land Policy & Legislation";"CAN;019;021";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC164598";"http://extwprlegs1.fao.org/docs/pdf/on164598.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC030810";"Organic Farming Regulations (Northern Ireland) 2001 (S.R. No. 5 of 2001).";"These Regulations provide for the payment of aid to farmers who undertake to introduce organic farming methods and comply with certain environmental management conditions, pursuant to Article 22 of Council Regulation (EC) No. 1257/1999. Such aid is part of the rural development plan relating to Northern Ireland submitted by the United Kingdom to the European Commission pursuant to Article 41 of the Rural Development Regulation and which was approved by the Commission on 4th December 2000. These Regulations implement certain provisions of Commission Regulation (EC) No. 1750/1999 laying down detailed rules for the application of the Rural Development Regulation. The Regulations: (a) enable the Department of Agriculture and Rural Development to make payments of aid, subject to specified conditions, and specify the rate of aid (regs. 3 and 4); (b) specify the conditions of eligibility to be satisfied by applicants for aid (reg. 5), certain procedural and formal preconditions for the acceptance of applications for aid (regs. 6 and 9), and certain restrictions on the payment of aid (reg. 7); etc..

Implements: Commission Regulation (EC) No. 1750/1999 laying down detailed rules for the application of Council Regulation (EC) 1257/1999 on support for rural development from the European Agricultural Guidance and Guarantee Fund (EAGGF). (1999-08-13)
Implements: Council Regulation (EC) No. 1257/1999 on support for rural development from the European Agricultural Guidance and Guarantee Fund (EAGGF) and amending and repealing certain Regulations. (1999-05-17)
Repealed by: Organic Farming Regulations (Northern Ireland) 2008 (S.R. No. 172 of 2008). (2008-04-10)
Repeals: Organic Farming Regulations (Northern Ireland) 1999 (S.R. No. 237 of 1999). (1999-05-20)";"";"";"Government of the United Kingdom";"FAO Legal Office";"2001-01-15";"en";"environment;farming systems";"";"Land Policy & Legislation";"GBR;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC030810";"http://extwprlegs1.fao.org/docs/pdf/uk30810.htm";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC157189";"Regional Law No. 112-OZ “On municipal land control”.";"This Regional Law establishes the modalities of performance of municipal land control by local government. Municipal land control shall be conducted in the form of ordinary and extraordinary inspections of legal persona and individual entrepreneurs. The subject of inspection shall be checking data and information contained in the documentation related to land tenure. The scope of inspection shall be to control compliance by land tenant with compulsory legislative requirements related to land tenure. Municipal land control shall be performed in accordance with the annual plans. The outcome of municipal land control shall be legalized in the form of inspection certificate.

Amended by: Regional Law No. 126-OZ amending Regional Law No. 112-OZ “On municipal land control”. (2016-12-22)";"Vsevolod Gnetii (LEGN)";"";"Government of Russia";"FAO Legal Office";"2015-11-09";"ru";"land tenure";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC157189";"http://extwprlegs1.fao.org/docs/pdf/rus157189.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC161325";"Land Titles Act, 2015 (S.Y. 2015, c. 10).";"The present Act provides for a framework to protect the integrity of the land titles system in Yukon, to secure interests of property owners, and provide new economic development options. Furthermore, the Act establishes a new mechanism for registering settlement land while safeguarding aboriginal rights and title. This will create new residential and commercial development opportunities. The Land Title Office shall keep pace with the volume and complexity of modern land dealings in Yukon and provide more accessible land titles information. The text consists of 217 sections divided into 10 Parts as follows: Interpretation (1): Administration (2); Registration (3); Certificates of title (4); Registration of instruments and caveats (5); Transmission of titles and encumbrances (6); Fees and establishment of assurance fund (7); Actions for ejectment, recovery of land or damages (8); Legal proceedings (9); General (10).

Repeals: Lands Act (R.S.Y. 2002, c. 132). (2014)";"";"";"";"FAO Legal Office";"2015-01-01";"en";"public ownership;land use planning;land law;land registration;land tenure;cadastres;indigenous peoples;customary law;leases";"";"Land Policy & Legislation";"CAN;019;021";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC161325";"http://extwprlegs1.fao.org/docs/pdf/yu161325.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC063648";"Real Decreto Nº 2.128/2004 - Regula el sistema de información geográfica de parcelas agrícolas.";"El presente Real Decreto establece las normas de aplicación del Sistema de información geográfica de parcelas agrícolas (SIGPAC) y su utilización como instrumento de gestión en el marco del sistema integrado de gestión y control de regímenes de ayuda relacionados con la superficie de la política agrícola europea común.

Enmendado por: Orden APA/873/2006 - Modifica el Real Decreto Nº 2.128/2004, que regula el sistema de información geográfica de parcelas agrícolas. (2006-03-21)
Revocado por: Real Decreto Nº 1.077/2014 - Regula el sistema de información geográfica de parcelas agrícolas. (2014-12-19)";"SanchezRoman, Eloy (CONSLEGB)";"";"";"FAO Legal Office";"2004-10-29";"es";"surveyors;farmland;cadastres;land registration";"";"Land Policy & Legislation";"ESP;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;039";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063648";"http://extwprlegs1.fao.org/docs/pdf/spa63648.doc";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";"1"
"LEX-FAOC149884";"Access to Neighbouring Land Act 1993 (No. 16 of 1993).";"This Act allows a person who, for the purpose of carrying out works to any land needs the consent of some other person to enter upon the land of that person, to make an application to the court for an order against that other person. On an application, the court shall make an access order only if it is satisfied: (a) that the works are reasonably necessary for the preservation of the whole or any part of the dominant land; and (b) that they cannot be carried out, or would be substantially more difficult to carry out, without entry upon the servient land and the need of entry is reasonable. Where the court is satisfied that it is reasonably necessary to carry out any basic preservation works to the dominant land, those works shall be taken for the purposes of this Act to be reasonably necessary for the preservation of the land. The Act sets out terms and conditions of access orders and sets out the effect of such orders. It also concerns variation of orders and damages for breach.
";"Converted Text";"";"";"FAO Legal Office";"1993-07-07";"en";"compensation";"";"Land Policy & Legislation";"GBR;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC149884";"http://extwprlegs1.fao.org/docs/pdf/uk149884.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC164202";"Decree No. 17/1 of the Ministry of Public Health validating the Regulation on maximum permissible concentration rates of oil products (petrochemicals) in land and soil.";"This Decree establishes maximum permissible concentration rates of oil products (petrochemicals) in land and soil for different land and soil categories.
";"GULITSKAYA";"";"";"FAO Legal Office";"2012-03-12";"ru";"land management";"";"Land Policy & Legislation";"BLR;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC164202";"http://extwprlegs1.fao.org/docs/pdf/blr164202.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC063314";"Agriculture Act (Cap. 318).";"This Act provides rules relative to good agricultural practice and in particular rules for the use of agricultural land and aiming at its development and preservation. Furthermore, the Act provides for administrative instruments to ensure a sound agricultural development and the marketing of agricultural products. The Act consists of 223 sections divided into 16 Parts.Instruments for the development of agriculture and marketing of agricultural products include: (a) the fixing and guaranteeing of prices and assured markets for scheduled crops and scheduled animal products and a yearly review by the Minister of the agricultural industry and the establishment of price equalization funds for this purpose; and (b) the control of the purchase, collection, storage and marketing of such crops and animal products. A district agricultural committee shall be established for each district and a provincial agricultural board shall be established for each province. A Central Agricultural Board shall be established so as to advise the Minister on all matters of national agricultural policy and to coordinate agricultural policy on matters affecting more than one province. For purposes of preservation of the soil and its fertility, the Minister may issue Land Preservation Rules and the Director of Agriculture or the Minister may issue Land Preservation Orders. The Orders shall be registered in a register to be maintained by the Director of Agriculture. The Minister may also issue Land Development Orders. These Orders shall be registered with the Central Agricultural Board. Appeals against orders may be had with the Agricultural Appeals Tribunal established under this Act. Other instruments at the disposal of the administration for the development of agriculture include: general schemes for land preservation and land development, programmes of production of essential crops, production approval, production orders, etc. The Act further provides for the establishment of an Agricultural Settlement Fund, the dispossession of owners and occupiers of agricultural land that do not observe rules made by or under this Act, agricultural levies, the Agricultural Appeals Tribunal and the power of the Minister to make Regulations and to declare special crops. (The Act is completed by 4 Schedules)

Implemented by: Agriculture (Basic Land Usage) Rules, 1965 (Cap. 318). (2012-12-31)
Implemented by: Agricultural Appeals Tribunal Rules. (1963)
Implemented by: Agriculture (Basic Land Usage) Rules (L.N.26/1965). (1965)
Implemented by: Agriculture (Crop Production) Rules (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Declaration of Special Crops) (Horticultural Crops) Order (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Guaranteed Minimum Return) Order (L.N. 12/1977). (2013-12-31)
Implemented by: Agriculture (Land Preservation) Rules (cap. 318). (2012-12-31)
Implemented by: Agriculture (Land Utilization) Farm Employees) Rules (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Sugar Settlement Organization) Rules (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Sugar-cane Marketing) Rules. (1977)
Implemented by: Agriculture (Prohibit of Exportation of Raw Nuts) Order, 2009 (L.N. No. 109 of 2009). (2009-05-04)
Implemented by: Horticultural Crops Development Authority Order, 2011 (Cap. 318). (2012-12-31)
Implemented by: County Council of Murang'a (Agriculture Produce Cess) By-laws, 2004 (L.N. No. 76 of 2004). (2004-05-11)
Implemented by: Persons Authorized to Require Statistical Information under Section 20(2) of the Agriculture Act (Cap. 318). (2012-12-31)
Implemented by: Land Utilization and Settlement Rules, 1962  (Cap. 318). (2012-12-31)
Implemented by: Pineapple Development Authority Order, 1967 (Cap. 318). (2012-12-31)
Implemented by: Wheat Development Authority Order, 1968 (Cap. 318). (2012-12-31)
Implemented by: Kenya Sugar Authority Order, 1973 (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Tobacco Growing) Rules, 1991 (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Declaration of Special Crops) (Oilseeds/ Oilcrops) Order, 2001 (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Declaration of Special Crops) Order, 2001 (Cap. 318). (2012-12-31)
Implemented by: Agriculture (Farm Forestry) Rules, 2009 (Cap. 318). (2012-12-31)
Amended by: Land Act, 2012 (No. 6 of 2012). (2012-04-27)";"";"";"Kenya Law";"FAO Legal Office";"1955-07-01";"en";"farmland;use rights;farming systems;land tenure;land management;forest conservation;forest land;grazing";"";"Land Policy & Legislation";"KEN;002;014";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063314";"http://extwprlegs1.fao.org/docs/pdf/ken63314.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC156379";"Regional Law No. 489-OZ “On allotment of plots of land in ownership to citizens free of charge”.";"This Regional Law sets forth the modalities of allotment of plots of land in ownership to citizens free of charge for gardening, horticulture, subsistence farming, family farming and commercial farming, to citizens with three children under age, citizens with disabled children and specialists in agricultural professions with university degree under age of 35 years working in rural areas. It establishes also minimum and maximum agricultural land area of plots of land that can be allotted in ownership free of charge.

Repeals: Regional Law No. 422-OZ “On allocation of land parcels in ownership to citizens free of charge”. (2009-05-13)";"";"";"Government of Russia";"FAO Legal Office";"2015-02-10";"ru";"farming systems;farmland;land ownership;farmers";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC156379";"http://extwprlegs1.fao.org/docs/pdf/rus156379.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC090909";"Ministerial Decree No. 621 validating the form of map (plan) of a plot of land and requirements for compilation thereof.";"This Ministerial Decree establishes that map (plan) of a plot of land shall be the document displaying in graphic and text format location, dimensions, boundaries and other characteristics thereof. Map (plan) of a plot of land shall be elaborated with the consideration of land cadastre data, cartographic materials, data of distant zoning of the Earth and measurements on site. The Decree contains requirements for the compilation of map (plan) of a plot of land and the form thereof.
";"Gnetii, Vsevolod (CONSLEGB)";"";"Government of Russia";"FAO Legal Office";"2009-07-30";"ru";"surveyors;cadastres;land registration";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC090909";"http://extwprlegs1.fao.org/docs/pdf/rus90909.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"10"
"LEX-FAOC152350";"Decreto Supremo Nº 013/15/MINAM - Reglas para la presentación y evaluación del Informe de Identificación de Sitios Contaminados.";"El presente Decreto Supremo aprueba las reglas para la presentación y evaluación del Informe de Identificación de Sitios Contaminados, en base a las disposiciones complementarias para la aplicación de los Estándares de Calidad Ambiental (ECA) para suelo. La Autoridad Ambiental Competente en un plazo máximo de cuarenta y cinco días, contados a partir de la fecha de recepción del Informe de Identificación de Sitios Contaminados, debe realizar la evaluación y emitir el acto administrativo que determine, en caso corresponda, el inicio de la fase de caracterización. Los titulares que presenten sus informes de identificación de Sitios Contaminados, tendrán un plazo máximo de veinticuatro meses para la presentación de su Plan de Descontaminación de Suelos, contados a partir de la fecha de notificación del acto administrativo que determine el inicio de la fase de caracterización.

Implementa: Decreto Supremo Nº 002/14/MINAM - Disposiciones complementarias para la aplicación de los Estándares de Calidad Ambiental (ECA) para Suelo. (2014-03-23)";"REALT";"";"Government of Peru";"FAO Legal Office";"2015-10-29";"es";"environment;waste;land management";"";"Land Policy & Legislation";"PER;019;005";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC152350";"http://extwprlegs1.fao.org/docs/pdf/per152350.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC152357";"Land Tax Regulations, 2015.";"These Regulations, consisting of seven sections, are made under section 107 of the Land Tax Act 2005. Its objective is to prescribe matters and things necessary to implement the above mentioned Act, by providing for notices of acquisition and for prescribed fees for a land tax certificate as follows: (a) the prescribed person for the receipt of the notice of acquisition is the Registrar of Titles; and (b) the prescribed period within which the notice of acquisition must be given is one month after the acquisition of the land; and (c) the prescribed information that must be contained in the notice of acquisition is the particulars set out in regulation 15(2) of the Local Government.

Implements: Land Tax Act 2005 (No. 88). (2016-06-28)
Repeals: Land Tax Regulations, 2005. (2013-04-03)";"184";"";"";"FAO Legal Office";"2015-12-19";"en";"land valuation";"";"Land Policy & Legislation";"AUS;009";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC152357";"http://extwprlegs1.fao.org/docs/pdf/vic152357.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC152356";"National Livestock Policy.";"The National Livestock Policy is a sectoral national policy of the Republic of Somaliland. It applies to the period 2006–2016. Its main objective is to provide guidelines, coordination and regulation of the livestock sector in order to increase its efficiency in terms of production and productivity to improve the livelihoods of livestock producers and of the Somaliland economy, through focused use of resources.For attaining this main goal, the Government of Somaliland will improve and maintain the indigenous stock, maximise their production capacity in meat, milk, hides and skins. To this end, the following measures are envisaged: (1) establishment of a functional animal production department within the Ministry of Livestock; (2) provision of legal and appropriate policy frameworks to support technical services delivery and breeding programs; (3) promotion of indigenous knowledge in breeding practice; (4) promotion of research on appropriate and applicable technologies in the pastoral production diversity; (5) engagement and retention of competent human resource for the various disciplines of livestock production; and (6) lobbying and allocation of funds for research in animal production.In addition, the Government will develop national standards and will adopt an enabling environment for the implementation of the national animal Health regulations and is committed to comply with the Guidelines and recommendations of the regional and international certification institutions. For this, the document provides for the following strategies: (1) establishment and maintenance of an early warning system to help prevent the spread of diseases from other countries; (2) dissemination of animal health information to trading partners and regional organizations; and (3) harnessing of resources (locally and internationally) for transformation of animal health and production departments to conform to international standards.The Policy further aims to establish a functional emergency preparedness system within the Ministry of Livestock which has the capability to successfully deal with animal diseases emergencies. The strategies that will be used for this are: (1) contingency planning and allocation of ready to use resources; (2) establishment of coordinated institutional framework to ensure participation of all stakeholders during emergencies; (3) development of a plan of action and mobilization of resources for implementation; (4) enforcement of laws to ensure containment of disease out breaks; (5) establishment of early warning systems, awareness raising and extension services; and (6) establishment of a Disease notification system and confirmation at national and international levels.The document also covers cross-cutting issues for a livestock-related policy, such as land and gender. For the former, it notes that the Policy of the Government is to ensure proper land ownership with better management and utilization for sustainable livestock production and productivity. The following measures are contemplated for this goal: (1) consultative and participatory mechanism to ensure land use and security of land tenure for livestock farmers in the rangeland areas; (2) community based management of natural resources among pastoralists; and (3) participatory and sustainable pastoral and agro-pastoral associations that recognise traditional customary land rights.With regard to gender-related issues, these measures will be promoted: (1) capacity building on gender mainstreaming in livestock pastoral communities; (2) labour saving technologies appropriate to livestock communities; and (3) women and youth empowerment in accessing resources for income generation and market information.Lastly, the document also covers the issue of livestock producers’ cooperatives/organizations and pastoral associations. It indicates that these are emerging grass-root organizations, which are important for development of the livestock industry. These organizations provide several services such as credit, extension, input supplies and marketing channels for livestock production. They will be encouraged to support increased production and productivity, processing, marketing and credit mobilization. The involvement of communities and their organizations is essential for successful implementation of the policy. However, adequate support to farmers’ organizations is crucial in order to ensure adoption of new technologies.The Government will be responsible for the implementation of the National Livestock Policy. The Ministry of Livestock will ensure effective coordination of livestock sector inputs by key players. In addition, the Government recognizes the essential role of the private sector comprising of financial institutions, Chamber of Commerce, livestock farmers, pastoralists, agro–pastoralists, traders, processors and other individuals and organizations that are motivated by profit to undertake investment in the livestock industry.
";"Dr. Ernest Njoroge";"";"";"FAO Legal Office";"2006-11-01";"en";"sustainable development;rural population;land tenure;youth;natural disasters;sustainable land use;poverty;gender equity in access to land;research";"";"Land Policy & Legislation";"SOM;002;014";"National Policies";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC152356";"http://extwprlegs1.fao.org/docs/pdf/som152356.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
