ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC040491";"Aborigines and Torres Strait Islanders (Land Holding) Act 1985.";"The Act consists of 33 sections grouped under 5 Parts which covers issues related to the application for leases (Part 2), provisions concerning leases (Part 3) and forfeitures of leases (Part 4). The general provisions contained in Part 5 cover also appeal procedures, with the constitution of panels and of appeal tribunals.

Repealed by: Aboriginal and Torres Strait Islander Land Holding Act 2013. (2014-09-05)";"Office of the Queensland Parliamentary Counsel";"";"";"FAO Legal Office";"1985-04-24";"en";"land dispute resolution;leases;customary law;land tenure";"";"Land Policy & Legislation";"AUS;009";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC040491";"http://extwprlegs1.fao.org/docs/pdf/qs40491.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC028110";"Ordonnance concernant l'Institut fédéral de recherches sur la forêt, la neige et le paysage (Ordonnance sur le FNP).";"L'article 1er établit que l'institut fédéral de recherches sur la forêt, la neige et le paysage (FNP) est un établissement de recherche de droit public de la Confédération, autonome et doté de la personnalité juridique. En outre, ledit Institut est un centre national de recherches multidisciplinaires qui assume des tâches de recherche dans les domaines suivants: a. sciences forestières; b. écologie; c. paysage, neige et avalanches au sens large. Le texte est formé par 16 articles.

Mis en oeuvre par: Ordonnance concernant l'organisation de l'Institut fédéral de recherches sur la forêt, la neige et le paysage (Ordonnance sur l'organisation du FNP). (2001-08-07)
Abrogé par: Ordonnance sur le domaine des écoles polytechniques fédérales (Ordonnance sur le domaine des EPF). (2003-11-19)";"CHANCELLERIE DE LA CONFEDERATION SUISSE";"";"Government of Switzerland";"FAO Legal Office";"1993-01-13";"fr";"research";"";"Land Policy & Legislation";"CHE;150;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC028110";"http://extwprlegs1.fao.org/docs/pdf/swi28110.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC061231";"Expropriation Law of the Canton of Schwyz.";"The present Law lays down provisions relating to land expropriation in the Canton of Schwyz. In particular, article 1 establishes that every land owner has the duty to cede to the Canton or local authorities land, buildings and trees if the need arises for the following purposes: the remaking and enlargement of new streets; the remaking of river banks and brooks; for the building of new churches; the exploitation of material used for building of streets; the erection of new water conducts and fountains. The text consists of 15 articles.

Repealed by: Expropriation Law. (2009-04-22)";"Zehnder";"";"";"FAO Legal Office";"1870-12-01";"de";"land consolidation;expropriation;land valuation;land tenure;land use planning;compensation";"";"Land Policy & Legislation";"CHE;150;155";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061231";"http://extwprlegs1.fao.org/docs/pdf/swi61231.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC022699";"Countryside and Rights of Way Act 2000 (2000 Chapter 37).";"The text of the present Act is divided into 4 Parts: Part I provides for access to the country side, and in particular for rights of public in relation to access land; Part II provides for public rights of way and road traffic; Part III makes provision with respect to sites of special scientific interest; Part IV makes provision with respect to wildlife; Part V provide for areas of outstanding natural beauty; Part VI make provision for matters of a miscellaneous character.""Access land"" here means any land which: (a) is shown as open country on a map in conclusive form issued by the appropriate countryside body for the purposes of this Part; (b) is shown on such a map as registered common land; (c) is registered common land in any area outside Inner London for which no such map relating to registered common land has been issued; (d) is situated more than 600 metres above sea level in any area for which no such map relating to open country has been issued; or (e) is dedicated for the purposes of this Part under section 16, but does not include excepted land or land which is treated by section 15(1) as being accessible to the public apart from this Act. Section 74 defines duties of the Minister and other authorities with respect of conservation of biological diversity with special reference to the Convention on Biological Diversity of 1992. Section 81 provides for enforcement of wildlife legislation. The Secretary of State or the National Assembly for Wales may: (a) in the case of any existing area of outstanding natural beauty; or (b) in connection with the designation of any area as an area of outstanding natural beauty, by order establish a Conservation Board to carry out in relation to that area the functions conferred on such a board by or under Part IV. Every Conservation Board shall, within two years after the date on which it is established, prepare and publish a plan which formulates their policy for the management of their area of outstanding natural beauty. (104 sections completed by 16 Schedules)

Implemented by: Access to the Countryside (Maps in Draft Form) (England) Regulations 2001 (S.I. No. 3301 of 2001). (2001-09-28)
Implemented by: Countryside Access (Local Access Forums) (Wales) Regulations 2001 (S.I. No. 4002 (W.330)). (2001-12-13)
Implemented by: Wildlife and Countryside (Sites of Special Scientific Interest, Appeals) (Wales) Regulations 2002 (S.I. No. 1772 (W. 168 of 2002). (2002-07-09)
Implemented by: Countryside Access (Appeals Procedures) (Wales) Regulations 2002 (S.I. No. 1794 (W. 169 of 2002). (2002-07-09)
Implemented by: Countryside Access (Provisional and Conclusive Maps) (Wales) Regulations 2002 (S.I. No. 1796 (W. 171 of 2002). (2002-07-09)
Implemented by: Countryside Access (Dedication of Land as Access Land) (Wales) Regulations 2003 (S.I. No. 135 (W. 9) of 2003). (2003-01-28)
Implemented by: Countryside Access (Dedication of Land as Access Land) (Wales) Regulations 2003 (S.I. No. 135 (W. Countryside Access (Exclusion or Restriction of Access) (Wales) Regulations 2003 (S.I. No. 142 (W. 14)) of 2003). (2003-01-28)
Implemented by: Access to the Countryside (Dedication of Land) (England) Regulations 2003 (S.I. No. 2004 of 2003). (2003-08-05)
Implemented by: Access to the Countryside (Exclusions and Restrictions) (England) Regulations 2003 (S.I. No. 2713 of 2003). (2003-10-22)
Implemented by: Countryside Access (Means of Access, Appeals etc.) (Wales) Regulations 2005 (S.I. No. 1270 (W.90) of 2005). (2005-05-04)
Implemented by: Access to the Countryside (Coastal Margin) (England) Order 2010 (S.I. No. 558 of 2010). (2010-03-01)
Implemented by: Access to the Countryside (Appeals against Works Notices) (England) Regulations 2011 (S.I. No. 2019 of 2011). (2011-08-11)
Implemented by: Access to the Countryside (Maps) (England) Regulations 2013 (S.I. No. 1798 of 2013). (2013-07-17)
Amended by: Local Government Byelaws (Wales) Act 2012 (2012 anaw 2). (2012-11-29)
Amended by: Commons Act 2006 (Chapter 26). (2006-07-19)
Amended by: Planning (Wales) Act 2015 (2015 anaw 4). (2015-07-06)
Amends: Wildlife and Countryside Act 1981 (Chapter 69). (1981-10-30)
Amends: Conservation of Seals Act, 1970 (Chapter 30). (1970-05-29)
Amends: Environmental Protection Act 1990 (Chapter 43). (1990-11-01)
Amends: Water Industry Act 1991 (Chapter 56). (1991-07-25)
Amends: Trusts of Land and Appointment of Trustees Act 1996 (Chapter 47). (1996-07-24)";"LEG Database Workgroup";"";"Government of the United Kingdom";"FAO Legal Office";"2000-11-30";"en";"protected areas;land management";"";"Land Policy & Legislation";"GBR;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC022699";"http://extwprlegs1.fao.org/docs/pdf/uk22699.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC153470";"Loi sur la mensuration officielle et l'information géographique.";"La présente loi a pour but de permettre l'application de la législation fédérale en matière de mensuration officielle et d'information géographique. L’article 3 établit que le Conseil d’Etat est responsable de l’exécution de la mensuration officielle e liste les tâches dont il est chargé. Le texte comprend 47 articles répartis en 5 sections comme suit: Dispositions générales (1er); Organisation (2); Premier relevé et renouvellement (3); Rectification (4); Diffusion de données et de plans (5).

Mis en oeuvre par: Ordonnance sur la mensuration officielle. (2006-06-29)
Mis en oeuvre par: Ordonnance sur l'information géographique. (2006-06-29)
Met en oeuvre: Loi fédérale sur la géoinformation (Loi sur la géoinformation, LGéo). (2009-01-10)
Met en oeuvre: Ordonnance sur la géoinformation (Ordonnance sur la géoinformation, OGéo). (2016-01-01)";"";"";"";"FAO Legal Office";"2006-03-16";"fr";"land use planning;surveyors;cadastres;zoning;land registration";"";"Land Policy & Legislation";"CHE;150;155";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC153470";"http://extwprlegs1.fao.org/docs/pdf/swi153470.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC153472";"Ordonnance sur la mensuration officielle.";"La présente ordonnance met en exécution l’article 2 de la loi cantonale sur la mensuration officielle et l'information géographique du 16 mars 2006. Notamment, l’article 1er établit que les limites communales doivent correspondre avec les limites des biens-fonds. Le texte comprend 28 articles répartis en 8 sections comme suit: Procédure pour la détermination des limites cantonales et communales (1er); Procédure pour l'abornement et le premier relevé des immeubles (2); Mise à jour permanente et périodique (3); Exigences et modalités pour les mutations (4); Coordination des procédures lors d'améliorations foncières agricoles et de remembrements urbains avec la mensuration officielle (5); Collaboration entre la mensuration officielle, le registre foncier et les autorités fiscales (6); Coordination des procédures lors d'améliorations foncières agricoles et de remembrements urbains avec la mensuration officielle (7); Dispositions finales (8).

Met en oeuvre: Loi sur la mensuration officielle et l'information géographique. (2011-09-14)";"";"";"";"FAO Legal Office";"2006-06-29";"fr";"farmland;land use planning;zoning;land registration;surveyors;cadastres;urban areas";"";"Land Policy & Legislation";"CHE;150;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC153472";"http://extwprlegs1.fao.org/docs/pdf/swi153472.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC153475";"Ordonnance concernant l'introduction du registre foncier dans le canton du Valais.";"La présente ordonnance concerne l’introduction du registre foncier dans le canton du Valais. L’article 1er établit qu’après l’achèvement de la mensuration officielle, le registre foncier fédéral sera introduit aussi rapidement que possible. Le texte comprend 25 articles répartis en 5 sections comme suit: Dispositions générales (1er); Travaux préparatoires (2); Procédure d’épuration (3); Frais de l’introduction du registre foncier (4); Dispositions finales (4).

Mis en oeuvre par: Ordonnance sur la tenue du registre foncier informatisé. (2014-06-18)";"";"";"";"FAO Legal Office";"2011-11-09";"fr";"cadastres;land registration;land tenure";"";"Land Policy & Legislation";"CHE;150;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC153475";"http://extwprlegs1.fao.org/docs/pdf/swi153475.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC153474";"Ordonnance sur l'information géographique.";"La présente ordonnance met en exécution l'article 2 de la loi cantonale sur la mensuration officielle et l'information géographique du 16 mars 2006. Notamment, l’ordonnance a pour but de définir l'organisation et les modalités de fonctionnement du système cantonal d'information du territoire. En outre, elle est applicable à toutes les géo-données d'intérêt cantonal. Le texte comprend 15 articles répartis en 5 sections comme suit: Dispositions générales (1er); Organisation (2); Gestion des géo-données (3); Mise à disposition et échange des géo-données (4); Dispositions finales (5). Une annexe est jointe.

Met en oeuvre: Loi sur la mensuration officielle et l'information géographique. (2011-09-14)";"";"";"";"FAO Legal Office";"2006-06-29";"fr";"land use planning;surveyors;zoning";"";"Land Policy & Legislation";"CHE;150;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC153474";"http://extwprlegs1.fao.org/docs/pdf/swi153474.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC153476";"Ordonnance sur la tenue du registre foncier informatisé.";"La présente ordonnance concerne l’introduction du registre foncier dans le canton du Valais. L’article 1er établit qu’après l’achèvement de la mensuration officielle, le registre foncier fédéral sera introduit aussi rapidement que possible. Le texte comprend 25 articles répartis en 5 sections comme suit: Dispositions générales (1er); Travaux préparatoires (2); Procédure d’épuration (3); Frais de l’introduction du registre foncier (4); Dispositions finales (4).

Met en oeuvre: Ordonnance concernant l'introduction du registre foncier dans le canton du Valais. (2011-11-09)";"";"";"";"FAO Legal Office";"2012-10-17";"fr";"cadastres;land registration;land tenure";"";"Land Policy & Legislation";"CHE;150;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC153476";"http://extwprlegs1.fao.org/docs/pdf/swi153476.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC126141";"Regional Law No. 1005-OZ “On allotment of land plots free of charge to citizens”.";"This Regional Law establishes cases of allotment of plots of public or municipal land to citizens in ownership free of charge. The aforesaid land parcels shall be allotted to citizens for the following purposes: (a) individual housing construction and subsistence farming; and (b) commercial farming, horticulture, gardening and stockbreeding. Land parcels shall be allotted in accordance with land surveying documentation and once only.

Amended by: Regional Law No. 1775-OZ amending Regional Law No. 1005-OZ “On allotment of land plots free of charge to citizens”. (2014-07-30)
Amended by: Regional Law No. 1877-OZ amending Regional Law No. 1005-OZ “On allotment of land plots free of charge to citizens”. (2015-04-01)";"vsevolod";"";"Government of Russia";"FAO Legal Office";"2008-06-06";"ru";"surveyors;farmland;public ownership;land ownership";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC126141";"http://extwprlegs1.fao.org/docs/pdf/rus126141.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"LEX-FAOC091931";"Planning (Listed Buildings and Conservation Areas) (Amendment No.2) (England) Regulations 2009 (S.I. No. 2711 of 2009).";"This Order amends the Planning (Listed Buildings and Conservation Areas) Regulations 1990 in relation with the responsibility for compiling the lists under section 1 of the 1990 Act from the Secretary of State to English Heritage and the responsibility of the Secretary of State to approve the lists of buildings of special architectural or historic interest.

Amends: Planning (Listed Buildings and Conservation Areas) Regulations 1990 (S.I. No. 1519 of 1990). (1990-07-20)";"";"";"Government of the United Kingdom";"FAO Legal Office";"2009-10-06";"en";"land use planning;protected areas";"";"Land Policy & Legislation";"GBR;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC091931";"http://extwprlegs1.fao.org/docs/pdf/uk91931.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC094018";"Land and Water Resources Research and Development Corporation (Repeal and Consequential Amendments) Regulations 2009 (SLI No. 349 of 2009).";"The Regulations repeal the Land and Water Resources Research and Development Corporation Regulations and make consequential amendments to the Commonwealth Authorities and Companies Regulations 1997 and the Privacy (Private Sector) Regulations 2001.

Implements: Primary Industries Research and Development Act, 1989. (2014-06-30)
Repeals: Land and Water Resources Research and Development Corporation Regulations (S.R. No. 66 of 1990). (1990-02-19)";"TR2";"";"";"FAO Legal Office";"2009-12-14";"en";"fisheries;land management;natural resources management";"";"Land Policy & Legislation";"AUS;009";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC094018";"http://extwprlegs1.fao.org/docs/pdf/aus94018.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"6"
"LEX-FAOC061010";"Règlement d’exécution de la loi du 9 mai 1983 sur l’aménagement du territoire et les constructions.";"Le présent règlement met en exécution la loi du 9 mai 1983 sur l’aménagement du territoire et les constructions. L’article 1er établit qu’avant d’entreprendre toute étude d’aménagement, l’autorité responsable, le requérant ou leur mandataire prennent contact avec le Service des constructions et de l’aménagement, qui leur fournit les directives détaillées sur les travaux à exécuter, après avoir consulté au besoin les services et organes intéressés. Le programme des études d’aménagement régional et d’aménagement local doit déterminer au moins: a) l’objet de l’étude; b) le catalogue des problèmes à résoudre; c) les modalités de l’information et de la participation de la population; d) le calendrier des différentes phases de l’étude. En outre, ce programme doit indiquer les modalités de coordination avec les régions ou les communes voisines. Le texte comprend 111 articles répartis en 3 chapitres.

Met en oeuvre: Loi sur l’aménagement du territoire et les constructions. (1983-05-09)
Abrogé par: Règlement d’exécution de la loi sur l’aménagement du territoire et les constructions. (2015-01-01)";"Office de législation/BDLF";"";"Government of Belgium";"FAO Legal Office";"1984-12-18";"fr";"land use planning;land management";"";"Land Policy & Legislation";"CHE;150;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061010";"http://extwprlegs1.fao.org/docs/pdf/swi61010.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC120910";"Survey Co-ordination Act.";"This Act prohibits the carrying out of survey work (as defined) unless the person responsible for carrying out the work has given to the Director of Federal Surveys at least three months in advance, or such shorter period as the Director may allow, notice of the work to be carried out. The Act specifies duties of the Director and the person carrying out the work in relation with preparation of the survey.
";"Rudolph Hupperts (CONSLEGB)";"";"Government of Nigeria";"FAO Legal Office";"1962-09-13";"en";"surveyors";"";"Land Policy & Legislation";"NGA;002;011";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC120910";"http://extwprlegs1.fao.org/docs/pdf/nig120910.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"4"
"LEX-FAOC064535";"Décret n° 2006-578 relatif à l'information et à la participation du public en matière d'environnement, modifiant le code de l'environnement et le décret n° 77-1133 du 21 septembre 1977 relatif aux installations classées pour la protection de l'environnement.";"Le présent décret modifie les dispositions des articles 122-4, 122-11 et 122-12 du code de l'environnement (partie réglementaire), relatifs à l'évaluation de l'impact sur l'environnement, aussi dans un contexte transfrontière, ainsi qu'à la participation du public lors de l'élaboration de certains plans et programmes relatifs à l'environnement. Il modifie aussi le chapitre IV du titre II du livre Ier du code de l'environnement (partie réglementaire) relatif au droit d'accès à l'information relative à l'environnement.
";"Tomassi, Alessandra (CONSLEGB)";"";"";"FAO Legal Office";"2006-05-22";"fr";"land use planning;environment;surveyors";"";"Land Policy & Legislation";"FRA;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC064535";"http://extwprlegs1.fao.org/docs/pdf/fra64535.doc";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";"1"
"LEX-FAOC084486";"Federal Law No. 297-FZ amending Federal Law No. 101-FZ on turnover of agricultural land.";"In the paragraphs 1 and 2 the word “six” shall be substituted with “eight”.

Amends: Federal Law No. 101-FZ on turnover of agricultural land. (2003-07-07)";"Gnetii, Vsevolod (CONSLEGB)";"";"Government of Russia";"FAO Legal Office";"2008-12-30";"ru";"farmland";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC084486";"http://extwprlegs1.fao.org/docs/pdf/rus84486.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC005958";"Nitrate Sensitive Areas Regulations 1994 (S.I. No. 1729 of 1994).";"These Regulations comply with Council Regulation (EC) No. 2078/92 on agricultural methods compatible with the requirements of protection of the environment and the maintenance of the countryside. They allow the Minister of Agriculture to make payments to farmers in nitrate sensitive areas. The nitrate sensitive areas are defined in maps deposited at the Ministry of areas listed in Schedule 1. Schedule 2 sets out undertakings concerning mainly the application of nitrogen fertilizer which a farmer must give for at least five years in all cases in order to be eligible for aid. Schedules 3 to 5 set out additional undertakings. The Minister may vary the terms of the undertakings in each individual case provided that the Minister is satisfied that the undertakings are compatible with the EC Regulation. Regulation 4 specifies qualifying conditions for land and farmer. Regulation 5 specifies which land is eligible for aid. (16 Regulations completed by 7 Schedules)

Amended by: Nitrate Sensitive Areas (Amendment) Regulations 1995 (S.I. No. 1708 of 1995). (1995-07-05)
Amended by: Nitrate Sensitive Areas (Amendment) Regulations 1996 (S.I. No. 3105). (1996-12-10)
Amended by: Nitrate Sensitive Areas (Amendment) Regulations 1997 (S.I. No. 990 of 1997). (1997-03-20)
Amended by: Nitrate Sensitive Areas (Amendment) (No. 2) Regulations 1995 (S.I. No. 2095 of 1995). (1995-08-08)
Amended by: Nitrate Sensitive Areas (Amendment) Regulations 1998 (S.I. No. 79 of 1998). (1998-01-20)
Amended by: Nitrate Sensitive Areas (Amendment) (No. 2) Regulations 1998 (S.I. No. 2138 of 1998). (1998-08-28)
Amended by: Nitrate Sensitive Areas (Amendment) Regulations 2002 (S.I. No. 744 of 2002). (2002-03-18)
Repealed by: Nitrate Pollution Prevention Regulations 2008 (S.I. No. 2394 of 2008). (2008-09-01)";"";"";"Government of the United Kingdom";"FAO Legal Office";"1994-07-01";"en";"farming systems;land management;fisheries";"";"Land Policy & Legislation";"GBR;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC005958";"http://extwprlegs1.fao.org/docs/pdf/uk5958.htm";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
