ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC150222";"Decreto Nº 554 - Suprime el Instituto Nacional de Vivienda de Interés Social y Reforma Urbana (Inurbe).";"El presente Decreto suprime el el Instituto Nacional de Vivienda de Interés Social y Reforma Urbana (Inurbe), establecimiento público del orden nacional creado por la Ley Nº 3 de 1991, adscrito al Ministerio de Ambiente, Vivienda y Desarrollo Territorial.

Enmienda: Ley Nº 3 - Crea el Sistema nacional de vivienda de interés social. (1991-01-15)";"Utente";"";"Government of Colombia";"FAO Legal Office";"2003-03-10";"es";"land use planning;urban areas";"";"Land Policy & Legislation";"COL;019;005";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC150222";"http://extwprlegs1.fao.org/docs/pdf/col150222.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC150225";"Decreto Nº 1.504 - Reglamenta el manejo del espacio público en los planes de ordenamiento territorial.";"El presente Decreto, considereando que es deber del Estado velar por la protección de la integridad del espacio público y por su destinación al uso común, el cual prevalece sobre el interés particular y en cumplimiento de la función pública del urbanismo, dispone que los municipios y distritos deberán dar prelación a la planeación, construcción, mantenimiento y protección del espacio público sobre los demás usos del suelo. El espacio público es el conjunto de inmuebles públicos y los elementos arquitectónicos y naturales de los inmuebles privados destinados por naturaleza, usos o afectación a la satisfacción de necesidades urbanas colectivas que transcienden los límites de los intereses individuales de los habitantes.

Implementa: Ley Nº 388 - Ley de Ordenamiento Territorial que modifica las Normas sobre planes de desarrollo municipal, compraventa y expropiación de bienes. (1997-07-18)
Enmendado por: Decreto Nº 1.077 - Decreto Único Reglamentario del Sector Vivienda, Ciudad y Territorio. (2015-05-26)";"Utente";"";"Government of Colombia";"FAO Legal Office";"1998-08-04";"es";"land use planning;public ownership;urban areas";"";"Land Policy & Legislation";"COL;019;005";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC150225";"http://extwprlegs1.fao.org/docs/pdf/col150225.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC150224";"Decreto Nº 2.190 - Reglamenta el Subsidio Familiar de Vivienda de Interés Social en dinero para áreas urbanas.";"El presente Decreto tiene por objeto reglamentar el Subsidio Familiar de Vivienda de Interés Social en dinero para áreas urbanas, que se aplica a entidades que administren recursos del Presupuesto Nacional o recursos parafiscales con destino al subsidio anteriormente mencionado, con la finalidad de ajustar el marco reglamentario vigente para el proceso de postulación, asignación, desembolso y legalización del subsidio familiar de vivienda, en orden a optimizar la distribución equitativa de los recursos disponibles y los procedimientos y mecanismos de acceso a las soluciones de vivienda en todo el territorio colombiano.

Implementa: Ley Nº 3 - Crea el Sistema nacional de vivienda de interés social. (1991-01-15)
Implementa: Ley Nº 388 - Ley de Ordenamiento Territorial que modifica las Normas sobre planes de desarrollo municipal, compraventa y expropiación de bienes. (1997-07-18)
Implementa: Ley Nº 1.151 - Plan Nacional de Desarrollo, 2006-2010: Estado Comunitario, desarrollo para todos. (2007-07-24)
Enmendado por: Decreto Nº 1.077 - Decreto Único Reglamentario del Sector Vivienda, Ciudad y Territorio. (2015-05-26)
Revoca: Decreto Nº 975 - Reglamenta parcialmente la Ley Nº 388 de 1997, Normas sobre planes de desarrollo municipal, compraventa y expropiación de bienes. (2004-03-31)
Revoca: Decreto Nº 875 - Modifica el Decreto Nº 975, que reglamenta parcialmente la Ley Nº 388 de 1997, Normas sobre planes de desarrollo municipal, compraventa y expropiación de bienes. (2006-03-27)
Revoca: Decreto Nº 1.650 - Modifica el Decreto Nº 975, que reglamenta parcialmente la Ley Nº 388 de 1997, Normas sobre planes de desarrollo municipal, compraventa y expropiación de bienes. (2007-05-14)
Revoca: Decreto Nº 4.466 - Reglamenta la Ley Nº 3, que crea el Sistema nacional de vivienda de interés social. (2007-11-20)";"Utente";"";"Government of Colombia";"FAO Legal Office";"2009-06-12";"es";"land use planning;farmland;land ownership;land tenure";"";"Land Policy & Legislation";"COL;019;005";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC150224";"http://extwprlegs1.fao.org/docs/pdf/col150224.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC101595";"Order No. 182 on entry into force of article 15 section 2, No. 25 of the Planning Act.";"The Order implements the entry into force of article 15, section 2, No. 25 in regards to noise pollution of new constructions.
";"ScottC";"";"Government of Denmark";"FAO Legal Office";"2008-02-20";"da";"";"";"Land Policy & Legislation";"DNK;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC101595";"http://extwprlegs1.fao.org/docs/pdf/den101595.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC129298";"Facilities for Title Act (Cap. 99).";"This Act provides with respect to the application for and the granting of loans for an agricultural purpose, or for a purpose declared under section 39 to be an approved purpose, the security necessary for the support of such loans and relative proof of title of rights in land. Where a person applying to the Central Agricultural Rehabilitation Committee established under the Agriculture (Hurricane Rehabilitation) Act for a loan for an agricultural purpose, or for a purpose declared under section 39 to be an approved purpose, is unable to show a good title which satisfies the Committee (s)he may adopt the procedure prescribed in this Act. The Act sets out what the Committee can accept as security for loans, sets out the requirement for the establishment and execution of valid mortgages and allows title to the land, after execution of a mortgage, to be registered under the Deeds and Land Registry Act. The Act also provides with respect to claims (and limitation of action) by persons deprived of land in consequence of the provisions of this Act and the procedure thereafter, including sale of land subject of a claim where compensation is paid from the Compensation Fund during subsistence of mortgage. The Act also defines offences.

Implemented by: Facilities for Title Order (Cap. 99). (2013-12-23)";"Rudolph Hupperts (CONSLEGB)";"";"";"FAO Legal Office";"1967-01-01";"en";"land;land registration;land tenure;compensation;farmland;cadastres;private ownership;property rights;land ownership";"";"Land Policy & Legislation";"GRD;019;029;ABW;AIA;ASM;ATG;BHR;BHS;BLZ;BRB;COK;COM;CPV;CUB;CUW;DMA;DOM;FJI;FSM;GNB;GRD;GUM;GUY;HTI;JAM;KIR;KNA;LCA;MDV;MHL;MNP;MSR;NCL;NIU;NRU;PLW;PNG;PRI;PYF;SGP;SLB;STP;SUR;SXM;SYC;TLS;TON;TTO;TUV;VCT;VGB;VIR;VUT;WSM";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC129298";"http://extwprlegs1.fao.org/docs/pdf/grn129298.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"21"
"LEX-FAOC109234";"Statute Law Revision Act 2011 - Part SC of Schedule 1 – Amendment of Succession, Probate and Administration Act 1976 (No. 8 of 2011).";"This Part of the Statute Law Revision Act 2011 amends the Succession, Probate and Administration Act 1976

Amends: Succession, Probate and Administration Act 1976 (Act No. 21 of 1976). (1976-10-29)";"hupperts";"";"";"FAO Legal Office";"2011-04-15";"en";"land tenure systems;land tenure";"";"Land Policy & Legislation";"NRU;009;ABW;AIA;ASM;ATG;BHR;BHS;BLZ;BRB;COK;COM;CPV;CUB;CUW;DMA;DOM;FJI;FSM;GNB;GRD;GUM;GUY;HTI;JAM;KIR;KNA;LCA;MDV;MHL;MNP;MSR;NCL;NIU;NRU;PLW;PNG;PRI;PYF;SGP;SLB;STP;SUR;SXM;SYC;TLS;TON;TTO;TUV;VCT;VGB;VIR;VUT;WSM";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC109234";"http://extwprlegs1.fao.org/docs/pdf/nau109234.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC084233";"Decree No. 182 of 2008 partially implementing Directive 2006/21/EC of the European Parliament and of the Council on the management of waste from extractive industries and amending Directive 2004/35/EC (Decree Management Extraction Waste).";"This Decree defines the content of a Extraction Waste Management Plan and concerns permits as defined in section 8.1. of the Environment Protection Act or section 1 of the Act on the Pollution of Surface Waters. In particular, the Decree defines the conditions the competent authority shall attach to permits. These conditions regard the operation of waste treatment facilities and aim at the protection of water and soil.

Implements: Act containing provisions concerning general matters of environmental hygiene (Environment Management Act). (2012-03-19)
Implements: Act No. 628 of 1992 on Pollution of Surface Waters. (2003-04-03)";"";"";"Government of the Netherlands";"FAO Legal Office";"2008-05-19";"nl";"waste;mining;land management;fisheries";"";"Land Policy & Legislation";"NLD;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC084233";"http://extwprlegs1.fao.org/docs/pdf/net84233.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC151999";"Investment Act, 2004.";"This Act concerns investment in the South Sudan economy by public, co-operative, mixed, national, private, and foreign sectors in, among other things, agricultural, livestock, mining and tourism. It sets out objects of investment and establishes the Investment Board. Investment shall, among other objects, contribute or geared towards poverty eradication and or environmental protection. The Act also concerns settlement of disputes and allotment of land for projects by the Commissioner after consultation with any other concerned authorities. The land allotted for the project, in accordance with the provisions of this Act, shall not be used for any other purpose except with the written consent of the Commissioner after consultation with the National Investment Committee.
";"SSLS";"";"Gurtong Trust";"FAO Legal Office";"2004-01-01";"en";"land tenure systems";"";"Land Policy & Legislation";"SSD;002;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;015";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC151999";"http://extwprlegs1.fao.org/docs/pdf/ssd151999.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC151995";"Aliens Landholding Regulation (Amendment) Act, 2015 (No. 17 of 2015).";"The Act amends the Aliens Landholding Regulation Act by inserting a new section 5A on obligations of aliens who acquire land under section 5. On acquiring land, under section 5 for an approved development the alien shall - (a) make an application for development permission under the Physical Planning Act, 2002 within six months of acquiring the land; and (b) commence construction of the approved development within one year of receipt of development permission under the Physical Planning Act, 2002. “Approved development” means a tourism real estate development or other new development project with a minimum investment of three million dollars that has been approved by Cabinet.

Amends: Aliens Landholding Regulation Act, 1995 (No. 17 of 1995). (1995-05-15)";"jclerklegalaffairs";"";"";"FAO Legal Office";"2015-11-27";"en";"land use planning;land tenure systems;land tenure";"";"Land Policy & Legislation";"DMA;019;029;ABW;AIA;ASM;ATG;BHR;BHS;BLZ;BRB;COK;COM;CPV;CUB;CUW;DMA;DOM;FJI;FSM;GNB;GRD;GUM;GUY;HTI;JAM;KIR;KNA;LCA;MDV;MHL;MNP;MSR;NCL;NIU;NRU;PLW;PNG;PRI;PYF;SGP;SLB;STP;SUR;SXM;SYC;TLS;TON;TTO;TUV;VCT;VGB;VIR;VUT;WSM";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC151995";"http://extwprlegs1.fao.org/docs/pdf/dmi151995.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC151996";"Title by Registration (Amendment) Act, 2015 (No. 18 of 2015).";"This Act amends the Title by Registration Act by inserting the definition of “new qualifying project” in section 2 and the Fourth Schedule by adding a new paragraph three on land transfer registration fees.

Amends: Title by Registration Act (Cap. 56:50). (1992)";"seniorclerklegal";"";"";"FAO Legal Office";"2015-11-27";"en";"cadastres;land registration;land tenure";"";"Land Policy & Legislation";"DMA;019;029;ABW;AIA;ASM;ATG;BHR;BHS;BLZ;BRB;COK;COM;CPV;CUB;CUW;DMA;DOM;FJI;FSM;GNB;GRD;GUM;GUY;HTI;JAM;KIR;KNA;LCA;MDV;MHL;MNP;MSR;NCL;NIU;NRU;PLW;PNG;PRI;PYF;SGP;SLB;STP;SUR;SXM;SYC;TLS;TON;TTO;TUV;VCT;VGB;VIR;VUT;WSM";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC151996";"http://extwprlegs1.fao.org/docs/pdf/dmi151996.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC090650";"Resolución Nº 112 - Requisitos fitosanitarios para la importación de mantas de fibra de coco y trigo para el control de la erosión procedentes de Estados Unidos de América.";"La presente Resolución establece los requisitos fitosanitarios para la importación de mantas de fibra de coco (Cocos nucifera) y trigo (Triticum aestivum) para el control de erosión, procedentes de los Estados Unidos de América, y deben estar libres de suelo y cualquier material extraño y estarán contenidas en empaques nuevos de primer uso.
";"SanchezRoman, Eloy (CONSLEGB)";"";"Government of Ecuador";"FAO Legal Office";"2009-10-14";"es";"agricultural land management;land management;farming systems";"";"Land Policy & Legislation";"ECU;019;005";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC090650";"http://extwprlegs1.fao.org/docs/pdf/ecu90650.doc";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";"1"
"LEX-FAOC121301";"Decree of 31 December 2010 establishing administrative coordinates of the Indigenous Apurinã Land called ""Apurinã do Igarapé Mucuim"" in the Municipality of Lábrea, State of Amazonas.";"This Decree, consisting of 2 articles, establishes administrative markings and specifies geographical coordinates of the the Indigenous Apurinã Land called ""Apurinã do Igarapé Mucuim"" in the Municipality of Lábrea, State of Amazonas. It states that the specified indigenous lands belong in a permanent way to the indigenous group of Apurinã, with a surface of 73.350 ha. within the State of Amazonas.

Implements: Act No. 6.001 establishing the native people Statute. (1973-12-19)
Implements: Decree No. 1.775 of 8 January 1996 ruling on the administrative procedures for zoning native people’s land. (1996-01-08)";"Valerio Tranchida (CONSLEG)";"";"Government of Brazil";"FAO Legal Office";"2010-12-31";"pt";"protected areas;customary law;zoning;land tenure";"";"Land Policy & Legislation";"BRA;019;005";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC121301";"http://extwprlegs1.fao.org/docs/pdf/bra121301.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC163402";"Regulation 672 date 29.07.2015 amending Regulation no. 408 date 13.5.2015 approving the regulation on the territory development.";"This Regulation 672 of 2015 amends article 45 “Transitory Provisions’ of Regulation 408 of 2015. According to the amendment, until the General Local Development Plan is approved, the applications for construction permits will be reviewed by local authorities to the extent that the proposed construction falls into areas with approved territory development plans as shown in the map attached to this decision. The exceptions to this rule include all construction proposed in the coastal areas and areas of national cultural and historical importance. Such construction will be subject to the review of the National Council of Territory.

Amends: Regulation No. 408 date 13.5.2015 approving the territory planning and development regulation. (2015-05-13)";"Gent Rakacolli";"";"";"FAO Legal Office";"2015-07-29";"sq";"land use planning";"";"Land Policy & Legislation";"ALB;150;039";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC163402";"http://extwprlegs1.fao.org/docs/pdf/alb163402.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC124246";"Decree No. 2010/923 by of the Council of Ministers on land consolidation.";"This Decree by the Council of Ministers declares land consolidation in the Marmara Region of Turkey. Land which are subject to consolidation are specified in the original text.

Implements: Law No. 5403 on Soil Preservation and Land Utilization. (2005-07-03)";"";"";"Government of Turkey";"FAO Legal Office";"2010-09-13";"tr";"land consolidation;farmland";"";"Land Policy & Legislation";"TUR;142;145";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC124246";"http://extwprlegs1.fao.org/docs/pdf/tur124246.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC083809";"Loi nº 24-2008 portant modifivation de la loi n°014/96/ADP portant réorganisation agraire et foncière au Burkina Faso.";"Les dispositions de l'article 68 de la loi portant réorganisation agraire et foncière au Burkina Faso sont modifiées relativement aux coûts de cession des terres du domaine foncier national, qui sont fixés forfaitairement suivant leur situation, leur destination et/ou leur superficie. Ces coûts forfaitaires sont représentatifs du prix du terrain, des droits, frais et taxes suivants: droit d’enregistrement et de timbre; droit d’immatriculation; droit d’inscription foncière; frais de bornage; frais de copie de titre foncier; frais d’évaluation.

Modifié par: Décret N° 2014-481/PRES/PM/MATD/MEF/MHU déterminant les conditions et les modalités d’application de la loi n° 0342012/AN du 02 juillet 2012 portant réorganisation agraire et foncière au Burkina Faso. (2014-06-03)
Modifie: Loi nº 014/96/ADP portant réorganisation agraire et foncière au Burkina Faso. (2008-00-00)";"Tomassi, Alessandra (CONSLEGB)";"";"";"FAO Legal Office";"2008-05-06";"fr";"farmland;public ownership;land use planning;land registration;cadastres;land tenure;urban areas";"";"Land Policy & Legislation";"BFA;002;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;011";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC083809";"http://extwprlegs1.fao.org/docs/pdf/bkf83809.doc";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";"1"
"LEX-FAOC067726";"European Communities (Good Agricultural Practice for Protection of Waters) Regulations 2006 (S.I. No. 378 of 2006).";"These Regulations make provision for public support for good agricultural practice to protect waters against pollution from agricultural sources. The aim of the Regulations is to reduce pollution of the environment and especially groundwater and surface water resources by more ecologically sound agricultural practice. The Regulations give further effect to several EU Directives including Directives in relation to protection of waters against pollution from agricultural sources, dangerous substances in water, waste management, protection of groundwater, public participation in policy development and water policy.In general, an occupier of a holding shall ensure compliance with the provisions of these Regulations in respect of that holding and shall keep records as prescribed. The Regulations prescribe measures in respect of the use of fertilizers including: (a) periods when application of fertilizers is prohibited; (b) limits on the application of fertilizers in relation with the size of the land; (c) methods of application; and (d) storage requirements for livestock manure. They define also monitoring, programming and registration functions of the Ministries, the Environmental Protection Agency and local authorities. The monitoring concerns the effectiveness of the measures in terms of agricultural practice and impact on water quality.

Implements: Council Directive 75/442/EEC on waste. (1975-07-15)
Implements: Council Directive 76/464/EEC on pollution caused by certain dangerous substances discharged into the aquatic environment of the Community. (1976-05-04)
Implements: Council Directive 80/68/EEC on the protection of groundwater against pollution caused by certain dangerous substances. (1979-12-17)
Implements: Directive 2000/60/EC of the European Parliament and of the Council establishing a framework for Community action in the field of water policy. (2000-10-23)
Implements: Directive 2003/35/EC of the European Parliament and of the Council providing for public participation in respect of the drawing up of certain plans and programmes relating to the environment and amending with regard to public participation and access to justice Council Directives 85/337/EEC and 96/61/EC. (2003-05-26)
Amended by: European Communities (Good Agricultural Practice for Protection of Waters) (Amendment) Regulations 2007 (S.I. No. 526 of 2007). (2007-07-19)
Repealed by: European Communities (Good Agricultural Practice For Protection of Waters) Regulations 2009 (S.I. No. 101 of 2009). (2009-03-26)";"maryp.doyle";"";"Government of Ireland";"FAO Legal Office";"2006-07-18";"en";"environment;fisheries";"";"Land Policy & Legislation";"IRL;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC067726";"http://extwprlegs1.fao.org/docs/pdf/ire67726.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC108091";"Nordrhein-Westfalen Geo-Data Access Law.";"The purpose of the present Law is the construction of a spatial information infrastructure in North Rhine-Westphalia and as such being part of the national spatial information infrastructure. the Law creates the legal framework for the: 1) access to geodata, geodata services and metadata, and 2) the utilization of such data and services, in particular for measures effecting the environment. The text consists of 15 articles divided into 6 Parts as follows: Purpose and sphere of application (1); Definition of terms (2); Requirements (3); Electronic network (4); Utilization of geodata (5); Final provisions (6).
";"PC";"";"";"FAO Legal Office";"2009-02-17";"de";"land use planning;land subdivision;land registration;surveyors;cadastres;land tenure";"";"Land Policy & Legislation";"DEU;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC108091";"http://extwprlegs1.fao.org/docs/pdf/ger108091.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC107220";"Presidential Decree No. 64 amending Presidential Decree No. 667 regarding expropriation and allotment of land plots.";"Item 4 shall be amended to add the following wording: “List of free (vacant) shall be supplied and monthly updated by the local executive bodies and made available through internet on information resources and official web-sites of the aforesaid state bodies.” Item 8 shall be amended to add the following wording: “Plots of public land shall be allocated to Belarus nationals on condition of ownership in accordance with cadastre value thereof except for plots of land allocated thereto through auction sale.”

Amends: Presidential Decree No. 667 regarding expropriation and allotment of land plots. (2007-12-27)";"gnetii";"";"Government of Belarus";"FAO Legal Office";"2009-02-06";"ru";"land reform;land ownership;land tenure";"";"Land Policy & Legislation";"BLR;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC107220";"http://extwprlegs1.fao.org/docs/pdf/blr107220.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"19"
