ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC102799";"Act on soil fertilizers (No. 417 of 2011).";"This Act establishes rules concerning the production, storage, purchase, sale or other transfer, distribution, promotion, import and export of all products intended for soil fertilizers. These products must comply with quality standards and not have detrimental effects on human, animal or plant health or the environment and shall not constitute a risk to public safety.It consists of 4 Chapters: Defining rules for fertilizer and soil conditioners (1); Administrative provisions (2); Penal Provisions (3); Entry into force (4).

Implemented by: Order No. 1156 on soil fertilizing fees. (2011-12-07)
Implemented by: Order No. 1157 on fees for water-waste in agriculture. (2011-12-07)
Implemented by: Order No. 669 on the Danish AgriFish Agency's duties and powers. (2012-06-25)
Implemented by: Order No. 887 on the Danish AgriFish Agency's duties and powers. (2012-08-23)
Implemented by: Order No. 309 on the Danish AgriFish Agency's duties and powers. (2013-03-20)
Implemented by: Order No. 559 on the Danish AgriFish Agency's duties and powers. (2014-05-28)
Implemented by: Order No. 310 on functions and powers of the Ministry of Food Appeal Centre. (2013-03-20)
Implemented by: Order No. 1404 on functions and powers of the Ministry of Food Appeal Centre. (2012-12-19)
Implemented by: Order No. 671 on Ministry of Food Appeals Centre functions and powers. (2012-06-25)
Implemented by: Order No. 888 on functions and powers of the Ministry of Food Appeals Centre. (2012-08-23)
Implemented by: Order No. 560 on functions and powers of the Ministry of Food Appeal Centre. (2014-05-28)
Implemented by: Order No. 512 on the Danish AgriFish Agency's duties and powers. (2015-04-23)
Implemented by: Order No. 513 on functions and powers of the Ministry of Environment and Food Appeals Centre. (2015-04-23)
Amends: Act relevant to Annual Accounts (No. 341 of 2011). (2011-04-27)";"ScottC";"";"Government of Denmark";"FAO Legal Office";"2009-03-12";"da";"";"";"Land Policy & Legislation";"DNK;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC102799";"http://extwprlegs1.fao.org/docs/pdf/den102799.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"5"
"LEX-FAOC160091";"General Regulations (P.E.I. Reg. EC 490/72).";"The present Regulations are made under the Real Property Assessment Act. In particular, the Regulation lays down detailed provisions relating to the enforcement of the afore-mentioned Act in the Province. For the purpose of the present Regulation, “assessment list” means a list of all properties in a municipality and such assessment list shall contain all of the information described in clause b) in relation to those properties and the number of the municipality. Section 3 establishes that in each year, between 1st January and 31 December, the Minister shall revise the assessment of all real property and the revised assessment shall be the assessment for the following year. The text consists of 14 sections and 3 Schedules.

Implements: Real Property Assessment Act (R.S.P.E.I. 1988, c. R-4). (2016-07-09)";"Legislative Counsel Office";"";"";"FAO Legal Office";"1972-01-01";"en";"land use planning;farming systems;farmland;land tenure";"";"Land Policy & Legislation";"CAN;019;021";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160091";"http://extwprlegs1.fao.org/docs/pdf/pei160091.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC160090";"Real Property Assessment Act (R.S.P.E.I. 1988, c. R-4).";"The present Act provides for a centralized assessment system for real property taxation. In particular, for property tax purposes, the Taxation and Property Records Division of the Department of Finance, Energy and Municipal Affairs assesses the value of all real property within the Province. Taxing authorities use property assessments to determine the tax rates needed to raise the revenue required to pay for public services. Taxation and Property Records sends property owners a Statement of Account - Property Charges that shows assessed values and the applicable charges. The text - consisting of 35 sections – deals with the following aspects: property liable to real property assessment, residential property assessment, time for assessment, assessment roll, persons to receive an assessment notice, supply of information, notice of assessment, correction of errors, appeals, service of notices and documents, appeals board.

Implemented by: General Regulations (P.E.I. Reg. EC 490/72). (2016-07-09)";"Legislative Counsel Office";"";"";"FAO Legal Office";"1988-01-01";"en";"farmland;land valuation;farming systems;land tenure;land dispute resolution;land ownership";"";"Land Policy & Legislation";"CAN;019;021";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160090";"http://extwprlegs1.fao.org/docs/pdf/pei160090.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC160093";"General Regulations (P.E.I. Reg. EC 512/72).";"The present Regulations are made under the Real Property Tax Act. In particular, the Regulation lays down detailed provisions relating to the enforcement of the afore-mentioned Act in the Province. Section 5 deals with special real property tax levied under clause 12(5) of the Act and establishes that it shall be levied at the same rate as the rate levied pursuant to the Act for the taxation year in which the improvements were made. The text consists of 27 sections.

Implements: Real Property Tax Act (R.S.P.E.I. 1988, c. R-5). (2016-08-30)";"Legislative Counsel Office";"";"";"FAO Legal Office";"1972-01-01";"en";"land use planning;farming systems;farmland;land tenure";"";"Land Policy & Legislation";"CAN;019;021";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160093";"http://extwprlegs1.fao.org/docs/pdf/pei160093.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC160092";"Real Property Tax Act (R.S.P.E.I. 1988, c. R-5).";"The present Act provides for a centralized assessment system for real property taxation. In particular, for property tax purposes, the Taxation and Property Records Division of the Department of Finance, Energy and Municipal Affairs assesses the value of all real property within the Province. Taxing authorities use property assessments to determine the tax rates needed to raise the revenue required to pay for public services. Taxation and Property Records sends property owners a Statement of Account - Property Charges that shows assessed values and the applicable charges. Taxation and Property Records remits the municipal, fire district and waste watch portions of the property charges to the proper tax authorities. The text - consisting of 35 sections – deals with the following aspects: property liable to real property taxation, provincial real property tax, tax as applied to farm property, municipal real property tax, notice of taxation, correction of errors or omissions, tax deferral for senior citizens, overdue taxes, service of notices and documents, appeals board, general, offences.

Implemented by: General Regulations (P.E.I. Reg. EC 512/72). (2016-07-09)";"Legislative Counsel Office";"";"";"FAO Legal Office";"1988-01-01";"en";"farmland;land valuation;farming systems;land tenure;land dispute resolution;land ownership";"";"Land Policy & Legislation";"CAN;019;021";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160092";"http://extwprlegs1.fao.org/docs/pdf/pei160092.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC108441";"Acuerdo Nº 266 - Reglamento de selección de beneficiarios, adjudicación y regularización de la tenencia de los bienes ingresados al Fondo Nacional Agrario.";"El presente Acuerdo establece el Reglamento general de selección de beneficiarios, adjudicación y regularización de la tenencia de los bienes ingresados al Fondo Nacional Agrario en cabeza del Incoder.

Revocado por: Acuerdo Nº 349 - Reglamento de selección de beneficiarios, adjudicación y regularización de la tenencia de los bienes ingresados al Fondo Nacional Agrario. (2014-12-16)
Revoca: Acuerdo Nº 174 - Reglamento de selección de beneficiarios, adjudicación y regularización de la tenencia de las tierras ingresadas al Fondo Nacional Agrario. (2009-06-24)";"Unset";"";"Government of Colombia";"FAO Legal Office";"2011-11-08";"es";"land;public ownership;expropriation;land tenure;land reform;land ownership";"";"Land Policy & Legislation";"COL;019;005";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC108441";"http://extwprlegs1.fao.org/docs/pdf/col108441.doc";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";"24"
"LEX-FAOC160096";"Exemption Regulations (P.E.I. Reg. EC368/88).";"The present Regulations are made under the Prince Edward Island Lands Protection Act. In particular, the Regulations lay down provisions relating to different cases to which tax exemption applies. For example, section 28 lists companies eligible for such an exemption. The text consists of 35 sections.

Implements: Prince Edward Island Land Protection Act (R.S.P.E.I. 1988, c. L-5). (2016-05-13)";"Legislative Counsel Office";"";"";"FAO Legal Office";"1988-01-01";"en";"land tenure";"";"Land Policy & Legislation";"CAN;019;021";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160096";"http://extwprlegs1.fao.org/docs/pdf/pei160096.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC160099";"Shore Frontage Regulations (P.E.I. Reg. EC 747/14).";"The present Regulations are made under the Prince Edward Land Protection Act. In particular, the Regulations lay down provisions relating to the measuring of shore frontage. Section 1 establishes that for the purpose of this Regulations “shore frontage” means, with respect to a parcel of land, the side or sides of the parcel of land that directly abut the waters of Northumberland Strait, the Gulf of St. Lawrence, the bays listed in the Schedule or any body of water that is connected to tidal waters and has a tidal flow. The text consists of 2 sections and 1 Schedule listing the bays for the purpose of section 1.

Implements: Prince Edward Island Land Protection Act (R.S.P.E.I. 1988, c. L-5). (2016-05-13)";"Legislative Counsel Office";"";"";"FAO Legal Office";"2014-01-01";"en";"surveyors;land subdivision;land tenure";"";"Land Policy & Legislation";"CAN;019;021";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160099";"http://extwprlegs1.fao.org/docs/pdf/pei160099.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC139696";"Loi n° 2008/14 du 18 mars 2008 modifiant la loi n° 72­02 du 1er  février 1972 portant organisation de l’Administration territoriale.";"La présente loi abroge et remplace les dispositions des articles 1 et 2 de la loi n° 72­02 du 1er février 1972 relative à l’organisation de l’Administration territoriale. Cette loi détermine les règles d’organisation de l’Administration territoriale de la République du Sénégal afin de réduire les déséquilibres constatés dans ces zones tout en créant des dynamismes territoriaux nouveaux pour assurer à toutes les régions un développement harmonieux et durable.
";"";"";"Government of Senegal";"FAO Legal Office";"2008-03-18";"fr";"land use planning;urban areas";"";"Land Policy & Legislation";"SEN;002;011";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC139696";"http://extwprlegs1.fao.org/docs/pdf/sen139696.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC077424";"Planning (Listed Buildings and Conservation Areas) (Amendment) (Wales) Regulations 2006 (W.S.I. No. 3316 (W.301) of 2006).";"These Regulations amend the Planning (Listed Buildings and Conservation Areas) Regulations 1990 in relation to Wales by inserting a new regulation 3B that makes provision in respect of the requirement for access statements to accompany applications for listed building consent. The new provision is in consequence of section 42 of the Planning and Compulsory Purchase Act 2004, which inserted the ""access statements"" requirement into the Planning (Listed Buildings and Conservation Areas) Act 1990.

Amends: Planning (Listed Buildings and Conservation Areas) Regulations 1990 (S.I. No. 1519 of 1990). (1990-07-20)";"goddam02";"";"Government of the United Kingdom";"FAO Legal Office";"2006-12-12";"en";"land use planning;protected areas";"";"Land Policy & Legislation";"GBR;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC077424";"http://extwprlegs1.fao.org/docs/pdf/uk77424.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC154782";"Regional Law No. 12-OZ amending Regional Law No. 8-OZ “On allotment of land parcels in ownership free of charge”.";"Article 4 shall be amended to add the following wording: “In case of previous allotment of a plot of land free of charge to a citizen in accordance with acting land legislation, except for case of allotment of plot of land free of charge to citizens in ownership out of stock of land allotted to non-governmental entity set up by citizen, the citizen shall have no right of allotment of plot of land in ownership free of charge in accordance with this Regional Law”.

Amends: Regional Law No. 8-OZ “On allotment of land parcels in ownership free of charge”. (2009-10-07)
Repealed by: Regional Law No. 146-OZ “On allotment of plots of land in ownership to citizens free of charge”. (2015-12-28)";"";"";"Government of Russia";"FAO Legal Office";"2015-03-11";"ru";"public ownership;land ownership";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC154782";"http://extwprlegs1.fao.org/docs/pdf/rus154782.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC134797";"Décret n° 2-13-424 du 13 rejeb 1434 (24 mai 2013) approuvant le règlement général de construction fixant la forme et les conditions de délivrance des autorisations et des pièces exigibles en application de la législation relative à l'urbanisme et aux lotissements, groupes d'habitations et morcellements ainsi que des textes pris pour leur application.";"Le présent décret approuve le règlement général de construction ayant pour objet de fixer la forme et les conditions de dépôt, d'examen des demandes et de délivrance des autorisations de lotir, de créer un groupe d'habitations et de morceler, des permis de construire, des permis d'habiter et des certificats de conformité.
";"";"";"";"FAO Legal Office";"2013-05-24";"fr";"land use planning;urban areas";"";"Land Policy & Legislation";"MAR;002;015";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC134797";"http://extwprlegs1.fao.org/docs/pdf/mor134797.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC050306";"Clean Air Conservation Act.";"The purpose of this Act is to prevent danger and damage to the national health and environment due to air pollution, and to manage and preserve properly the atmospheric environment (art. 1). The Minister of Environment shall provide for installation of a network measuring devices, and measure at all times the degree of air pollution in Korea and the Special Metropolitan City Mayor, Metropolitan City Mayor or Do-Governor shall do the same for its area of jurisdiction and report to the Minister (art. 3). The Minister of Environment or the Mayor/Do governor may expropriate or use land, building or things fixed to the land, if required for installing the measuring network according to the measuring network installation program notified publicly under Article 4. If the degree of the air pollution exceeds the environmental standards for atmosphere as prescribed in Article 10 of the Framework Act on Environmental Policy an air pollution warning to an affected area may be issued pursuant to article 7-2. Ad-hoc measures to reduce air pollution in affected areas may be taken by local authorities. The Government shall participate actively in international efforts to reduce the emission of matter inducing any change in climate and ecosystem. Chapter 2 prescribes measures to reduce air pollution caused by stationary air pollutant emission facilities. The Minister of Environment may designate and announce publicly areas as air environment regulation areas (art. 8-3). Chapter III concerns emission of pollutants caused by dust, fuels, volatile organic compounds, etc, whereas Chapter IV provides exclusively with respect to exhaust gasses produced by automobiles. The remaining part of the Act contains penal provisions and provisions of miscellaneous nature.

Implemented by: Enforcement Decree of the Clean Air Conservation Act. (2004-03-17)";"Moauro, Barbara (LEG)";"";"";"FAO Legal Office";"1990-08-01";"en";"environment;expropriation";"";"Land Policy & Legislation";"KOR;142;030";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC050306";"http://extwprlegs1.fao.org/docs/pdf/kor50306.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC157479";"Regional Law No. 858-ZS “On ensuring fertility of agricultural land”.";"The scope of this Regional Law shall be to ensure fertility of agricultural land by owners, landlords, land tenants and leaseholders. The main arrangements for ensuring soil fertility shall be: (a) elaboration and realization of regional programs; (b) soil, agrochemical, phytosanitary, ecological and toxicological inspection; (c) investments in soil conservation and reproduction; and (d) improvement of soil quality and fertility. Owners, tenants and leaseholders of agricultural land must: (a) prevent soil pollution, littering and degradation; (b) carry out agricultural production by methods ensuring reproduction of soil fertility and preventing negative environmental impact; (c) inform authorized institutions of soil pollution and degradation of agricultural land; and (d) not apply ecologically hazardous fertilizers, ameliorators and pesticides.
";"Vsevolod Gnetii (LEGN)";"";"Government of Russia";"FAO Legal Office";"2008-01-14";"ru";"farmland;land management";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC157479";"http://extwprlegs1.fao.org/docs/pdf/rus157479.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC157478";"Regional Law No. 66-OZ “On municipal land control”.";"This Regional Law establishes the modalities of performance of municipal land control by local government. Municipal land control shall be conducted in the form of ordinary and extraordinary inspections of legal persona and individual entrepreneurs. The subject of inspection shall be checking data and information contained in the documentation related to land tenure. The scope of inspection shall be to control compliance by land tenant with compulsory legislative requirements related to land tenure. Municipal land control shall be performed in accordance with the annual plans. The outcome of municipal land control shall be legalized in the form of inspection certificate.
";"Vsevolod Gnetii (LEGN)";"";"Government of Russia";"FAO Legal Office";"2010-07-15";"ru";"land tenure";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC157478";"http://extwprlegs1.fao.org/docs/pdf/rus157478.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC154785";"Regional Law No. 415 amending Regional Law No. 105 “On particulars of regulation of land relations”.";"Article 4 shall be amended to add the following wording: “Regional Legislative Assembly shall be competent public authority in the sphere of establishment of maximum and minimum land area pertaining to public or municipal ownership that is subject to transfer for farming”.

Amends: Regional Law No. 105 “On particulars of regulation of land relations”. (2009-06-02)";"";"";"Government of Russia";"FAO Legal Office";"2015-04-27";"ru";"farming systems;farmland;public ownership;land tenure";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC154785";"http://extwprlegs1.fao.org/docs/pdf/rus154785.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC157477";"Regional Law No. 1470-OZ “On municipal land control”.";"This Regional Law establishes the modalities of performance of municipal land control by local government. Municipal land control shall be conducted in the form of ordinary and extraordinary inspections of legal persona and individual entrepreneurs. The subject of inspection shall be checking data and information contained in the documentation related to land tenure. The scope of inspection shall be to control compliance by land tenant with compulsory legislative requirements related to land tenure. Municipal land control shall be performed in accordance with the annual plans. The outcome of municipal land control shall be legalized in the form of inspection certificate.
";"Vsevolod Gnetii (LEGN)";"";"Government of Russia";"FAO Legal Office";"2014-12-26";"ru";"land tenure";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC157477";"http://extwprlegs1.fao.org/docs/pdf/rus157477.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC078177";"Decree on principles and procedures regarding drought management.";"This Decree lays down the principles and procedures to be applied in case of drought. This Decree covers water management, agricultural techniques, seed and plant diversity, irrigation techniques, economic and social support, planning of pasture feeding and land use, pest management and any measures to implement urgent action and restrictions in arid and irrigated agricultural land. Moreover, it sets up the related institutional framework, which includes the following: Agricultural Drought Management Board; Monitoring and Early Warning Committee; Risk Assessment Committee; Flow Data Unit. The main task of such institutions is to carry out measurements, to compile and assess inventory and monitoring data, to conduct risk analysis, to define the water potential as well as to draw up the plan of interventions to be implemented in case of water shortage. The Ministry of Agriculture and Rural Affairs, the Ministry of Internal Affairs, the Ministry of Environment and Forestry and the Ministry of Energy and Natural Resources will coordinate their activities in this field.
";"LEG Database Workgroup";"";"";"FAO Legal Office";"2007-08-07";"tr";"agricultural land management;farmland;pastoralists;land use planning;research;grazing";"";"Land Policy & Legislation";"TUR;142;145";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC078177";"http://extwprlegs1.fao.org/docs/pdf/tur78177.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"3"
"LEX-FAOC093025";"Local Government: Municipal Property Rates Act, 2004 (No. 6 of 2004).";"This Act concerns the imposition of a municipal rate on (rights in) immovable property and public service infrastructure envisaged in section 229(1)(a) of the Constitution. The Act makes provision for exemptions, rebates and reductions on properties used for agricultural purposes, and defines criteria for this purpose. Municipalities may set differential rates for various properties including land used for agriculture and protected areas in the sense of the National Environmental Management: Protected Areas Act, 2003.
";"Government Gazette, Vol. 467, No. 26357";"";"Government of South Africa";"FAO Legal Office";"2004-05-11";"en";"protected areas;farmland";"";"Land Policy & Legislation";"ZAF;002;018";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC093025";"http://extwprlegs1.fao.org/docs/pdf/saf93025.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC093024";"Income Tax Act.";"This Act makes provision for the calculation and collection of income tax in South Africa and related matters. It concerns, among other things, expenditure incurred by a lessor of land let for farming purposes and in respect of soil erosion works, income from the occupation of land, income of foreign companies from agricultural land used for bona fide farming activities directly carried on by that controlled foreign company and costs incurred for the rehabilitation of disturbances of the surface of land and the prevention and combating of pollution of the air, land, sea or other water where such disturbances and pollution are due to mining, prospecting, quarrying or similar operations.
";"Karen von Wielligh";"";"Government of South Africa";"FAO Legal Office";"1962-05-25";"en";"";"";"Land Policy & Legislation";"ZAF;002;018";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC093024";"http://extwprlegs1.fao.org/docs/pdf/saf93024.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
