ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"OSF_preprint:46059-A44-7AB";"Policies for Improved Land management in the Ethiopian Highlands";"";"land management, sustainable, policy, market, Ethiopia, Agricultural and Food Policy, Land Economics/Use, Livestock Production/Industries, Marketing, Research and Development/Tech Change/Emerging Technologies, Resource /Energy Economics and Policy,";"Ruerd Ruben
Eleni Z. Gabre-Madhin
Anonymous
Mohammad A. Jabbar";"";"";"Center for Open Science";"2016-07-14";"en";"land;land management";"Land Stakeholders & Institutions";"AUS;ETH";"Reports & Research";"https://share.osf.io/preprint/46059-A44-7AB";"";"";"";"";"";"";""
"OSF_preprint:460AF-663-750";"Spatial Planning and Segmentation of the Land Market";"";"In this paper we provide evidence of segmentation of the Dutch land markets by spatial planning into three compartments referring to agricultural, industrial and residential use. We analyze transactions of ready-to-be developed land provided by the Dutch Land Register (Kadaster) and find that residential land is much more expensive than industrial land. We also compare the prices observed in these transactions with prices for agricultural land in the vicinity and find that agricultural land is much cheaper than residential and industrial land. land use policy; spatial planning; land prices";"Or Levkovich
Jan Rouwendal";"";"";"Center for Open Science";"2016-03-24";"en";"land";"";"001";"Reports & Research";"https://share.osf.io/preprint/460AF-663-750";"http://papers.tinbergen.nl/16018.pdf";"";"";"";"";"";""
"OSF_preprint:46135-895-FF0";"Framed field experiments with heterogeneous frame connotation";"";"We study label framing effects in linear public goods games. By accounting for heterogeneous frame connotation, we can identify individual framing effects. We test for such effects in a field experiment on irrigation management in India. Using membership of the water users association as a proxy for frame connotation, we find a differential impact on contributions in the game. Members contribute relatively more under the irrigation frame than non-members as compared to an alternative, neutral, frame. We conclude that experimental behaviour is sensitive to framing at the individual level but that such individual effects may cancel out on average, which explains previous studies that find mixed or only weak effects of framing.";"Erik Ansink
Jetske Bouma";"";"";"Center for Open Science";"2018-12-11";"en";"agricultural land management;land reform;land use";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"IND;IOT";"Reports & Research";"https://share.osf.io/preprint/46135-895-FF0";"http://mpra.ub.uni-muenchen.de/43975/1/MPRA_paper_43975.pdf";"";"";"";"";"";""
"OSF_preprint:46150-A0B-F9B";"Urban land markets and policy failures";"";"";"Paul Cheshire";"";"";"Center for Open Science";"2014-03-06";"en";"land;land markets;urban land";"Land & Investments;Urban Tenure";"001";"Reports & Research";"https://share.osf.io/preprint/46150-A0B-F9B";"";"";"";"";"";"";""
"OSF_preprint:46211-B68-A05";"Land use planning and sustainable development";"";"";"Peter Nijkamp
Euro Beinat";"";"";"Center for Open Science";"2014-06-19";"en";"development;land;land use;land use planning;sustainable development";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NOR";"Reports & Research";"https://share.osf.io/preprint/46211-B68-A05";"http://degree.ubvu.vu.nl/repec/vua/wpaper/pdf/19970060.pdf";"";"";"";"";"";""
"OSF_preprint:461D1-504-5CA";"Rural Welfare Implications of Large-scale Land Acquisitions in Africa: A Theoretical Framework";"";"Large-scale agricultural land acquisitions might entail substantial welfare implications for the affected rural population. Whether the impacts are indeed as devastating as the popular notion of ""land grabs"" would suggest depends on a number of factors, including the size of compensation payments, productivity spillovers on smallholders, employment opportunities for displaced farmers, and changes in food prices. We study the local welfare effects of land acquisitions in Sub-Saharan Africa using a theoretical model that captures the major channels through which land deals might affect rural African populations. We distinguish two basic scenarios. In the first scenario, the investor plants capital intensive staple food crops. Displaced farmers compete for a very limited number of jobs on the investment farm and spillovers to the remaining local farmers are rare. In the second scenario, where the investor is assumed to plant cash crops, potential spillovers through contract farming are larger and production is more labor intensive and hence provides better employment prospects. In both scenarios the crop produced on the investment farm is exported. The net welfare outcome varies with the relative strengths of the contradicting effects of spillovers, wages and food prices. We determine the minimum size of compensation payments for displaced farmers that would leave them as well off as staying on their plot large-scale land acquisitions, local populations, welfare effects, displacement, food prices";"Rainer Thiele
Linda Kleemann";"";"";"Center for Open Science";"2014-08-21";"en";"land;land acquisitions;scale";"";"CAF";"Reports & Research";"https://share.osf.io/preprint/461D1-504-5CA";"http://www.ifw-members.ifw-kiel.de/publications/rural-welfare-implications-of-large-scale-land-acquisitions-in-africa-a-theoretical-framework/KWP1921-micromodel.pdf";"";"";"";"";"";""
"OSF_preprint:4607C-F37-CF3";"Mapping and monitoring of the land use/cover changes in the wider area of Itanos, Crete, using very high resolution EO imagery with specific interest in archaeological sites";"";"Archaeological site mapping is important for both understanding the history and protecting the sites from excavation during developmental activities. As archaeological sites are generally spread over a large area, use of high spatial resolution remote sensing imagery is becoming increasingly applicable in the world. The main objective of this study is to map the land cover of the Itanos area of Crete and of its changes, with specific focus on the detection of the landscape’s archaeological features. Six satellite images were acquired from the Pleiades and WorldView-2 satellites over a period of 3 years. In addition, digital imagery of two known archaeological sites was used for validation. An object-based image analysis classification was subsequently developed using the five acquired satellite images. Two rule sets were created, one using the standard four bands which both satellites have and another for the two WorldView-2 images with their four extra bands included. Validation of the thematic maps produced from the classification scenarios confirmed a difference in accuracy amongst the five images. Comparing the results of a 4-band rule set versus the 8-band rule set showed a slight increase in classification accuracy using extra bands. The resultant classifications showed a good level of accuracy exceeding 70%. Yet, separating the archaeological sites from the open spaces with little or no vegetation proved to be challenging. This was mainly due to the high spectral similarity between rocks and the archaeological ruins. The high resolution of the satellite data allowed for the accuracy in defining larger archaeological sites, but still there was difficulty in distinguishing smaller areas of interest. The digital image data provided a very good 3D representation for the archaeological sites, assisting as well as in validating the satellite-derived classification maps. To conclude, our study provides further evidence that use of high resolution imagery may allow for archaeological sites to be located, but only where the archaelogical features are of an adequate size.";"Swaiti Suman
George Petropoulos
Alexander R. Brown
Leonidas Toulios";"";"";"Center for Open Science";"2020-03-24";"en";"land;land use;monitoring";"Land, Climate Change & Environment";"USA";"Reports & Research";"https://share.osf.io/preprint/4607C-F37-CF3";"http://osf.io/b48p9/download";"";"";"";"";"";""
"OSF_preprint:46136-B68-D9E";"Investment and credit effects of land titling and registration:";"";"This paper analyzes the importance of legal property documents in providing tenure security, enhancing agricultural investment incentives and easing access to credit. While theory predicts that better property rights on land can increase investment through increased security, enhanced trade opportunities and increased collateral value of land, the presence and size of these effects depend crucially on whether those rights are properly enforced. In Nicaragua, a troubled history of land expropriation and invasion has undermined the credibility of the legal property regime. The variation in legal ownership status due to a land titling and regularization programme is studied to identify the effects of legal ownership documents. Possession of a registered document is found to increase the probability of carrying out land-attached investments by 35%. No difference is found in the effect of public deeds and agrarian reform titles provided they are both registered and we find no strong evidence of a credit supply link, thus suggesting security of tenure as the channel through which formal land ownership has an effect on investment. Property rights,investment,land reform,Nicaragua,land ownership";"Juan R. De Laiglesia";"";"";"Center for Open Science";"2016-11-17";"en";"land;land titling";"";"NIC";"Reports & Research";"https://share.osf.io/preprint/46136-B68-D9E";"http://www.econstor.eu/bitstream/10419/19803/1/De_Laiglesia.pdf";"";"";"";"";"";""
"OSF_preprint:4603C-845-17D";"Evaluating the Return in Ecosystem Services from Investment in Public Land Acquisitions";"";"We evaluate how land use change and the value ecosystem services affect the decision to invest in public land acquisitions. Our application is for the state of Minnesota, and we consider the acquisitions by Department of Natural Resources over the last two decades. We calculate a return on investment (ROI) in conservation showing the increase in the value of ecosystem goods and services from public lands per dollar spent on acquisition. A spatially-explicit modeling tool, the Integrated Valuation of Ecosystem Services and Tradeoffs (InVEST), quantifies how changes in land use and land cover (LULC) influence the provision and value of a suite of ecosystem services: carbon sequestration, timber production, water quality, habitat quality, and outdoor recreation. The present value of the difference in the value of ecosystem services from landscapes with and without acquisitions in 1992 and for the econometrically modeled future landscapes in 2022 and 2052 is the return from the investment in the acquisitions. We find a limited number of acquisitions have a ROI above one. Also, we observe the estimated return in the acquisitions is much more influenced by the economic value of ecosystem services than the projected development threat to the acquisitions. Environmental Economics and Policy, Land Economics/Use,";"Stephen Polasky
Bonnie Keeler
Derric Pennington
Erik Nelson
Andrew J. Plantinga
Steven J. Taff
Kent F. Kovacs";"";"";"Center for Open Science";"2016-03-03";"en";"land;land acquisitions";"";"001";"Reports & Research";"https://share.osf.io/preprint/4603C-845-17D";"";"";"";"";"";"";""
"OSF_preprint:461B9-0C2-912";"CONTRIBUTION OF AFFORESTATION TO SUSTAINABLE LAND MANAGEMENT IN UKRAINE";"";"This paper focuses on the establishment of forest plantations on bare lands and marginal agricultural lands: a multifunctional afforestation programme for Ukraine is elaborated. The multiple forest functions are limited in this research to wood production and erosion prevention. Ukraine is faced with erosion on 35% of its arable lands. Some 20 million ha of lands are experiencing various stages of erosion, and it is increasing with time. Erosion is especially harmful in the Carpathian Mountains where it causes windthrows and floods, and in the Steppe zone where it results in blowing up sands. Along with exploration of the expanded timber supply from the newly created forest plantations, soil protection forest functions therefore are examined. The proposition that forest cover affects the rates of soil erosion is tested empirically by means of regression analysis. The results of the estimations show a statistically significant negative relationship between soil erosion and forest cover in Ukraine and across the forestry zones. Using the results of the analysis, indicative estimates of the soil protection role of the forests are computed. Further discussion focuses on the proposed expansion of forest cover and on the potential positive effects for agriculture due to erosion prevention. Calculations have been made at different levels of detail. By using a simulation technique and cost-benefit analysis, in combination with LP modelling, it is revealed that for the discount rate of 4%, planting trees on bare lands, except in the Polissja and the Crimea, is an economically efficient means to address wood production and erosion prevention. Results are highly dependent on the relevant discount rate. For marginal agricultural lands mixed results are obtained. Moreover, there is a difference between estimated benefits for agriculture and benefits for the planter of the trees. It seems therefore necessary that e.g. the government balances costs and benefits to provide incentives for the planter of the trees. Finally, the research comes up with some practical suggestions for forest management decisions.";"Arie Oskam
A. Nijnik
Maria Nijnik";"";"";"Center for Open Science";"2016-11-17";"en";"land;land management;sustainable land management";"Land Stakeholders & Institutions;Land, Climate Change & Environment";"UKR";"Reports & Research";"https://share.osf.io/preprint/461B9-0C2-912";"http://www-sre.wu-wien.ac.at/ersa/ersaconfs/ersa05/papers/746.pdf";"";"";"";"";"";""
"OSF_preprint:46195-C8B-56A";"Forest and Forest Land Valuation: How to Value Forests and Forest Land to Include Carbon Costs and Benefits";"";"";"Lewis Evans
Glenn Boyle
Richard Meade
Gabriel Fiuza
Andrea Lu";"";"";"Center for Open Science";"2016-09-15";"en";"forest land;land;land valuation";"Forest Tenure;Land & Investments;Land, Climate Change & Environment";"AUS;BEL;CAN;USA";"Reports & Research";"https://share.osf.io/preprint/46195-C8B-56A";"";"";"";"";"";"";""
"OSF_preprint:461D7-660-942";"The Price of Empowerment: Experimental Evidence on Land Titling in Tanzania";"";"We report on a randomized field experiment using price incentives to address both economic and gender inequality in land tenure formalization. During the 1990s and 2000s, nearly two dozen African countries proposed de jure land reforms extending access to formal, freehold land tenure to milions of poor households. Many of these reforms stalled. Titled land remains the de facto preserve of wealthy households and, within householsd, men. Beginning in 2010, we tested whether price instruments alone can generate greater inclusion by offering formal titles to residents of a low-income, unplanned settlement in Dar es Salaam at a range of subsidized prices, as well as additional price incentives to include women as owners or co-owners of household land. Estimated price elasticities of demand confirm that prices - rather than other implementation failures or features of the titling regime - are a key obstacle to broader inclusion in the land registry, and that some decree of pro-poor price discrimination is justified even from a narrow budgetary perspective. In terms of gender inequality, we find that even small price incentives for female co-titling achieve almost complete gender parity in land ownership with no reduction in demand. land titling, formalization, gender, field experiment, Tanzania";"Stefan Dercon
Klaus Deininger
Justin Sanefur
Daniel Ayalew
Andrew Zeitlin";"";"";"Center for Open Science";"2016-02-18";"en";"land;land titling";"";"NOR;TZA";"Reports & Research";"https://share.osf.io/preprint/461D7-660-942";"http://www.economics.ox.ac.uk/materials/papers/13783/csae-wps-2014-23.pdf";"";"";"";"";"";""
"OSF_preprint:46189-D7C-F07";"Making negotiated land reform work : initial experience from Brazil, Colombia, and South Africa";"";"The author describes a new type of negotiated land reform that relies on voluntary land transfers negotiated between buyers and sellers, with the government's role restricted to establishing the necessary framework for negotiation and making a land purchase grant available to eligible beneficiaries. This approach has emerged-following the end of the Cold War and broad macroeconomic adjustment--as many countries face a second generation of reforms to address deep-rooted structural problems and provide a basis for sustainable economic growth and poverty reduction. The author describes initial experiences in Brazil, Colombia, and South Africa. It is too soon to know whether negotiated land reform can rise to the challenges administrative land reform failed to solve but the data so far suggests that: 1) Negotiated land reform can succeed only if measures are taken to make the market for land sales and rentals more fluid transparent. 2) Productive projects are likely to be the key to market-assisted land reform. The potential for project productivity establishes an upper bound on the price to be paid and a basis for financial intermediaries to evaluate the project. It also requires beneficiaries to familiarize themselves with the realities they're likely to confront as independent farmers and the limits to how much land reform can help them achieve their goals. 3) The only way to effectively coordinate the entities involved in the process is through decentralized, demand-driven implementation. 4) The long-run success of land reform depends on getting the private sector involved and using the land purchase grant to""crowd in""private money. Banks&amp;Banking Reform,Environmental Economics&amp;Policies,Agricultural Knowledge&amp;Information Systems,Municipal Housing and Land,Land Use and Policies,Environmental Economics&amp;Policies,Agricultural Knowledge&amp;Information Systems,Municipal Housing and Land,Rural Land Policies for Poverty Reduction,Banks&amp;Banking Reform";"Klaus Deininger";"";"";"Center for Open Science";"2016-07-21";"en";"land;land reform;negotiated land reform";"Socio-Economic & Institutional Context";"018;BRA;COL;USA;ZAF";"Reports & Research";"https://share.osf.io/preprint/46189-D7C-F07";"http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/04/05/000094946_99031911113060/Rendered/PDF/multi_page.pdf";"";"";"";"";"";""
"OSF_preprint:4605D-D4A-051";"Status of land ownership, land conflict, and perceptions and knowledge about the land law in Mozambique: Analysis of nationally representative data to assess the impact of land policy monitoring and capacity building activities";"";"Demand and Price Analysis, International Relations/Trade, Land Economics/Use,";"Raul Pitoro
Mywish K. Maredia
Songqing Jin";"";"";"Center for Open Science";"2013-01-01";"en";"activities;capacity building;land;land law;land ownership;monitoring";"";"MOZ";"Reports & Research";"https://share.osf.io/preprint/4605D-D4A-051";"";"";"";"";"";"";""
"OSF_preprint:4619E-411-4AF";"Uganda: income strategies and land management";"";"Agricultural productivity, Household surveys, Household income, Land management, Soil nutrient depletion,";"Ephraim Nkonya
Henry Ssali
Crammer Kaizzi
Dick Sserunkuuma
Pamela Jagger
John Pender";"";"";"Center for Open Science";"2013-05-16";"en";"land;land management";"Land Stakeholders & Institutions";"UGA";"Reports & Research";"https://share.osf.io/preprint/4619E-411-4AF";"http://www.ifpri.org/sites/default/files/publications/ib45_uganda.pdf";"";"";"";"";"";""
"OSF_preprint:46090-00F-610";"Farmland Ownership Policy: Technical Paper";"";"In this paper I develop a theoretical model to analyze policy that restricts who can own land. I briefly review research related to such policy in Saskatchewan, Canada, and identify a standard supply-demand model that I extend in several ways. First, I replicate results for how policy affects prices and develop new results for how policy affects social welfare using comparative statics. Second, I extend the model to a dynamic setting where demand curves change over time and show that policy can affect price changes in variety of ways, which I refer to as comparative dynamics. Third, I conduct a series of simulations to compare my model and a standard model. I establish stylistic facts about data on price levels, differences, and ratios generated by the different models. Farmland, ownership, policy, demand and supply, comparative statics, comparative dynamics, simulation";"Peter N Bell";"";"";"Center for Open Science";"2015-08-20";"en";"agricultural land management;land reform;land use";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"USA";"Reports & Research";"https://share.osf.io/preprint/46090-00F-610";"http://mpra.ub.uni-muenchen.de/53185/5/MPRA_paper_53185.pdf";"";"";"";"";"";""
"OSF_preprint:4608A-FC7-AF1";"Fuelwood consumption and participation in community forestry in India";"";"Decentralized forest management is an important policy issue in India and elsewhere. Yet there are few careful studies of the impacts of community forestry. The authors try to fill this gap by analyzing National Sample Survey data from 524 villages in five states in India. Their analysis seeks to answer two key questions: (1) Who participates in community forestry and what are the determinants of participation? (2) What is the impact of participation on household fuelwood consumption? The authors find that proximity to forests, leadership, and fuelwood dependence are significant factors in explaining village participation in community forestry. Household participation is strongly correlated with scarcity, a result that has implications for a recent policy to expand community forestry from degraded to less degraded forests. The authors'most important findings are that fuelwood consumption and participation are linked, and household participation has a significant positive impact on consumption. However, the presence of a village level forestry institution does not have a direct effect. Community Development and Empowerment,Silviculture,Housing&amp;Human Habitats,Environmental Economics&amp;Policies,Crops&amp;Crop Management Systems,Forestry,Silviculture,Community Development and Empowerment,Environmental Economics&amp;Policies,Housing&amp;Human Habitats";"Sushenjit Bandyopadhyay
Priya Shyamsundar";"";"";"Center for Open Science";"2016-07-21";"en";"community forestry;forestry";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights";"IND;IOT";"Reports & Research";"https://share.osf.io/preprint/4608A-FC7-AF1";"http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2004/07/23/000112742_20040723112710/Rendered/PDF/wps3331.pdf";"";"";"";"";"";""
"OSF_preprint:46189-9B8-0F3";"RURAL POPULATION GROWTH, AGRICULTURAL CHANGE AND NATURAL RESOURCE MANAGEMENT IN DEVELOPING COUNTRIES: A REVIEW OF HYPOTHESES AND SOME EVIDENCE FROM HONDURAS";"";"This paper reviews hypotheses about the impacts of rural population growth on agriculture and natural resource management in developing countries and the implications for productivity, poverty, and natural resource conditions. Impacts on household and collective decisions are considered, and it is argued that population growth is more likely to have negative impacts when there is no collective responses than when population growth induces infrastructure development, collective action, institutional or organizational development. The impacts of population pressure, particularly on natural resource conditions, may be very different in different contexts, depending on the nature of local markets, institutions, and other factors. Thus careful and comparative empirical work is needed in different contexts before general conclusions can be drawn. There is still a lack of such empirical evidence. The results of one study in central Honduras are used to examine some of the hypotheses presented. The results support neo-Malthusian concerns about the effects of population growth on land degradation, but also provide some support to Boserupian predictions that population pressure will induce adoption of labor-intensive land improvements, collective action to manage natural resources, and organizational development. In general, however, the impacts of population pressure were found to be relatively small and other factors, including infrastructure development and technical assistance programs, had stronger impacts on agricultural change and natural resource management. Although induced innovation theory argues that population pressure may induce such policy responses, we found that these interventions were more likely in less-densely populated communities. This emphasizes that such “induced” policy responses to population pressure do not happen automatically.";"John L. Pender";"";"";"Center for Open Science";"1999-08-01";"en";"agricultural and rural legislation;land management;rural population";"Land Stakeholders & Institutions";"HND";"Reports & Research";"https://share.osf.io/preprint/46189-9B8-0F3";"";"";"";"";"";"";""
"OSF_preprint:460E3-217-C36";"Integrated Land Use Planning and Sustainable Watershed Management";"";"This paper discusses the key issues and concerns regarding sustainable Philippine watershed management. Emphasis is made on the various requisites of a sustainable management with a focus on the critical roles of land use planning. land use planning, land management, watershed";"Rex Victor O. Cruz";"";"";"Center for Open Science";"2015-02-26";"en";"land;land use;land use planning;water";"Land, Climate Change & Environment";"NLD;PHL";"Reports & Research";"https://share.osf.io/preprint/460E3-217-C36";"";"";"";"";"";"";""
"OSF_preprint:4613F-A3B-CAC";"CREATION OF LAND MARKETS IN TRANSITION COUNTRIES: IMPLICATIONS FOR THE INSTITUTIONS OF LAND ADMINISTRATION";"";"This paper describes (1) the processes of privatization of land management in selected transition countries and (2) the post-privatization changes in land administration institutions which are being crafted to establish land markets. It begins with the proposition that there are similar land market institutional problems which most ""transition"" countries are facing, due largely to common experiences in creating command economies during the past 50-80 years and the almost simultaneous decisions of these countries to move toward market political economies in the late 1980s and early 1990s. Each country has had unique historical experiences, but this paper proposes that there is enough similar institutional history among the transition countries to venture into comparative analysis. In this regard, the Albanian experience with land market institutional development is presented as being potentially relevant to experiences in other transition countries of Europe and the former Soviet Union. The broad question is: How can countries construct the institutions of immovable property markets once they have made the political-economic decision to ""go market""? Land use--Government policy--Europe, Eastern, Land use--Economic aspects--Europe, Eastern, Land tenure--Government policy--Europe, Eastern, Land administration--Europe, Eastern, Land administration--Albania, Land markets--Europe, Eastern, Land markets--Albania, Privatization--Europe, Eastern, Post-communism, Land Economics/Use,";"J. David Stanfield";"";"";"Center for Open Science";"2015-01-15";"en";"land;land administration;land markets";"Land & Investments;Land Stakeholders & Institutions";"150;ALB;NOR;USA";"Reports & Research";"https://share.osf.io/preprint/4613F-A3B-CAC";"";"";"";"";"";"";""
"OSF_preprint:46251-73A-A31";"Conflict and Land Tenure in Rwanda";"";"The purpose of this paper is to shed light on the historical relation between conflict and land tenure in Rwanda, a country that experienced a harsh civil war and genocide in the mid-1990s. The victory of the Tutsi-led rebel, Rwandan Patriotic Front (RPF) at that time triggered a massive return of refugees and a drastic change in land tenure policy. These were refugees who had fled the country at around the time of independence, in 1962, due to the political turmoil and persecution (the “social revolution”) and who shared the background of the core RPF members. The social revolution had dismantled the existent Tutsi-led political order, compelling many Tutsi families to seek refuge outside their homeland. Under the post-independence rule of a Hutu-led government, the Tutsi refugees were not allowed to return and the lands they left behind were often arbitrarily distributed by local authorities among Hutu peasants. After victory in the mid-1990s civil war, the newly established RPF-led government ordered the current inhabitants of the lands to divide the properties in order to allocate portions to the Tutsi returnees. Different patterns of land holding and land division will be explained in the paper from data gathered through the authors’ fieldworks in the southern and eastern parts of Rwanda. Although overt resistance to land division has not been observed to date, the land rights of the Tutsi returnees must be considered unstable because their legitimacy depends primarily on the strength and political stability of the RPF-led government. If the authority of RPF were to weaken, the land rights will be jeopardized. Throughout Rwandan history, in which political exclusion has often led to serious conflict, macro-level politics have repeatedly influenced land holding. Promotion of an inclusive democracy, therefore, is indispensable to escape the vicious circle between political instability and land rights. Rwanda , land , refugee , returnee , conflict";"Shinichi Takeuchi
Jean Marara";"";"";"Center for Open Science";"2015-10-01";"en";"land;land tenure";"Indigenous & Community Land Rights";"RWA";"Reports & Research";"https://share.osf.io/preprint/46251-73A-A31";"http://repository.ri.jica.go.jp/dspace/bitstream/10685/56/1/JICA-RI_WP_No.1_2010.pdf";"";"";"";"";"";""
"OSF_preprint:46068-596-E2C";"The proximity of a field plot and land-use choice: implications for land consolidation";"";"Traditional methods in agricultural economics and agricultural engineering have yielded mixed results when specifying the costs of an unfavourable parcel structure. Concepts related to travel costs and the production function are frequently applied when the costs of farming distant parcels are examined. However, farmers’ perspective regarding preferences for land use is ignored or partly overlapped by predictions made by researchers. Based on applied econometric models fitted to stated preference data, we revealed that the proximity of a field plot is a relevant factor affecting land-use decisions. One-fourth of landowners would change the use of a field plot if the condition of distance was changed. Landowners would continue farming a field plot if its distance from the farm compound was reduced, being willing to accept on average €79 less in net income per ha per year. The effect of a greater proximity of field plots to the farm compound following land consolidation was heterogeneous, particularly depending on the farm size and its location. land use options, distance factor, land consolidation, choice experiment, multinomial logit model, random parameters model., Land Economics/Use,";"Ioanna Grammatikopoulou
Sami Myyra
Eija Pouta";"";"";"Center for Open Science";"2014-11-20";"en";"land;land consolidation";"";"001";"Reports & Research";"https://share.osf.io/preprint/46068-596-E2C";"";"";"";"";"";"";""
"OSF_preprint:46078-7A2-68D";"Sustainable Land Use and Sustainable Development: Critical Issues";"";"Sustainable agriculture has emerged as a key issue in agricultural development and natural resource management because of widespread and growing concern about the seriousness of degradation of the world's natural resource base and ever-increasing pressures on these resources from continuing rapid population growth. This paper examines the changes in land use and the problem of tropical deforestation affecting the world's land resource base for sustainable agricultural development. Global land-use changes have been slow in the last decade. However, changes in land-use patterns have been significant in many developing countries, especially the conversion of forest land into agricultural land to meet increasing demand for food and fibre. It is estimated that over 11 million ha of tropical forests are cleared every year in Latin America, Asia, Africa, and the Pacific Islands. The most serious consequence of tropical deforestation is soil erosion, which may greatly increase after forests are cleared. It is also apparent that tropical deforestation is contributing to global climate change. Improved agricultural sustainability, combined with policies to protect natural resources, is urgently needed to support the rapidly increasing population in developing countries. Community/Rural/Urban Development, Land Economics/Use,";"Karen Liu
Chung-Chi Lu";"";"";"Center for Open Science";"2015-02-19";"en";"development;land;land use;sustainable development;sustainable land use";"Land & Investments;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"005;013;142;CAF";"Reports & Research";"https://share.osf.io/preprint/46078-7A2-68D";"";"";"";"";"";"";""
"OSF_preprint:46133-EFB-1ED";"Environmental and gender impacts of land tenure regularization in Africa : pilot evidence from Rwanda";"";"Although increased global demand for land has led to renewed interest in African land tenure, few models to address these issues quickly and at the required scale have been identified or evaluated. The case of Rwanda's nation-wide and relatively low-cost land tenure regularization program is thus of great interest. This paper evaluates the short-term impact (some 2.5 years after completion) of the pilots undertaken to fine-tune the approach using a geographic discontinuity design with spatial fixed effects. Three key findings emerge from the analysis. First, the program improved land access for legally married women (about 76 percent of married couples) and prompted better recordation of inheritance rights without gender bias. Second, the analysis finds a very large impact on investment and maintenance of soil conservation measures. This effect was particularly pronounced for female headed households, suggesting that this group had suffered from high levels of tenure insecurity, which the program managed to reduce. Third, land market activity declined, allowing rejection of the hypothesis that the program caused a wave of distress sales or widespread landlessness by vulnerable people. Implications for program design and policy are discussed. Common Property Resource Development,Banks&amp;Banking Reform,Municipal Housing and Land,Urban Housing,Rural Land Policies for Poverty Reduction";"Daniel Ayalew Ali
Klaus Deininger
Markus Goldstein";"";"";"Center for Open Science";"2016-07-21";"en";"environment;land;land tenure;tenure regularization";"Indigenous & Community Land Rights;Land, Climate Change & Environment";"CAF;RWA";"Reports & Research";"https://share.osf.io/preprint/46133-EFB-1ED";"http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/08/18/000158349_20110818104704/Rendered/PDF/WPS5765.pdf";"";"";"";"";"";""
"OSF_preprint:46043-0FD-835";"Community forestry in Tanimbar, and industrial prospective scenarios";"";"In its present state, the analysis of the wood industry system in Tanimbar archipelago only covered the South part of the Yamdena island. In this part of the island, the wood industry system feeds the demand of the local villages and of Saumlaki. Among the villages of South Yamdena, two villages (Wermatan and Ilngei) are remarkable with their high level of wood activities. Thus these are analysed in the following sections. In the north part of the Island, the system feeds the local villages, the city of Larat, but also some outer markets. While the structure of the system is certainly very similar to what has been analysed in the southern part of the island, the quantities may defer in a great proportion.";"Shantiko Bayuni
Jean-Marc Roda";"";"";"Center for Open Science";"2015-03-19";"en";"community forestry;forestry";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights";"ATF;IRL;USA";"Reports & Research";"https://share.osf.io/preprint/46043-0FD-835";"http://cirad-upr40-economics.webege.com/RePEc/epf/wpaper/wpdt40399.pdf";"";"";"";"";"";""
"OSF_preprint:4617C-333-B07";"Forest Land Management in the Context of National land Use";"";"The relative scarcity of land resources to meet the growing needs of land-users has compelled land specialists to consider the need for a better system in the proper use and management of land resource. Forestlands comprise a major component of the national land and are currently the most degraded areas. In view of this, the study on hand proposes development of a framework for 1) a comprehensive land assessment 2) use of the management science approach in operationalizing a sustained multiple use of forest land management 3) provision of an integrated forestry system whereby constructive forestry activities shall benefit directly the people who depend on these forests for livelihood. land use planning, forestry sector, land management, environmental issues, environmental management";"A.V. Revilla Jr.";"";"";"Center for Open Science";"2017-03-23";"en";"forest land;land;land management;land use";"Forest Tenure;Land Stakeholders & Institutions;Land, Climate Change & Environment";"AUS;BEL;CAN;USA";"Reports & Research";"https://share.osf.io/preprint/4617C-333-B07";"";"";"";"";"";"";""
