"ID";"Title";"Subtitle";"Abstract/Description";"Authors";"Corporate authors";"Publishers";"Data provider";"Publication date";"Languages";"Related concepts";"Themes";"Geographical focus";"Resource types";"Link to the original website";"Link to the publication";"Thumbnail";"License";"Copyright details";"Pages";"Potential List";"Internal ID"
"equatorinitiative:2787";"Equator Initiative Case Studies. Cameroon. Cellule d\'Appui à la Conservation et aux Initiatives de Developpement Durable (CACID, Support Group for Conservation and Sustainable Development Initiatives) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"CMR";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348151357_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Support-Group-for-Conservation-and-Sustainable-Development-Initiatives-CACID-650x415.png";"ARR";;;;"2787"
"equatorinitiative:3225";"Equator Initiative Case Studies. Tanzania, United Republic of. Timu ya Rasilimali ya Jamii ya Ujamaa (Ujamaa Community Resource Team) (Swahili)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"sw";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"TZA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1365000867.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Ujamaa-618x415.png";"ARR";;;;"3225"
"equatorinitiative:3198";"Equator Initiative Case Studies. Mexico. Sociedades Cooperativas de Producción Pesquera de Cozumel y Vigía Chico (Fish Production Cooperative Societies of Cozumel and Vigia Chico) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2006-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MEX";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1362420266.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Fish-Production-Cooperative-Societies-of-Cozumel-and-Vigia-Chico-650x415.png";"ARR";;;;"3198"
"equatorinitiative:3153";"Equator Initiative Case Studies. Mexico. Red Indígena de Turismo de México (Indigenous Tourism Network of Mexico) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MEX";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1363203297.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Indigenous-Tourism-Network-of-Mexico-650x415.png";"ARR";;;;"3153"
"equatorinitiative:2668";"Equator Initiative Case Studies. Guatemala. Asociación Bio-Itzá (Bio-Itzá Association) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2006-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"GTM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1364248324_SP.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Bio-Itza-Association-1-650x415.png";"ARR";;;;"2668"
"equatorinitiative:2837";"Equator Initiative Case Studies. Honduras. Asociación de Mujeres Ixpiyakok (ADEMI, Ixpiyakok Women\'s Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"HND";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1390510779.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Garifuna-Emergency-Committee-of-Honduras-619x415.png";"ARR";;;;"2837"
"equatorinitiative:2733";"Equator Initiative Case Studies. Brazil. Associação Sociocultural Yawanawá (ASCYAWANAWA, Sociocultural Association of Yawanawá) (Portuguese)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"pt";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"BRA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1363203125_PT.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Sociocultural-Association-of-Yawanawa-650x415.png";"ARR";;;;"2733"
"equatorinitiative:3021";"Equator Initiative Case Studies. Indonesia. Asociación de Mujeres Ixpiyakok (ADEMI, Ixpiyakok Women\'s Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"IDN";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348163563.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Ngata-Toro-Community-650x415.png";"ARR";;;;"3021"
"equatorinitiative:3296";"Equator Initiative Case Studies. Tajikistan. Zan va Zamin (Women and Earth) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2012-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"TJK";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1370356763.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Women-and-Earth-650x415.png";"ARR";;;;"3296"
"equatorinitiative:2727";"Equator Initiative Case Studies. Brazil. Associação dos Pequenos Agrossilvicultores do Projeto RECA (Association of Smallholder Agroforestry Producers RECA Project) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"BRA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348150390_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Association-of-Smallholder-Agroforestry-Producers-Reca-Project-650x415.png";"ARR";;;;"2727"
"equatorinitiative:2972";"Equator Initiative Case Studies. Ethiopia. Guassa-Menz Community Conservation Area (Amharic)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"am";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"ETH";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1366727635.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Guassa-Menz-Community-Conservation-650x415.png";"ARR";;;;"2972"
"equatorinitiative:3416";"Equator Initiative Case Studies. Palestinian Territories. Union of Agricultural Work Committees (UAWC) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2014-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PSE";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1471988073.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/UAWC-Palestine-650x415.png";"ARR";;;;"3416"
"equatorinitiative:2711";"Equator Initiative Case Studies. Colombia. Asociación de Productores Indígenas y Campesinos (ASPROINCA, Association of Indigenous and Peasant Producers) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"COL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1361401508_SP.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Association-of-INdigenous-and-Peasant-Producers-616x415.png";"ARR";;;;"2711"
"equatorinitiative:3255";"Equator Initiative Case Studies. Philippines. Trowel Development Foundation (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PHL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348261106.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Trowel-618x415.png";"ARR";;;;"3255"
"equatorinitiative:2940";"Equator Initiative Case Studies. Senegal. Fédération Régionale des Groupements de Promotion Féminine de la région de Ziguinchor (FRGPF-Z, Regional Federation of Women’s Advancement Groups, Ziguinchor) (French)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"fr";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"SEN";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1370555404.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Regional-Federation-of-Womens-Advancement-Groups-650x415.png";"ARR";;;;"2940"
"equatorinitiative:2749";"Equator Initiative Case Studies. Madagascar. Association Anja Miray (Anja Miray Association) (French)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2012-12-31";"fr";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MDG";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1371673981_FR.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Anja-Miray-625x415.png";"ARR";;;;"2749"
"equatorinitiative:3421";"Equator Initiative Case Studies. Palestinian Territories. Union of Agricultural Work Committees (UAWC) (Arabic)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2014-12-31";"ar";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PSE";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_2_1471988073.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/UAWC-Palestine-650x415.png";"ARR";;;;"3421"
"equatorinitiative:3086";"Equator Initiative Case Studies. Nigeria. Nguzobe Ndi-Oji-Obere (Smallholders Foundation)Association) (Igbo)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"ig";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"NGA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1367851916.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/The-Smallholders-Foundation-650x415.png";"ARR";;;;"3086"
"equatorinitiative:2885";"Equator Initiative Case Studies. Papua New Guinea. Consevesen Melenesia (Conservation Melanesia) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PNG";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348152039.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Conservation-Melanesia-Pidgin-650x415.png";"ARR";;;;"2885"
"equatorinitiative:2964";"Equator Initiative Case Studies. India. Genetic Resource, Energy, Ecology and Nutrition (GREco-enterprise) Foundation (Hindi)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"hi";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"IND";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1362417005.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Genetic-Resource-Energy-Ecology-and-Nutrition-GREEN-650x415.png";"ARR";;;;"2964"
"equatorinitiative:2767";"Equator Initiative Case Studies. Mexico. Café la Selva (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MEX";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348150795_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Cafe-la-Selva-650x415.png";"ARR";;;;"2767"
"equatorinitiative:2755";"Equator Initiative Case Studies. Burkina Faso. Asociación de Mujeres Ixpiyakok (ADEMI, Ixpiyakok Women\'s Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2006-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"BFA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348150659_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Songtaab-Yalgre-Association-650x415.png";"ARR";;;;"2755"
"equatorinitiative:3251";"Equator Initiative Case Studies. India. Tribal Communities of the Jeypore Tract of Orissa (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"IND";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348261060.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Tribal-Communities-of-the-Jeypore-Tract-of-Orissa-615x415.png";"ARR";;;;"3251"
"equatorinitiative:3294";"Equator Initiative Case Studies. Indonesia. Yayasan Pengelolaan Lokal Kawasan Laut (Community-based Marine Management Foundation) (Bahasa Indonesia)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"id";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"IDN";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1389822535.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Community-Based-Marine-Management-Foundation-650x415.png";"ARR";;;;"3294"
"equatorinitiative:2709";"Equator Initiative Case Studies. Colombia. Asociación de Productores Indígenas y Campesinos (ASPROINCA, Association of Indigenous and Peasant Producers) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"COL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348150159_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Association-of-INdigenous-and-Peasant-Producers-616x415.png";"ARR";;;;"2709"
"equatorinitiative:3094";"Equator Initiative Case Studies. Namibia. N≠a Jaqna Conservancy Association) (German)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"de";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"NAM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1377546274.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/NA-Jaqna-Conservancy-650x415.png";"ARR";;;;"3094"
"equatorinitiative:2989";"Equator Initiative Case Studies. Costa Rica. Iniciativa Talamanca (Talamanca Initiative) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"CRI";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1367440371.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Talamanca-Initiative-616x415.png";"ARR";;;;"2989"
"equatorinitiative:2790";"Equator Initiative Case Studies. Cameroon. Cellule d\'Appui à la Conservation et aux Initiatives de Developpement Durable (CACID, Support Group for Conservation and Sustainable Development Initiatives) (French)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"fr";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"CMR";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1361385003_FR.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Support-Group-for-Conservation-and-Sustainable-Development-Initiatives-CACID-650x415.png";"ARR";;;;"2790"
"equatorinitiative:3083";"Equator Initiative Case Studies. Vanuatu. Nguna-Pele Marine and Land Protected Area Network (French)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"fr";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"VUT";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1367440277.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Nguna-Pele-Marine-and-Land-Protected-Area-650x415.png";"ARR";;;;"3083"
"equatorinitiative:2761";"Equator Initiative Case Studies. Nigeria. Atụmatụ Ekuri (Ekuri Initiative) (Igbo)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"ig";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"NGA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1367851885_Igbo.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Ekuri-Initiative-650x415.png";"ARR";;;;"2761"
