ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
OBL:73627;Myanmar fighting spurs mass displacement - The country's political reforms have not shielded remote communities from being devastated by ongoing conflicts.;;"Photo essay.....
""The country's political reforms have not shielded remote communities from being devastated by ongoing conflicts...Myanmar has undergone political reform over the past few years, led by President Thein Sein, a former military commander who has adopted a more moderate stance concerning the country's political system.

Despite the reforms, however, conflicts involving minority groups have escalated, and Myanmar's Muslim communities, especially the Rohingya in the northwest, have become victims of violence.

According with UNHCR's latest statistics, there are more than 300,000 internal displaced people (IDP) and almost half a million refugees originating from conflict areas in Myanmar.

Adding to the numbers, fresh displacements are still being witnessed in northern Kachin State where clashes between Myanmar's army and Kachin Independent Army continue.

In Shan State, many people escaped months ago from clashes between the rebel Talang National Liberation Army and government soldiers.

More than 120,000 people from the Karen minority are still living in temporary shelters along the Thai-Myanmar border waiting for the results of the never-ending peace agreement between the Karen rebel groups and the central government...""

In 2012, violence in Rakhine State forced almost 140,000 people to flee their homes. The majority live in government-designated IDP camps near the state capital, Sittwe, and in surrounding townships.";Vincenzo Floramo;;Al Jazeera;Online Burma/Myanmar Library;19-06-2015;en;"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/73627;http://www.aljazeera.com/indepth/inpictures/2015/06/hundreds-thousands-displaced-fighting-myanmar-150616105414253.html;;;;
OBL:61647;Environment Conservation Law - Pyidaungsu Hluttaw Law No. 9/2012 (English and Burmese);;"Adopted 20 March 2012, published 1 April 2012.....""The objectives of this Law are as follows:
(a) to enable to implement the Myanmar National Environmental Policy;

(b) to enable to lay down the basic principles and give guidance for systematic
integration of the matters of environmental conservation in the sustainable
development process;
(c) to enable to emerge a healthy and clean environment and to enable to
conserve natural and cultural heritage for the benefit of present and future
generations;
(d) to reclaim ecosystems as may be possible which are starting to degenerate
and disappear;
(e) to enable to manage and implement for decrease and loss of natural
resources and for enabling the sustainable use beneficially;
(f) to enable to implement for promoting public awareness and cooperation in
educational programmes for dissemination of environmental perception;
(g) to enable to promote international, regional and bilateral cooperation in the
matters of environmental conservation;
(h) to enable to cooperate with Government departments, Government
organizations, international organizations, non-government organizations
and individuals in matters of environmental conservation...";;;"Government of Myanmar;Pyidaungsu Hluttaw";Online Burma/Myanmar Library;20-03-2012;"en;my";"land policies;property rights;land use planning;land governance;land rights;land law;land tenure systems";;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Legislation & Policies;http://burmalibrary.org/node/61647;http://burmalibrary.org/docs15/2012-environmental_conservation_law-PH_law-09-2012-en.pdf;;;;
OBL:73557;Consultations wrap up on drafting land-use policy;;"The government has promised to secure ethnic rights and the rights of original landowners in setting a new national land use policy...A national forum to discuss a draft national land use policy, which will create a framework for a new national land law, was held on June 29 and 30 in Nay Pyi Taw. Discussion was dominated by the question of the rights of ethnic community organisations and other rights groups.

The Land Use Scrutiny and Allocation Central Committee (LUSAC), a government body led by Vice President U Nyan Tun which is steering the policy-formulation process, promised to update the draft in keeping with the decisions taken by the forum.

“We will respectfully insert the decisions of this forum into the draft,” said committee secretary U Kyaw Kyaw Lwin, who is also a deputy minister in the President’s Office.

The forum decided to include representatives of farmers’ organisations in the National Land Use Council. The latest draft, the sixth, says the council should be chaired by the vice president and should include the relevant Union ministers and state and region chief ministers.

The draft would re-categorise ethnic ancestral land in accordance with the new land law and stop granting concessions on existing categories such as forest, farm or fallow land before completing the re-categorisation.

It would also use traditional disputes settlement practices and allow the participation of ethnic representatives in dispute-settlement procedures.

The ethnic CSOs demanded the inclusion of ethnic representatives at the decision-making level.

Government officials said the new dispute settlement mechanism should not contradict the existing judiciary system.

“The traditional dispute settlement mechanism is recognised at the community level, but when the dispute is referred to the court, the mechanism should not contradict the existing judicial system. The decision will be made by the judge,” said U Tint Swe, the director of the Forest Administration Department of the Ministry of Environmental Conservation and Forestry, the focal ministry for formulating new land policy...";Sandar Lwin;;The Myanmar Times;Online Burma/Myanmar Library;03-07-2015;en;"land policies;customary law;customary tenure;land use;land administration;land tenure systems;land law;land governance";;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/73557;http://www.mmtimes.com/index.php/national-news/15322-consultations-wrap-up-on-drafting-land-use-policy.html;;;;
OBL:73550;'With only our voices, what can we do?': Land confiscation and local response in southeast Myanmar. - Texts, maps and video (English, Karen Burmese (??????????);;"Villagers in Karen areas of southeast Myanmar continue to face widespread land confiscation at the hands of a multiplicity of actors. Much of this can be attributed to the rapid expansion of domestic and international commercial interest and investment in southeast Myanmar since the January 2012 preliminary ceasefire between the Karen National Union (KNU) and the Myanmar government. KHRG first documented this in a 2013 report entitled ‘Losing Ground’, which documented cases of land confiscation between January 2011 and November 2012. This report, ‘With only our voices, what can we do?’, is a follow up to that analysis and highlights continued issue areas while identifying newly documented trends. The present analysis assesses land confiscation according to a number of different factors, including: land use type; geographic distribution across KHRG’s seven research areas; perpetrators involved; whether or not compensation and/or consultation occurred; and the effects that confiscation had on local villagers. This report also seeks to highlight local responses to land confiscation, emphasising the agency that individuals and communities in southeast Myanmar already possess and the obstacles that they face when attempting to protect their own human rights. By focusing on local perspectives and giving priority to villagers’ voices, this report aims to provide local, national, and international actors with a resource that will allow them to base policy and programmatic decisions that will impact communities in southeast Myanmar more closely on the experiences and concerns of the people living there."".....


Toungoo (Taw Oo) District...

Hpa-an District...

Dooplaya District...

Hpapun (Mutraw) District...

Mergui-Tavoy District...

Thaton (Doo Tha Htoo) District...

Nyaunglebin (Kler Lwee Htoo) District...";;;Karen Human Rights Group;Online Burma/Myanmar Library;30-06-2015;"en;my";"mining;farmland;land development (urbanization);expropriation;land use planning;farming systems;land use;land grabbing;extractive industries;security of tenure (land);urban areas";Urban Tenure;"Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/73550;http://burmalibrary.org/docs21/KHRG-2015-06-30-With_only_our_voices-en-red.pdf;;;;
OBL:71565;The right to land at crossroads in Myanmar;;"Conclusion:

""Myanmar is at a historic crossroads where rapid land polarisation means that a major rethink is needed of how land and associated resources are regulated and for what purposes. The good news is that there is a lot of thinking about and rethinking of land policy happening both inside and outside the corridors of state; many people are putting serious time and energy into thinking about what should be done, and at least for the time being, the political space exists for previously excluded voices to weigh in and be heard.

Both the NLUP and the KNU Land Policy are positive examples of what can be achieved when policy making processes are opened up and public participation and consultation is encouraged. Both policies have shown how it is possible to acknowledge and take steps to address the fundamental concerns and aspirations voiced by real people, especially those who have been most harmed by past policy and law. Both policies, for example, have taken on board the aspirations of many IDPs and refugees who want to return to their places of origin, or at least be given a chance to explore if that possible and if so under what conditions. Both policies have also taken on board the need expressed by many to take steps at the policy level to guarantee respect for the right to land of all, especially the most vulnerable and marginal and including the customary land rights of ethnic nationalities. The KNU policy goes further by recognising the importance of addressing existing land inequality through land redistribution and recognising the possibility of preventing serious land inequality in the future through a land size ceiling.

The NLD does not yet have (or has not yet made public) a detailed land policy, but only its election manifesto, which has several weak points with regard to land related issues and was also not part of consultation process. Ironically, the NLUP adopted under the previous government is far closer to the VGGTs than the NLD election manifesto. Those hoping for change in a better direction will likely have to struggle on. The future remains uncertain especially for ethnic nationalities whose right to land and tenure rights are not recognised by current laws, for landless and near-landless rural working people, and for IDPs and refugees who wish to return.

Yet there may still be some time and cause for hope that in the future, the new NLD government will unveil a more detailed position (and take actions) on land that take on board these and other good points found in the NLUP and the KNU land policy. After all, solving the land problem is tied to the country’s prospects for peace. In the end, moving forward meaningfully in the peace process and on the land front will require an approach that puts state-led initiatives at the service of community-defined and community-led processes of negotiation and collective decision-making, and opening political space particularly at the ground level for those most affected to debate and negotiate amongst themselves their own visions of the future. This can only be done with real public consultation, where the actual needs and aspirations of those who have been most affected in the past and will be most affected in the future are finally heard and reflected in law and policy.";Jenny Franco;;Transnational Institute;Online Burma/Myanmar Library;05-07-2016;en;"land policies;land administration;land governance;land law";;Land Policy & Legislation;MMR;Reports & Research;http://burmalibrary.org/node/71565;https://www.tni.org/en/article/the-right-to-land-at-crossroads-in-myanmar;;;;
OBL:65270;BURMA: Farmers ambushed, attacked and prosecuted for case against army-owned company;;"The Asian Human Rights Commission (AHRC) is concerned by the case of a group of farmers who lodged a complaint about attempts of an army-owned company and the powerful Htoo Company to acquire their land at a greatly undervalued amount. The farmers' complaint was rejected in court on grounds that the land was being acquired for a government project, even though the company is private. After, the company and army officers involved organized for a gang to ambush and attack a group of the farmers and to have a false criminal case lodged against them. The case has gone to court very quickly and it looks as if the court is getting orders to punish the farmers severely as a way to frighten the other farmers to stop opposing the army-backed construction project...""....Land rights; judicial system; fabrication of charges; corruption...";;;Asian Human Rights Commission;Online Burma/Myanmar Library;07-04-2011;en;"land grabbing;security of tenure (land)";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/65270;http://burmalibrary.org/docs12/AHRC-Land_appeal.pdf;;;;
OBL:64782;"""Journal of Peasant Studies""";;"Abstracts accessible. Full texts by (expensive) subscription. Some texts free...""The Journal of Peasant Studies is one of the leading journals in the field of rural development. It was founded on the initiative of Terence J. Byres and its first editors were Byres, Charles Curwen and Teodor Shanin. It provokes and promotes critical thinking about social structures, institutions, actors and processes of change in and in relation to the rural world. It encourages inquiry into how agrarian power relations between classes and other social groups are created, understood, contested and transformed. The Journal pays special attention to questions of ‘agency' of marginalized groups in agrarian societies, particularly their autonomy and capacity to interpret – and change – their conditions...";;;The Journal of Peasant Studies;Online Burma/Myanmar Library;;en;"land governance;land grabbing;land tenure;forestry;land rights;land tenure systems";"Land Stakeholders & Institutions;Forest Tenure";"Land Policy & Legislation;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/64782;http://www.tandf.co.uk/journals/jps;;;;
OBL:64783;Expert cautions on ‘land grab’ model;;"A VISITING land expert has warned against falling for the “dominant model” of land grabbing, which sees small-scale farmers replaced by agri-businesses that are in many cases less productive.

Mr Robin Palmer, who has worked on land issues for more than 35 years as both an academic and for British NGO Oxfam, said last week that population pressures and the increasing consumption of meat and dairy products in developing countries were often used to justify plantation farming, with peasant farmers and traditional pastoralists dismissed as “romantic nonsense”.

“In the context of global land grabbing … this is the dominant model,” he told The Myanmar Times in Yangon on February 21. “It’s curious because land has been a source of conflict in many places yet despite that governments are giving it away.”

Aside from the social consequences, Mr Palmer, who has worked in Africa, Asia and Latin America, said there was also little evidence that plantation farms were more efficient or productive than smallholdings. This was reinforced at the International Conference on Global Land Grabbing at the University of Sussex’s Institute of Development Studies in April 2011, which featured more than 100 papers on land issues...";Expert cautions on ‘land grab’ model;;The Myanmar Times;Online Burma/Myanmar Library;27-02-2012;en;"land grabbing;security of tenure (land)";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/64783;http://mmtimes.com/2012/news/616/news61612.html;;;;
OBL:64784;International Conference on Global Land Grabbing (6-8 April 2011);;Organised by the Land Deals Politics Initiative (LDPI) in collaboration with the Journal of Peasant Studies and hosted by the Future Agricultures Consortium at the Institute of Development Studies, University of Sussex...Rich site with full texts of more than 170 papers and presentations from the Conference;;;Future Agricultures Consortium (FAC);Online Burma/Myanmar Library;08-04-2011;en;"land governance;land grabbing;land tenure;forestry;land rights;research;agriculture;land tenure systems";"Land & Investments;Land Stakeholders & Institutions;Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"035;MMR";Reports & Research;http://burmalibrary.org/node/64784;http://www.future-agricultures.org/index.php?option=com_content&view=category&layout=blog&id=1547&Itemid=978;;;;
OBL:64788;Three villagers killed, eight injured during fighting in Kyaikdon area;;Research submitted by a KHRG field researcher indicates that fighting between DKBA and Tatmadaw troops between April 22nd and April 30th 2011 in Kya In Township has left at least three civilians dead and eight injured. The indiscriminate firing of mortars and small arms in civilian areas by armed groups involved in the conflict, and conflict related abuse including an explicit threat by Tatmadaw forces to burn civilians' homes, caused at least 143 villagers from Gkyaw Hta, Khoh Htoh, T'Aye Shay and Mae Naw Ah villages to seek refuge in the Ra--- area of Thailand between April 22nd and 30th 2011. As of May 13th 2011, KHRG confirmed that the firing of mortars and small arms was ongoing in the areas of K'Lay Kee and Noh Taw Plah, and that some villagers continued to seek refuge at discreet locations in Thailand.;;;Karen Human Rights Group;Online Burma/Myanmar Library;17-05-2011;en;"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/64788;http://burmalibrary.org/docs20/KHRG-2011-05-17-Three_villagers_killed_eight_injured_during_fighting_in_Kyaikdon_area-en.pdf;;;;
OBL:64789;Acute food shortages threatening 8,885 villagers in 118 villages across northern Papun District;;At least 8,885 villagers in 118 villages in Lu Thaw Township, Papun District have either exhausted their current food supplies or are expecting to do so prior to the October 2011 harvest. The 118 villages are located in nine village tracts, where attacks on civilians by Burma's state army, the Tatmadaw, have triggered wide scale and repeated displacement since 1997. As tens of thousands of civilians in northern Karen State have been displaced, over-population in hiding areas where civilians can more effectively avoid attacks has created shortages of arable land, depleted soil fertility and reduced potential crop yields. Civilians forced to cultivate land or live near Tatmadaw camps, meanwhile, have faced recent attacks, including indiscriminate shelling and attacks on food supplies, buildings and livelihoods. These existing obstacles to food security were compounded by an unusually dry rainy season in 2010, coupled with other environmental factors, causing the 2010 harvest to fail. The impact of acute food shortages on the civilian population is magnified by budgetary constraints of local relief organisations, which can access the affected area but are currently unable to provide emergency assistance to many of those facing food shortages. This regional report is based on research conducted by KHRG researchers in Lu Thaw Township in February and March 2011, including 41 interviews with villagers and village and village tract leaders in the affected areas. This research was augmented by interviews with members of local relief organisations in February, March and April 2011.;;;Karen Human Rights Group;Online Burma/Myanmar Library;11-05-2011;en;"local community;food security;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights;Land & Food Security";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/64789;http://burmalibrary.org/docs20/KHRG-2011-05-11-Acute_food_shortages_threatening_8885_villagers_in_118_villages_across_northern_Papun_District-en.pdf;;;;
OBL:65362;Stop Damming the Chindwin (Burmese, English, Kuki);;"The Burmese military government, together with
the government of India, is planning to build a giant
hydroelectric dam near Tamanthi on the Chindwin River
in northwest Burma’s Sagaing Division. The dam’s fl ood
reservoir will be almost 1,400 sq km, the size of Delhi, and
will permanently displace over 45,000 people, including
the entire town of Khamti. Already over 2,400 people have
been relocated at gunpoint from the dam site, without fair
compensation.
The Tamanthi dam will adversely affect the biodiversity
and ecological balance of the entire Chindwin River, which,
as the largest tributary of the Irrawaddy, acts as a major
watershed for the whole country. Although the dam will
bring about massive changes to the Chindwin, the entire
dam building process has been shrouded in secrecy, and
there has been a complete lack of public participation in
decision making.
Local indigenous Kuki people have been nourished by the
Chindwin for generations, and are determined to protect
the river from this destructive project. We therefore urge
the Burmese regime and Indian government to immediately
cancel the Tamanthi dam.";;;The Kuki Women’s Human Rights Organization (KWHRO);Online Burma/Myanmar Library;30-11-2011;"en;my";"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/65362;http://burmalibrary.org/docs21/BRN-2011-Stop_Damming_the_Chindwin-en.pdf;;;;
OBL:56636;Holding Our Ground: Land Confiscation in Arakan & Mon States, and Pa-O Area of Southern Shan State;;"Introduction: ""The following report has been compiled to bring to the attention of a wider
audience many of the problems facing the people of Burma, especially its many
ethnic nationalities. For many outside observers, Burma’s problems are confined
simply to the ongoing incarceration of Nobel Laureate Daw Aung San Suu Kyi,
the country’s democratically elected leader, and many other political prisoners.
However, as we hope to show in the following report, this is only one of very
many human rights abuses that provide obstacles to the people’s hope for
democracy.
This report concentrates in 3 specific areas of the country – Arakan State, Mon
State and the Pa-O Area of southern Shan State. This is partly due to budget and
time constraints, but, primarily because the brutal treatment received by the
people of these areas at the hands of the military junta has received limited media
attention in the past.""...Conclusion: ""The SPDC’s ongoing dual policy of increasing militarization and forced land
confiscation, both to house and feed the increasing troop numbers, causes
widespread problems throughout Burma. By robbing people of the land from
which many make their livings, without any or providing only desultory
compensation, many citizens face drastic problems such as food and water
shortages, an inability to educate their children and an inability to find work.
Additionally, the policy of using forced labour in the Government’s construction
and development projects, coupled with the disastrous environmental effects of
many of these projects, continues to create severe health problems throughout
the country. All of this often leads to people fleeing the country in search of a
better life.";;;All Arakan Students’ and Youths’ Congress (AASYC), Pa-O Youth Organisation (PYO) and Mon Youth Progressive Organisation (MYPO);Online Burma/Myanmar Library;28-02-2009;en;"farmland;expropriation;farming systems;land grabbing;land rights";;"Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/56636;http://burmalibrary.org/docs07/HOLDING_OUR_GROUND%28en%29.pdf;;;;
OBL:73312;Analysis of Customary Communal Tenure in the Myanmar Uplands (Powerpoint presentation);;Customary communal tenure is characteristic of many local shifting cultivation upland communities in S.E. Asia. These communities have strong ancestral relationships to their land, which has never been held under individual rights, but considered common property of the village. Communal tenure has been the norm and land has never been a commodity...;Kirsten Ewers Andersen;;"International Conference on Burma/Myanmar Studies. Burma/Myanmar in Transition: Connectivity, Changes and Challenges;Chiang Mai University";Online Burma/Myanmar Library;26-07-2015;en;"land policies;customary law;customary tenure;land use;land administration;land tenure systems;land law;land governance";;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/73312;http://burmalibrary.org/docs21/Ewers-Anderson-2015-Analysis_of_customary_tenure.pptx;;;;
OBL:73316;Rights and Resources Dialogue Series on Forests, Governance, and Climate Change;;High-quality speakers and panels. From 2009. Some of the meetings have recorded webcasts available online.;;;Rights and Resources Initiative;Online Burma/Myanmar Library;;en;"capacity building;land governance;land grabbing;land tenure;forestry;land rights;local community;forest land;land tenure systems";"Land Stakeholders & Institutions;Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/73316;http://www.rightsandresources.org/news-events/rri-dialogue-series/;;;;
OBL:74413;Myanmar Land, Agribusiness, and Forestry Forum (MYLAFF);;"MYLAFF - a forum for sharing information about land, rural livelihoods, forests, fisheries, agribusiness investment and natural resource management in Myanmar...
The main URL given here is the public entry to MYLAFF. For access to more documents, users have to sign up to MYLAFF...
 *Members of the forum include government officials, staff of donor agencies and NGOs, project experts, academics and business people...
 *We aim to support rural development in the Republic of the Union of Myanmar through providing stakeholders and decision-makers with a space for communication and better access to information and analysis...
 *Our online document repository is at www.mylaff.org, where you can find a wide variety of documents in both English and Myanmar language, alongside others...Under Farming Systems, MYLAFF has a section on shifting cultivation...
 *More information is available in the FAQ, which is available here: http://www.mylaff.org/static/MyLAFF_FAQ.pdf...";;;MYLAFF;Online Burma/Myanmar Library;;en;"expropriation;sustainable land management;farming systems;land use;land grabbing;land rights activists;forestry;security of tenure (land);forest land;land tenure systems";"Land, Climate change & Environment;Land Stakeholders & Institutions;Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/74413;http://www.mylaff.org;;;;
OBL:74415;Thaton Situation Update: Thaton Township, April 2014;;"This Situation Update describes events occurring in Thaton Township, Thaton District during April 2014, including updates on gravel mining projects, community education and healthcare...

 Villagers report a lack of nurses and medics in Thaton Township. Furthermore, Burma/Myanmar government-built clinics have fallen into disrepair due to neglect and a lack of staff...

 The Max Myanmar company operates a rubber plantation in Shwe Yaung Pya village, Shwe Yaung Pya village tract, Thaton Township, that has negatively affected villagers by confiscating land that villagers use for grazing their livestock and limiting villagers’ access to firewood...

 On April 3rd 2014, villagers reported that Pru Min Tun company, a private domestic company, came to Maw Lay village, Maw Lay village tract in Thaton Township, and coerced the community into granting them mining rights in the area. However, local villagers concerned with the project managed to halt its development.";;;Karen Human Rights Group;Online Burma/Myanmar Library;29-01-2015;en;"land grabbing;expropriation";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/74415;http://burmalibrary.org/KHRG/KHRG%202015/KHRG-2015-01-29-Thaton_Situation_Update_Thaton_Township_April_2014-en.pdf;;;;
OBL:48377;Fear and Hope: Displaced Burmese Women in Burma and Thailand;;"Executive Summary:
""The impact of decades of military repression on
the population of Burma has been devastating.
Hundreds of thousands of Burmese have been
displaced by the government?s suppression of
ethnic insurgencies and of the pro-democracy
movement. As government spending has concentrated
on military expenditures to maintain its
control, the once-vibrant Burmese economy has
been virtually destroyed. Funding for health and
education is negligible, leaving the population at
the mercy of the growing AIDS epidemic, which
is itself fueled by the production, trade and intravenous
use of heroin, as well as the trafficking of
women.
The Burmese people, whether displaced by government
design or by economic necessity, whether
opposed to the military regime or merely trying to
survive in a climate of fear, face enormous challenges.
Human rights abuses are legion. The government?s
strategies of forced labor and relocation
destroy communities. Displacement, disruption of
social networks and the collapse of the public
health systems provide momentum for the spreading
AIDS epidemic?which the government has
barely begun to acknowledge or address. The
broader crisis in health care in general and reproductive
health in particular affects women at all
levels; maternal mortality is extremely high, family
planning is discouraged. The decay?and willful
destruction?of the educational system has created
an increasingly illiterate population?without the
tools necessary to participate in a modern society.
The country-wide economic crisis drives the
growth of the commercial sex industry, both in
Burma and in Thailand.
Yet, international pressure for political change is
increasing and nongovernmental organizations and
some UN agencies manage to work within Burma,
quietly challenging the status quo. The delegation
met with Aung San Suu Kyi, General Secretary of
the National League for Democracy, who is considered
by much of the international community as
the true representative of the Burmese people.
Despite her concerns that humanitarian aid can
prop up the SPDC, she was cautiously supportive
of direct, transparent assistance in conjunction
with unrelenting international condemnation of
the military government?s human rights abuses and
anti-democratic rule.
The delegation concluded that carefully designed
humanitarian assistance in Burma can help people
without strengthening the military government.
And, until democracy is restored in Burma,
refugees in Thailand must receive protection from
forced repatriation, and be offered opportunities
for skills development and education to carry
home. On both sides of the border, women?s
groups work to respond to the issues facing their
communities; they are a critical resource in
addressing the critical needs for education, reproductive
health and income generation."" ADDITIONAL KEYWORDS: forced resettlement, forced relocation, forced movement, forced displacement, forced migration, forced to move, displaced";;;Women's Commission on Refugee Women and Children;Online Burma/Myanmar Library;29-02-2000;my;"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/48377;http://burmalibrary.org/docs22/th_mm.pdf;;;;
OBL:77470;Landmine Monitor Report Myanmar/Burma, 2013 ( Burmese/ ?????????? );;Includes Cluster Munition Monitor Report, 2013;;;International Campaign to Ban Landmines;Online Burma/Myanmar Library;26-12-2013;my;"mining;land use;extractive industries";;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/77470;http://burmalibrary.org/docs17/MBMonitor2013-bu-red.pdf;;;;
OBL:61260;Hpa-an Situation Update: T'Nay Hsah Township, June 2012 to February 2013;;"This report includes a situation update submitted to KHRG in February 2013 by a community member describing events occurring in T'Nay Hsah Township, Hpa-an District between June 2012 and February 2013. The report describes monks demanding money and labour from villagers for the building of roads and pagodas. Also detailed in this report is the loss of money and possessions by many villagers through playing the two-digit lottery. Further, the report describes the cutting down of forest in Yaw Ku and in Kru Per village tracts by the DKBA and the BGF, including 30 t'la aw trees, which villagers rely upon for their housing; the Tatmadaw have also designated land for sale without consulting local villagers. This report also describes the prevalence of amphetamine use and sale in the area, involving both young people and armed groups including the BGF, KPF and DKBA. Finally, the report details the ongoing danger posed by landmines, which continue to stop villagers from going about their livelihoods and are reportedly still being planted by armed groups...";;;Karen Human Rights Group;Online Burma/Myanmar Library;05-06-2013;en;"land grabbing;expropriation";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/61260;http://burmalibrary.org/KHRG/KHRG%202013/KHRG-2013-06-05-Hpa-an_Situation_Update_T%27Nay_Hsah_Township_June_2012_to_February_2013-en.pdf;;;;
OBL:100677;Thaton Interview: Ma A---, July 2015;;"This Interview with Ma A--- describes events occurring in B--- village, Hpa-an Township, Thaton District in June 2015, including land confiscation, forced relocation, attack on a village and villagers, threatening, looting, arbitrary detention and threats to children’s right to education.

 ""The villagers who lived in B--- village, whose ancestors lived there, and who had obtained the land titles to that land from the Karen National Union (KNU), had their village burned and looted by Burma/Myanmar police and officials from the Burma/Myanmar Department of Forest Management between June 22nd and 25th 2015, under the claim that it had been designated a forest reserve...

 Prior to the raid, on February 1st 2015, U Zaw Min, the chief minister of Kayin State, forced 15 villagers from B--- village to sign a document in which they agreed to demolish their houses and move elsewhere within seven days. This deadline was later revised to June 21st 2015 when the police came to B--- village...

 Ma A--- reported that on June 2nd 2015, around 50 police officers came into B--- village and arrested 25 villagers, including the interviewee’s husband and father, in addition to her younger brother, who had already been in jail for two months at that point. None of these villagers have been released at the time of writing. Other villagers have fled to the forest, monastery or their relatives’ houses to avoid being arrested...

 While the police were demolishing the villagers’ houses, they also looted the village, taking villagers’ valuables and the goods Ma A--- sold in her shop...

 Following the destruction of the village, approximately 100 villagers, including Ma A---, fled to Myawaddy with the help of Saw P---...

 There are six school-age children in the group that fled to Myawaddy. Their newly built school in B--- village was also destroyed...";;;Karen Human Rights Group;Online Burma/Myanmar Library;26-08-2015;en;"land grabbing;expropriation";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/100677;http://burmalibrary.org/docs21;;;;
OBL:100850;The mean streets of Hlaing Tharyar;;"...While all-out street brawls might not be an everyday occurrence in Hlaing Tharyar, the township is awash with crime – everything from fistfights, robberies, rapes and extortion to assaults and home detentions by lenders against debtors.

A senior police officer from the Hlaing Tharyar Myoma Police Station said some of these cases are brought to the attention of police, but many others are “solved” by calling in local toughs who rely on intimidation.

Among the obstacles to maintaining rule of law in the township are the huge growth in population, and an insufficient police force. Last year’s census identified 684,700 residents, about half of whom are squatting illegally on land they do not own or rent. Many of these squatters are thought to have migrated to the area in the wake of Cyclone Nargis in May 2008...";Khin Wine Phyu Phyu;;The Myanmar Times;Online Burma/Myanmar Library;28-08-2015;en;"urban population;displacement;urban areas";"Land Conflicts;Urban Tenure";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/100850;http://www.mmtimes.com/index.php/national-news/yangon/16208-the-mean-streets-of-hlaing-tharyar.html;;;;
OBL:100857;Three years, zero landmines cleared;;"Since the Scotland-based HALO Trust started work in Afghanistan in 1988 and Norwegian People’s Aid (NPA) cleared its first mine in Cambodia in 1992, the two NGOs have cleared and destroyed several million landmines and explosive weapons from conflict zones around the world. Their total haul in Myanmar? Zero.

“It is very frustrating,” says Henry Leach, HALO Trust representative in Yangon. “We are the biggest operator in the world but have not cleared a single mine in Myanmar in three years of being here.”

Aksel Steen-Nilsen, NPA program manager, says he is packing his bags and heading to Cambodia where there is de-mining work still to do. However, NPA will remain in Myanmar, working on all sides in continuing efforts to unblock an impasse built on decades of enmity and distrust.

In the meantime, mines keep maiming and killing. No one knows for sure how many because there is no compilation of data by the warring parties. The NPA estimates 300 to 500 people, many of them civilians and children, are blown up each year. The southeast is perhaps the most mine-dense region in the world...";Guy Dinmore;;Myanmar Times (English);Online Burma/Myanmar Library;14-07-2014;en;"mining;land use;extractive industries";;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/100857;http://www.mmtimes.com/index.php/in-depth/15486-three-years-zero-landmines-cleared.html;;;;
